recording_uid,session,excel_row,sample_raw,master_sample_id,team,operator_initials,recorded_time,station_raw,station,instrument_raw,instrument,normal_raman_flag,sensor_raw,sensor_family,sensor_variant,is_named_sers,is_ambiguous_sers,sensor_flag_conflict,instrument_result,logged_file_name,comments,target_detected_log,paper_sheet,scenario,master_station,master_description,target_analyte,sample_matrix,carrier_geometry,nominal_concentration,recording_subindex,observation_uid,source_scan_id_logged,source_scan_id,source_id_corrected,source_text_path,source_spc_path,source_pdf_path,source_prb_path,source_format,source_match_status,source_reference_count,source_reference_conflict,source_primary_reference,manual_severe_qc_flag,manual_low_signal_or_noise_flag,is_background_or_unresolved_control,numeric_qc_status,n_points,axis_min_cm1,axis_max_cm1,intensity_min,intensity_median,intensity_max,intensity_std,negative_fraction,baseline_energy_fraction_proxy,baseline_span_fraction_proxy,include_sers_core,include_sers_qc_pass,instrument_serial,firmware_package,integration_time,auto_integration,averages,laser_power,smart_tip_type,system_suitability,source_dark_spc_path,software_version,measurement_duration,instrument_start_date,instrument_start_time,rmx_timestamp,rmx_ccdbias,rmx_ccdgain,rmx_sigmaread,rmx_laserwavenum,rmx_wavenumcorrection,rmx_scancount,rmx_totalexposurems,rmx_singleexposurems,rmx_measurementstate,rmx_scanmode,rmx_replacelist,rmx_peaks
session3_row347,3,347,16,16.0,B,NL,1151,Pills,pills,Pendar-1,Pendar-1,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,unknown,M0591,,,12,P4,pills,Blank,blank,pill,,,0,session3_row347,591.0,591.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 1/B440-0591-20240307-115116-No_match.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 1/B440-0591-20240307-115116-No_match.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 1/B440-0591-20240307-115116-No_match.pdf,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 1/B440-0591-20240307-115116-No_match.prb,Pendar two-column CSV,matched,1,False,True,False,False,False,pass,1575.0,275.0,1849.0,-13.9212,94.473,1569.17,120.79666506207494,0.019682539682539683,0.2729287168668655,0.047868307627709994,True,True,B440,,,,,,,,,2.4.1.170,3.15 sec,2024-03-07,11:50:54,,,,,,,,,,,,,
session3_row348,3,348,17,17.0,B,NL,1151,Pills,pills,Pendar-1,Pendar-1,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,4-ANPP SERS,M0592,,Y,12,P5,pills,4ANPP,4_ANPP,pill,,,0,session3_row348,592.0,592.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 1/B440-0592-20240307-115147-4-ANPP_SERS.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 1/B440-0592-20240307-115147-4-ANPP_SERS.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 1/B440-0592-20240307-115147-4-ANPP_SERS.pdf,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 1/B440-0592-20240307-115147-4-ANPP_SERS.prb,Pendar two-column CSV,matched,1,False,True,False,False,False,pass,1575.0,275.0,1849.0,-19.6902,102.348,1771.72,176.91004292298686,0.018412698412698412,0.1988223214962623,0.05579928692621989,True,True,B440,,,,,,,,,2.4.1.170,3.6 sec,2024-03-07,11:51:22,,,,,,,,,,,,,
session3_row349,3,349,19,19.0,B,NL,1152,Pills,pills,Pendar-1,Pendar-1,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,4-ANPP SERS,M0593,,Y,12,P5,pills,4ANPP,4_ANPP,pill,,,0,session3_row349,593.0,593.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 1/B440-0593-20240307-115222-4-ANPP_SERS.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 1/B440-0593-20240307-115222-4-ANPP_SERS.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 1/B440-0593-20240307-115222-4-ANPP_SERS.pdf,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 1/B440-0593-20240307-115222-4-ANPP_SERS.prb,Pendar two-column CSV,matched,1,False,True,False,False,False,pass,1575.0,275.0,1849.0,-13.1315,79.2859,2682.06,222.11447134406987,0.027936507936507936,0.13480277263529464,0.02824461897690925,True,True,B440,,,,,,,,,2.4.1.170,3.15 sec,2024-03-07,11:51:58,,,,,,,,,,,,,
session3_row387,3,387,25,25.0,C,BB,1015,SURFACES,surfaces,RMX 2,RMX-2,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Benzyl Fentanyl,scan 100,,Y,3,S1,surfaces,Hexa-L-4ANPP,4_ANPP,field_surface_coupon,Hexa_L,,0,session3_row387,100.0,100.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan100.txt,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan100.spc,,,RMX metadata TXT: processed spectrum + dark spectrum,matched,1,False,True,False,False,False,pass,2048.0,-92.762817,2906.925781,0.024665,0.052435999999999997,55.149353,4.112941827591266,0.0,0.01520984692817313,0.0027230008626165677,True,True,,,,,,,,,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan100-dark.spc,,,,,2024-03-07 17:26:37,991.594727,4.313516,9.885917,-0.059687,-0.912811,2,1295,1220,Unknown,Auto,0,14
session3_row388,3,388,25,25.0,C,BB,1015,SURFACES,surfaces,Pendar 3,Pendar-3,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,4-ANPP,M0393,,Y,3,S1,surfaces,Hexa-L-4ANPP,4_ANPP,field_surface_coupon,Hexa_L,,0,session3_row388,393.0,393.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0393-20240307-101511-4-ANPP_SERS_Phenylcyclohexane.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0393-20240307-101511-4-ANPP_SERS_Phenylcyclohexane.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0393-20240307-101511-4-ANPP_SERS_Phenylcyclohexane.pdf,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0393-20240307-101511-4-ANPP_SERS_Phenylcyclohexane.prb,Pendar two-column CSV,matched,1,False,True,False,False,False,pass,1575.0,275.0,1849.0,-5.62538,48.091,810.871,75.19520001070963,0.025396825396825397,0.22951877587014205,0.06003373925773251,True,True,B431,,,,,,,,,2.4.1.170,3.15 sec,2024-03-07,10:14:57,,,,,,,,,,,,,
session3_row389,3,389,26,26.0,C,BB,1021,SURFACES,surfaces,RMX 2,RMX-2,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Benzyl Fentanyl,scan 101,,Y,3,S1,surfaces,Hexa-L-Aceta,acetaminophen,field_surface_coupon,Hexa_L,,0,session3_row389,101.0,101.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan101.txt,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan101.spc,,,RMX metadata TXT: processed spectrum + dark spectrum,matched,1,False,True,False,False,False,pass,2048.0,-92.80246,2906.88623,0.033229,0.105301,140.676208,10.409726805325835,0.0,0.011410597050386915,0.0021731357550369397,True,True,,,,,,,,,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan101-dark.spc,,,,,2024-03-07 17:32:06,990.559082,4.313516,9.885917,-0.020048,-0.873172,3,6075,3000,Unknown,Auto,1,3
session3_row392,3,392,27,27.0,C,BB,1026,SURFACES,surfaces,RMX 2,RMX-2,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Benzyl Fentanyl,scan 102,,Y,3,S1,surfaces,Sq-P-5%BF,benzyl_fentanyl,field_surface_coupon,Square_P,5%,0,session3_row392,102.0,102.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan102.txt,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan102.spc,,,RMX metadata TXT: processed spectrum + dark spectrum,matched,1,False,True,False,False,False,pass,2048.0,-92.848099,2906.840576,0.013625,0.058653,70.606949,5.227712419176208,0.0,0.013039717966659524,0.0027726885780884414,True,True,,,,,,,,,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan102-dark.spc,,,,,2024-03-07 17:36:44,991.187500,4.313516,9.885917,0.025597,-0.827527,2,2731,2656,Unknown,Auto,0,7
session3_row393,3,393,28,28.0,C,BB,1029,SURFACES,surfaces,Pendar 3,Pendar-3,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Pure quality data,M0397,,N,3,S1,surfaces,Sq-P-Aceta,acetaminophen,field_surface_coupon,Square_P,,0,session3_row393,397.0,397.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0397-20240307-102956-Poor_data_quality.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0397-20240307-102956-Poor_data_quality.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0397-20240307-102956-Poor_data_quality.pdf,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0397-20240307-102956-Poor_data_quality.prb,Pendar two-column CSV,matched,1,False,True,False,False,False,pass,1575.0,275.0,1849.0,-2.13855,11.2466,267.968,20.136696047248943,0.02095238095238095,0.19584022222683403,0.027043222715973574,True,True,B431,,,,,,,,,2.4.1.170,27.9 sec,2024-03-07,10:29:22,,,,,,,,,,,,,
session3_row394,3,394,28,28.0,C,BB,1030,SURFACES,surfaces,RMX 2,RMX-2,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Benzyl Fentanyl,scan 103,no peaks see,Y,3,S1,surfaces,Sq-P-Aceta,acetaminophen,field_surface_coupon,Square_P,,0,session3_row394,103.0,103.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan103.txt,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan103.spc,,,RMX metadata TXT: processed spectrum + dark spectrum,matched,1,False,True,False,False,False,pass,2048.0,-92.902565,2906.785889,0.004614,0.1047195,140.765823,10.411334792650973,0.0,0.011404672548940158,0.002124096812090454,True,True,,,,,,,,,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan103-dark.spc,,,,,2024-03-07 17:40:48,989.209961,4.313516,9.885917,0.080059,-0.773065,3,6075,3000,Unknown,Auto,1,7
session3_row395,3,395,29,29.0,C,BB,1034,SURFACES,surfaces,Pendar 3,Pendar-3,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Benzyl Fentanyl SERS,MO398,,Y,3,S2,surfaces,Hexa-L-BenzylFent,benzyl_fentanyl,field_surface_coupon,Hexa_L,,0,session3_row395,398.0,398.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0398-20240307-103405-Benzyl_Fentanyl_SERS.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0398-20240307-103405-Benzyl_Fentanyl_SERS.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0398-20240307-103405-Benzyl_Fentanyl_SERS.pdf,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0398-20240307-103405-Benzyl_Fentanyl_SERS.prb,Pendar two-column CSV,matched,1,False,True,False,False,False,pass,1575.0,275.0,1849.0,-9.22128,50.8965,987.84,96.88050421092109,0.02158730158730159,0.202942189488443,0.04701368236253713,True,True,B431,,,,,,,,,2.4.1.170,3.15 sec,2024-03-07,10:33:53,,,,,,,,,,,,,
session3_row396,3,396,29,29.0,C,BB,1035,SURFACES,surfaces,RMX 2,RMX-2,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Benzyl Fentanyl,scan 104,,Y,3,S2,surfaces,Hexa-L-BenzylFent,benzyl_fentanyl,field_surface_coupon,Hexa_L,,0,session3_row396,104.0,104.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan104.txt,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan104.spc,,,RMX metadata TXT: processed spectrum + dark spectrum,matched,1,False,True,False,False,False,pass,2048.0,-92.879608,2906.809082,0.024724,0.053155,66.652252,5.073380852823652,0.0,0.012393552110953351,0.0023467002979557384,True,True,,,,,,,,,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan104-dark.spc,,,,,2024-03-07 17:45:10,990.525391,4.313516,9.885917,0.057101,-0.796023,2,1576,1501,Unknown,Auto,1,9
session3_row397,3,397,30,30.0,C,BB,1037,SURFACES,surfaces,Pendar 3,Pendar-3,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Benzyl Fentanyl,MO399,,Y,3,S2,surfaces,Hexa-L-4ANPP,4_ANPP,field_surface_coupon,Hexa_L,,0,session3_row397,399.0,399.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0399-20240307-103658-Benzyl_Fentanyl_SERS.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0399-20240307-103658-Benzyl_Fentanyl_SERS.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0399-20240307-103658-Benzyl_Fentanyl_SERS.pdf,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0399-20240307-103658-Benzyl_Fentanyl_SERS.prb,Pendar two-column CSV,matched,1,False,True,False,False,False,pass,1575.0,275.0,1849.0,-18.3554,65.3046,2709.59,211.37806516922086,0.01650793650793651,0.12817644673801934,0.02035357873703268,True,True,B431,,,,,,,,,2.4.1.170,3.15 sec,2024-03-07,10:36:43,,,,,,,,,,,,,
session3_row398,3,398,30,30.0,C,BB,1038,SURFACES,surfaces,RMX 2,RMX-2,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Benzyl Fentanyl,scan 105,,Y,3,S2,surfaces,Hexa-L-4ANPP,4_ANPP,field_surface_coupon,Hexa_L,,0,session3_row398,105.0,105.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan105.txt,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan105.spc,,,RMX metadata TXT: processed spectrum + dark spectrum,matched,1,False,True,False,False,False,pass,2048.0,-92.895493,2906.792969,0.02068,0.056481500000000004,63.655449,4.837400321102901,0.0,0.013547654045318339,0.0023287970110375126,True,True,,,,,,,,,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan105-dark.spc,,,,,2024-03-07 17:48:28,990.801270,4.313516,9.885917,0.072984,-0.780140,2,1420,1345,Unknown,Auto,0,10
session3_row399,3,399,31,31.0,C,BB,1041,SURFACES,surfaces,Pendar 3,Pendar-3,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Unknown,MO400,some peaks on spec.,N,3,S2,surfaces,Hexa-L-Aceta,acetaminophen,field_surface_coupon,Hexa_L,,0,session3_row399,400.0,400.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0400-20240307-104121-Benzyltrimethylammonium_dichloro.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0400-20240307-104121-Benzyltrimethylammonium_dichloro.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0400-20240307-104121-Benzyltrimethylammonium_dichloro.pdf,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0400-20240307-104121-Benzyltrimethylammonium_dichloro.prb,Pendar two-column CSV,matched,1,False,True,False,False,False,pass,1575.0,275.0,1849.0,-7.06399,38.3552,1163.11,87.62871446139877,0.01650793650793651,0.19372290958758895,0.03131769685252725,True,True,B431,,,,,,,,,2.4.1.170,4.5 sec,2024-03-07,10:41:06,,,,,,,,,,,,,
session3_row400,3,400,31,31.0,C,BB,1042,SURFACES,surfaces,RMX 2,RMX-2,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Benzyl Fentanyl,scan 106,,Y,3,S2,surfaces,Hexa-L-Aceta,acetaminophen,field_surface_coupon,Hexa_L,,0,session3_row400,106.0,106.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan106.txt,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan106.spc,,,RMX metadata TXT: processed spectrum + dark spectrum,matched,1,False,True,False,False,False,pass,2048.0,-92.757141,2906.931396,0.011035,0.10811,140.614166,10.398526779184017,0.0,0.011879243174108722,0.0023691100299055965,True,True,,,,,,,,,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/RMX/RMX 2/Scan106-dark.spc,,,,,2024-03-07 17:52:50,990.454590,4.313516,9.885917,-0.065363,-0.918487,3,6075,3000,Unknown,Auto,0,5
session3_row401,3,401,25,25.0,C,AF,1020,SURFACES,surfaces,M1,Mira-1,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,4-ANPP,4167,,Y,4,S1,surfaces,Hexa-L-4ANPP,4_ANPP,field_surface_coupon,Hexa_L,,0,session3_row401,4167.0,4167.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 1/Scan 04167(1)_Sample_24_03_11_12_16_17_870.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 1/Scan 04167(1)_Sample_24_03_11_11_24_00_797.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 1/Scan 04167(1)_Sample_24_03_11_11_23_21_113.pdf,,Mira two-column CSV,matched,1,False,True,False,False,False,pass,1901.0,400.0,2300.0,1588.145,18555.79,28933.27,4617.398109557815,0.0,0.9448048068353649,0.7595922714097513,True,True,192600200502138,8.1.3.55,6.80 s,On,1,5,"Intelligent UA, Surface (Position 1)","Fail, 2024-03-07 09:58:38-05:00",,,,,,,,,,,,,,,,,,
session3_row403,3,403,25,25.0,C,SK,1032,SURFACES,surfaces,AGILENT 3,Agilent-3,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Clear Glass and Carfentanyl,215,,Y,4,S1,surfaces,Hexa-L-4ANPP,4_ANPP,field_surface_coupon,Hexa_L,,0,session3_row403,215.0,215.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Agilent/Agilent 3/NATO SERS_Agilent3.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Agilent/Agilent 3/Scan 00215 Resolve RES90152.spc,,,"Agilent aggregate CSV: Xaxis,SORS,bZero,bOffset",matched,1,False,True,False,False,False,pass,1801.0,200.0,2000.0,0.0,123.68,6648.695,1209.9558635478663,0.0,0.26078861484980936,0.2634917176290366,True,True,RES90152,,,,,,,,,,,,,,,,,,,,,,,,,
session3_row404,3,404,27,27.0,C,AF,1033,SURFACES,surfaces,M1,Mira-1,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Benzyl Fentanyl,4173,,Y,4,S1,surfaces,Sq-P-5%BF,benzyl_fentanyl,field_surface_coupon,Square_P,5%,0,session3_row404,4173.0,4173.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 1/Scan 04173(1)_Sample_24_03_11_12_16_17_145.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 1/Scan 04173(1)_Sample_24_03_11_11_24_00_806.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 1/Scan 04173(1)_Sample_24_03_11_11_26_13_241.pdf,,Mira two-column CSV,matched,1,False,True,False,False,False,pass,1901.0,400.0,2300.0,1567.973,21671.46,27605.11,4972.257195045609,0.0,0.9681424321422426,0.8951427515430395,True,True,192600200502138,8.1.3.55,3.48 s,On,3,5,"Intelligent UA, Surface (Position 1)","Fail, 2024-03-07 09:58:38-05:00",,,,,,,,,,,,,,,,,,
session3_row405,3,405,26,26.0,C,SK,1034,SURFACES,surfaces,AGILENT 3,Agilent-3,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Clear Glass,216,,M,4,S1,surfaces,Hexa-L-Aceta,acetaminophen,field_surface_coupon,Hexa_L,,0,session3_row405,216.0,216.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Agilent/Agilent 3/NATO SERS_Agilent3.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Agilent/Agilent 3/Scan 00216 Resolve RES90152.spc,,,"Agilent aggregate CSV: Xaxis,SORS,bZero,bOffset",matched,1,False,True,False,False,False,pass,1801.0,200.0,2000.0,0.0,79.351,6908.45,1301.0172590185043,0.0,0.3179624529936403,0.3583076135880353,True,True,RES90152,,,,,,,,,,,,,,,,,,,,,,,,,
session3_row406,3,406,27,27.0,C,SK,1036,SURFACES,surfaces,AGILENT 3,Agilent-3,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Clear Glass,217,,M,4,S1,surfaces,Sq-P-5%BF,benzyl_fentanyl,field_surface_coupon,Square_P,5%,0,session3_row406,217.0,217.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Agilent/Agilent 3/NATO SERS_Agilent3.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Agilent/Agilent 3/Scan 00217 Resolve RES90152.spc,,,"Agilent aggregate CSV: Xaxis,SORS,bZero,bOffset",matched,1,False,True,False,False,False,pass,1801.0,200.0,2000.0,0.0,93.114,5407.319,1057.6001365767738,0.0,0.34868147616615786,0.41846673887639785,True,True,RES90152,,,,,,,,,,,,,,,,,,,,,,,,,
session3_row408,3,408,28,28.0,C,SK,1040,SURFACES,surfaces,AGILENT 3,Agilent-3,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Clear Glass,218,,M,4,S1,surfaces,Sq-P-Aceta,acetaminophen,field_surface_coupon,Square_P,,0,session3_row408,218.0,218.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Agilent/Agilent 3/NATO SERS_Agilent3.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Agilent/Agilent 3/Scan 00218 Resolve RES90152.spc,,,"Agilent aggregate CSV: Xaxis,SORS,bZero,bOffset",matched,1,False,True,False,False,False,pass,1801.0,200.0,2000.0,0.0,50.175,4898.798,896.5764856178405,0.0,0.2737877722610481,0.32023552317684656,True,True,RES90152,,,,,,,,,,,,,,,,,,,,,,,,,
session3_row409,3,409,29,29.0,C,AF,1037,SURFACES,surfaces,M1,Mira-1,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Benzyl Fentanyl,4176,,Y,4,S2,surfaces,Hexa-L-BenzylFent,benzyl_fentanyl,field_surface_coupon,Hexa_L,,0,session3_row409,4176.0,4176.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 1/Scan 04176(1)_Sample_24_03_11_12_16_16_770.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 1/Scan 04176(1)_Sample_24_03_11_11_24_00_818.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 1/Scan 04176(1)_Sample_24_03_11_11_24_29_040.pdf,,Mira two-column CSV,matched,1,False,True,False,False,False,pass,1901.0,400.0,2300.0,1521.708,20722.09,33458.68,4852.046237935009,0.0,0.956888518195358,0.6903618944272942,True,True,192600200502138,8.1.3.55,5.00 s,On,1,5,"Intelligent UA, Surface (Position 1)","Fail, 2024-03-07 09:58:38-05:00",,,,,,,,,,,,,,,,,,
session3_row410,3,410,29,29.0,C,SK,1044,SURFACES,surfaces,AGILENT 3,Agilent-3,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Benzyl Fentanyl,220,,Y,4,S2,surfaces,Hexa-L-BenzylFent,benzyl_fentanyl,field_surface_coupon,Hexa_L,,0,session3_row410,220.0,220.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Agilent/Agilent 3/NATO SERS_Agilent3.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Agilent/Agilent 3/Scan 00220 Resolve RES90152.spc,,,"Agilent aggregate CSV: Xaxis,SORS,bZero,bOffset",matched,1,False,True,False,False,False,pass,1801.0,200.0,2000.0,0.0,68.53,5660.35,1191.47973123332,0.0,0.3389295989243106,0.45333350145925533,True,True,RES90152,,,,,,,,,,,,,,,,,,,,,,,,,
