master_sample_id,target_analyte,left_observation_uid,right_observation_uid,left_instrument,right_instrument,left_sensor_family,right_sensor_family,cross_instrument,cross_sensor_family,cross_instrument_same_sensor,cross_instrument_cross_sensor
5.0,benzyl_fentanyl,session1_row26,session1_row30,Mira-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session1_row26,session2_row35,Mira-3,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session1_row26,session2_row109,Mira-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session1_row26,session3_row249,Mira-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session1_row26,session3_row310,Mira-3,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,False,True,False,False
5.0,benzyl_fentanyl,session1_row26,session3_row328,Mira-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session1_row26,session3_row337,Mira-3,Agilent-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
5.0,benzyl_fentanyl,session1_row30,session2_row35,Agilent-3,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session1_row30,session2_row36,Agilent-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session1_row30,session3_row246,Agilent-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session1_row30,session3_row249,Agilent-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session1_row30,session3_row310,Agilent-3,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
5.0,benzyl_fentanyl,session1_row30,session3_row328,Agilent-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session1_row30,session3_row337,Agilent-3,Agilent-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
5.0,benzyl_fentanyl,session2_row35,session2_row36,Pendar-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session2_row35,session2_row109,Pendar-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session2_row35,session3_row246,Pendar-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session2_row35,session3_row249,Pendar-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session2_row35,session3_row310,Pendar-3,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
5.0,benzyl_fentanyl,session2_row35,session3_row328,Pendar-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session2_row35,session3_row337,Pendar-3,Agilent-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
5.0,benzyl_fentanyl,session2_row36,session2_row109,Mira-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session2_row36,session3_row249,Mira-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session2_row36,session3_row310,Mira-3,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,False,True,False,False
5.0,benzyl_fentanyl,session2_row36,session3_row328,Mira-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session2_row36,session3_row337,Mira-3,Agilent-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
5.0,benzyl_fentanyl,session2_row109,session3_row246,Agilent-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session2_row109,session3_row249,Agilent-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session2_row109,session3_row310,Agilent-3,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
5.0,benzyl_fentanyl,session2_row109,session3_row328,Agilent-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session2_row109,session3_row337,Agilent-3,Agilent-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
5.0,benzyl_fentanyl,session3_row246,session3_row249,Mira-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session3_row246,session3_row310,Mira-3,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,False,True,False,False
5.0,benzyl_fentanyl,session3_row246,session3_row328,Mira-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session3_row246,session3_row337,Mira-3,Agilent-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
5.0,benzyl_fentanyl,session3_row249,session3_row310,Agilent-1,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
5.0,benzyl_fentanyl,session3_row249,session3_row328,Agilent-1,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
5.0,benzyl_fentanyl,session3_row249,session3_row337,Agilent-1,Agilent-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,False,True,False,False
5.0,benzyl_fentanyl,session3_row310,session3_row328,Mira-3,Pendar-1,NRC_Canadian_SERS,pSERS_Metrohm_silver,True,True,False,True
5.0,benzyl_fentanyl,session3_row310,session3_row337,Mira-3,Agilent-1,NRC_Canadian_SERS,NRC_Canadian_SERS,True,False,True,False
5.0,benzyl_fentanyl,session3_row328,session3_row337,Pendar-1,Agilent-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
6.0,4_ANPP,session1_row29,session1_row35,Agilent-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row29,session1_row41,Agilent-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row29,session2_row37,Agilent-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row29,session2_row38,Agilent-3,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row29,session3_row232,Agilent-3,Pendar-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
6.0,4_ANPP,session1_row29,session3_row238,Agilent-3,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
6.0,4_ANPP,session1_row29,session3_row248,Agilent-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row29,session3_row253,Agilent-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row29,session3_row314,Agilent-3,Agilent-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
6.0,4_ANPP,session1_row29,session3_row329,Agilent-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row35,session1_row42,Mira-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row35,session2_row38,Mira-3,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row35,session2_row110,Mira-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row35,session3_row232,Mira-3,Pendar-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
6.0,4_ANPP,session1_row35,session3_row238,Mira-3,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,False,True,False,False
6.0,4_ANPP,session1_row35,session3_row253,Mira-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row35,session3_row314,Mira-3,Agilent-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
6.0,4_ANPP,session1_row35,session3_row329,Mira-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row41,session1_row42,Mira-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row41,session2_row38,Mira-3,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row41,session2_row110,Mira-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row41,session3_row232,Mira-3,Pendar-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
6.0,4_ANPP,session1_row41,session3_row238,Mira-3,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,False,True,False,False
6.0,4_ANPP,session1_row41,session3_row253,Mira-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row41,session3_row314,Mira-3,Agilent-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
6.0,4_ANPP,session1_row41,session3_row329,Mira-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row42,session2_row37,Agilent-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row42,session2_row38,Agilent-3,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row42,session3_row232,Agilent-3,Pendar-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
6.0,4_ANPP,session1_row42,session3_row238,Agilent-3,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
6.0,4_ANPP,session1_row42,session3_row248,Agilent-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row42,session3_row253,Agilent-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session1_row42,session3_row314,Agilent-3,Agilent-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
6.0,4_ANPP,session1_row42,session3_row329,Agilent-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session2_row37,session2_row38,Mira-3,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session2_row37,session2_row110,Mira-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session2_row37,session3_row232,Mira-3,Pendar-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
6.0,4_ANPP,session2_row37,session3_row238,Mira-3,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,False,True,False,False
6.0,4_ANPP,session2_row37,session3_row253,Mira-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session2_row37,session3_row314,Mira-3,Agilent-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
6.0,4_ANPP,session2_row37,session3_row329,Mira-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session2_row38,session2_row110,Pendar-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session2_row38,session3_row232,Pendar-3,Pendar-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
6.0,4_ANPP,session2_row38,session3_row238,Pendar-3,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
6.0,4_ANPP,session2_row38,session3_row248,Pendar-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session2_row38,session3_row253,Pendar-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session2_row38,session3_row314,Pendar-3,Agilent-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
6.0,4_ANPP,session2_row38,session3_row329,Pendar-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session2_row110,session3_row232,Agilent-3,Pendar-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
6.0,4_ANPP,session2_row110,session3_row238,Agilent-3,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
6.0,4_ANPP,session2_row110,session3_row248,Agilent-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session2_row110,session3_row253,Agilent-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session2_row110,session3_row314,Agilent-3,Agilent-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
6.0,4_ANPP,session2_row110,session3_row329,Agilent-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session3_row232,session3_row238,Pendar-1,Mira-3,NRC_Canadian_SERS,NRC_Canadian_SERS,True,False,True,False
6.0,4_ANPP,session3_row232,session3_row248,Pendar-1,Mira-3,NRC_Canadian_SERS,pSERS_Metrohm_silver,True,True,False,True
6.0,4_ANPP,session3_row232,session3_row253,Pendar-1,Agilent-1,NRC_Canadian_SERS,pSERS_Metrohm_silver,True,True,False,True
6.0,4_ANPP,session3_row232,session3_row314,Pendar-1,Agilent-1,NRC_Canadian_SERS,NRC_Canadian_SERS,True,False,True,False
6.0,4_ANPP,session3_row232,session3_row329,Pendar-1,Pendar-1,NRC_Canadian_SERS,pSERS_Metrohm_silver,False,True,False,False
6.0,4_ANPP,session3_row238,session3_row248,Mira-3,Mira-3,NRC_Canadian_SERS,pSERS_Metrohm_silver,False,True,False,False
6.0,4_ANPP,session3_row238,session3_row253,Mira-3,Agilent-1,NRC_Canadian_SERS,pSERS_Metrohm_silver,True,True,False,True
6.0,4_ANPP,session3_row238,session3_row314,Mira-3,Agilent-1,NRC_Canadian_SERS,NRC_Canadian_SERS,True,False,True,False
6.0,4_ANPP,session3_row238,session3_row329,Mira-3,Pendar-1,NRC_Canadian_SERS,pSERS_Metrohm_silver,True,True,False,True
6.0,4_ANPP,session3_row248,session3_row253,Mira-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session3_row248,session3_row314,Mira-3,Agilent-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
6.0,4_ANPP,session3_row248,session3_row329,Mira-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session3_row253,session3_row314,Agilent-1,Agilent-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,False,True,False,False
6.0,4_ANPP,session3_row253,session3_row329,Agilent-1,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
6.0,4_ANPP,session3_row314,session3_row329,Agilent-1,Pendar-1,NRC_Canadian_SERS,pSERS_Metrohm_silver,True,True,False,True
7.0,4_ANPP,session1_row33,session1_row37,Mira-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session1_row33,session1_row38,Mira-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session1_row33,session2_row39,Mira-3,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session1_row33,session2_row111,Mira-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session1_row33,session3_row217,Mira-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session1_row33,session3_row256,Mira-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session1_row33,session3_row297,Mira-3,Pendar-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
7.0,4_ANPP,session1_row33,session3_row323,Mira-3,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,False,True,False,False
7.0,4_ANPP,session1_row33,session3_row330,Mira-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session1_row37,session2_row39,Agilent-3,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session1_row37,session2_row40,Agilent-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session1_row37,session3_row211,Agilent-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session1_row37,session3_row217,Agilent-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session1_row37,session3_row225,Agilent-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session1_row37,session3_row256,Agilent-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session1_row37,session3_row297,Agilent-3,Pendar-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
7.0,4_ANPP,session1_row37,session3_row323,Agilent-3,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
7.0,4_ANPP,session1_row37,session3_row330,Agilent-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session1_row38,session2_row39,Agilent-3,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session1_row38,session2_row40,Agilent-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session1_row38,session3_row211,Agilent-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session1_row38,session3_row217,Agilent-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session1_row38,session3_row225,Agilent-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session1_row38,session3_row256,Agilent-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session1_row38,session3_row297,Agilent-3,Pendar-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
7.0,4_ANPP,session1_row38,session3_row323,Agilent-3,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
7.0,4_ANPP,session1_row38,session3_row330,Agilent-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session2_row39,session2_row40,Pendar-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session2_row39,session2_row111,Pendar-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session2_row39,session3_row211,Pendar-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session2_row39,session3_row217,Pendar-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session2_row39,session3_row225,Pendar-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session2_row39,session3_row256,Pendar-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session2_row39,session3_row297,Pendar-3,Pendar-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
7.0,4_ANPP,session2_row39,session3_row323,Pendar-3,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
7.0,4_ANPP,session2_row39,session3_row330,Pendar-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session2_row40,session2_row111,Mira-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session2_row40,session3_row217,Mira-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session2_row40,session3_row256,Mira-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session2_row40,session3_row297,Mira-3,Pendar-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
7.0,4_ANPP,session2_row40,session3_row323,Mira-3,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,False,True,False,False
7.0,4_ANPP,session2_row40,session3_row330,Mira-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session2_row111,session3_row211,Agilent-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session2_row111,session3_row217,Agilent-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session2_row111,session3_row225,Agilent-3,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session2_row111,session3_row256,Agilent-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session2_row111,session3_row297,Agilent-3,Pendar-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
7.0,4_ANPP,session2_row111,session3_row323,Agilent-3,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
7.0,4_ANPP,session2_row111,session3_row330,Agilent-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session3_row211,session3_row217,Mira-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session3_row211,session3_row256,Mira-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session3_row211,session3_row297,Mira-3,Pendar-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
7.0,4_ANPP,session3_row211,session3_row323,Mira-3,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,False,True,False,False
7.0,4_ANPP,session3_row211,session3_row330,Mira-3,Pendar-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session3_row217,session3_row225,Pendar-1,Mira-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session3_row217,session3_row256,Pendar-1,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
7.0,4_ANPP,session3_row217,session3_row297,Pendar-1,Pendar-1,pSERS_Metrohm_silver,NRC_Canadian_SERS,False,True,False,False
7.0,4_ANPP,session3_row217,session3_row323,Pendar-1,Mira-3,pSERS_Metrohm_silver,NRC_Canadian_SERS,True,True,False,True
7.0,4_ANPP,session3_row225,session3_row256,Mira-3,Agilent-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
