epoch,train_loss,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,fixed_epoch_count
89,0.009685499062353,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,98.0
90,0.0094960708338896,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,98.0
91,0.0094894449168484,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,98.0
92,0.0095329888995229,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,98.0
93,0.0095874679018904,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,98.0
94,0.0094757104425865,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,98.0
95,0.0094175677742232,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,98.0
96,0.009394549452818,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,98.0
97,0.009349702098181,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,98.0
98,0.0094859144816015,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,98.0
1,0.0906767001672374,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
2,0.084371299205421,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
3,0.0622393547215307,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
4,0.0473660555416524,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
5,0.0410809944411761,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
6,0.0375158688694445,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
7,0.0352863093739156,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
8,0.0345142482592795,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
9,0.0340417930060528,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
10,0.0329342457889546,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
11,0.0311139767460404,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
12,0.0288320214210151,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
13,0.026459384133166,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
14,0.0244658871857109,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
15,0.0224547321041379,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
16,0.0214025687176828,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
17,0.0203558596337158,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
18,0.0197325981938329,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
19,0.0190693838199209,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
20,0.0184817388653755,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
21,0.0181311850519915,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
22,0.0176387210193737,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
23,0.0174463095560704,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
24,0.0173576415686354,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
25,0.0166789464024487,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
26,0.0161498448366243,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
27,0.0157421375269943,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
28,0.0151249582580275,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
29,0.0150143724950094,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
30,0.0141382646977075,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
31,0.0136964600447212,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
32,0.0134095745483804,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
33,0.013462393841433,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
34,0.013314782164337,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
35,0.012904184358517,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
36,0.012997906919629,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
37,0.0126316858644814,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
38,0.0126475842140494,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
39,0.012408111876793,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
40,0.0121800028235064,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
41,0.0121517482301861,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
42,0.0120134971192747,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
43,0.0120777837635291,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
44,0.0121585673525688,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
45,0.0118716607993042,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
46,0.0116352563698111,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
47,0.0117790314581838,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
48,0.0116317918068163,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
49,0.0116039275021806,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
50,0.0114408385946348,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
51,0.0113052616420677,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
52,0.0112271614063006,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
53,0.0111777758501108,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
54,0.0113323675726667,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
55,0.0110719797156286,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
56,0.0109999465689441,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
57,0.0114532302092872,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
58,0.0114639774653157,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
59,0.0111789357790392,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
60,0.0112498067857108,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
61,0.0109053841398439,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
62,0.0108981856938632,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
63,0.0105790956629823,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
64,0.0107753952281166,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
65,0.0107017581783424,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
66,0.0105909779603328,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
67,0.0105341862323618,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
68,0.010388065953298,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
69,0.0104775929793405,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
70,0.0103493950998638,strict_core,domain_and_sample,instrument,Mira-1,433,23,domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,98.0
