epoch,train_loss,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,fixed_epoch_count
2,0.1349511345227559,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
3,0.1236826320489247,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
4,0.099153184890747,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
5,0.0896126481393973,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
6,0.0861340286831061,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
7,0.0758481649061044,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
8,0.0671513840556144,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
9,0.062604946270585,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
10,0.0676093178490797,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
11,0.060486365109682,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
12,0.0541850894689559,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
13,0.0511885295311609,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
14,0.0598336607217788,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
15,0.0573045582820971,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
16,0.0460230633616447,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
17,0.0463183276976148,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
18,0.0433026106407245,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
19,0.0432565602163473,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
20,0.0461325426275531,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
21,0.0374281932910283,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
22,0.0405249959478775,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
23,0.0461017038673162,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
24,0.0328298155218362,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
25,0.0444816450277964,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
26,0.0416506604601939,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
27,0.03657118404905,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
28,0.0399277200922369,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
29,0.0359615037528177,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
30,0.0270061544453104,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
31,0.0347204340000947,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
32,0.0303125225007534,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
33,0.0325203328082958,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
34,0.0369877648850282,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
35,0.0307595684503515,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
36,0.0357659149294098,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
37,0.0268176528314749,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
38,0.022666612205406,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
39,0.0299377417191863,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
40,0.019869789853692,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
41,0.0260118601843714,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
42,0.0345175016671419,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
43,0.0228112784835199,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
44,0.0185318975398937,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
45,0.022789818731447,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
46,0.0217945163759092,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
47,0.0228101334845026,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
48,0.0243839612230658,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
49,0.0167435280357797,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
50,0.0278305735439062,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
51,0.022284114981691,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
52,0.0184426254903276,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
53,0.0177300137778123,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
54,0.019258597989877,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
55,0.0155814942593375,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
56,0.0247631077344218,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
57,0.0191801055024067,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
58,0.0203769599397977,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
59,0.0229569738109906,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
60,0.0246431598439812,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
61,0.0190395880490541,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
62,0.0122934927543004,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
63,0.0138642843502263,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
64,0.0132060840415457,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
65,0.0252802257736523,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
66,0.0174436038359999,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
67,0.0109426296005646,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
68,0.0166272396842638,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
69,0.017676523886621,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
70,0.0147884459234774,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
71,0.0150055413444836,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
72,0.0130246651048461,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
73,0.0121028970306118,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
74,0.0142252601062258,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
75,0.0153182754913965,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
76,0.0134891549125313,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
77,0.0164612817267576,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
78,0.0188730418061216,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
79,0.0201245302334427,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
80,0.0127426927598814,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
81,0.0127812426847716,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
82,0.0063958965241909,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
83,0.0115296070153514,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
84,0.0127240126331647,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
85,0.0095825318867961,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
86,0.0079952476546168,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
87,0.0131764347975452,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
88,0.0188216557105382,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
89,0.0123829479639728,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
90,0.0141259627416729,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
91,0.0114518145099282,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
92,0.0135664076233903,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
93,0.0148738293598095,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
94,0.0113587402428189,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
95,0.0096765391218165,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
96,0.0091195800652106,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
97,0.0101002970089515,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
98,0.0092285007859269,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
99,0.0125030293439825,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
100,0.0115302649637063,outer,nato_outer_o0__train_strict_core__test_strict_core,0,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
1,0.0652692347764968,outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,97.0
2,0.048597972591718,outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,97.0
3,0.0426655501127243,outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,97.0
4,0.0387748355666796,outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,97.0
5,0.0365238785743713,outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,97.0
6,0.0343522017200787,outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,97.0
7,0.030931623155872,outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,97.0
8,0.0266447729120651,outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,97.0
9,0.0234082235644261,outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,97.0
10,0.0204394342998663,outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,97.0
11,0.0180226714039842,outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,97.0
12,0.0164108278850714,outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,97.0
13,0.0153423056006431,outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,97.0
14,0.014479587227106,outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,97.0
