evaluation_phase,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row312,0.006047791336805,0.0030238956684025,0.0857106393877,0.9022051115457584,0.0188222478503095,73,12,3,2,2.5,1.3757979687216129,0.0878463331609964,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row315,0.0043454581124842,0.0021727290562421,0.0434723591278609,0.9125079338887092,0.0080364574997552,6,3,0,0,1.0,0.1242295054669163,0.3631588220596313,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row322,0.0002176281132911,0.0001088140566455,0.0129342948959033,0.9977581243762668,0.0025939432999543,5,2,0,0,4.0,0.5252385928645437,0.0116455629467964,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row323,0.0005082359307867,0.0002541179653933,0.0224271281621958,0.9941456041497094,0.002742921916402,6,0,0,0,,,,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row324,0.0005321559306777,0.0002660779653388,0.0164683818398881,0.9957600651995518,0.0030861504955308,6,2,0,0,1.5,0.2709315119415324,0.0536453872919082,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row330,0.0006520007224304,0.0003260003612152,0.0475123346022977,0.9751349124899495,0.0096566126021311,29,5,3,3,1.0,0.0876275960161312,0.0712978658266365,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row331,0.0080870098257446,0.0040435049128723,0.0847478489523993,0.8538687303914043,0.036687217581618,119,25,3,2,2.0,0.5465897275328643,0.1441511586308479,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row334,0.0030881497159519,0.0015440748579759,0.083786051571232,0.8916288681758939,0.0208454050613051,89,15,2,2,2.0,0.837288139489096,0.124487854540348,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row347,0.0099803454382564,0.0049901727191282,0.0937663558686453,0.7391248406974975,0.042773724362778,129,23,6,2,3.0,0.7060373427761307,0.0950487256050109,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row457,0.0007669126030432,0.0003834563015216,0.0582752388528662,0.961208843202942,0.0115488709915163,51,8,5,5,2.5,0.1740183495325243,0.0824183368822559,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row458,0.0011409324636417,0.0005704662318208,0.0283695615631443,0.9845679062671762,0.0190169942658394,90,14,5,4,1.0,0.4170758745208152,0.0538482386618852,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row461,0.0013527328646385,0.0006763664323192,0.0593598315951994,0.941700808225986,0.0164017678364013,80,9,4,3,2.0,0.3902287809174231,0.0660163089632988,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row462,0.0008443404207159,0.0004221702103579,0.0273837185432889,0.9869859090806156,0.0151861027253367,69,12,5,3,2.0,2.061870740440808,0.0415370389819145,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row465,0.0021305666531446,0.0010652833265723,0.0851164577044882,0.8901605089287413,0.0203848534907202,96,10,8,6,1.5,0.4041406647388653,0.065605844836682,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row466,0.0017380622922963,0.0008690311461481,0.0257683796866461,0.986372395960846,0.0231251717465264,108,12,6,2,2.0,1.5983131106488038,0.0772928595542907,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row469,0.0003653379926352,0.0001826689963176,0.0132022678388647,0.99739734001023,0.0044715304060706,12,10,5,5,1.0,0.087606443372241,0.0187416560947895,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row470,0.0001792153806653,8.960769033265988e-05,0.0343212201859839,0.9934638366422508,0.0015285172787324,13,10,4,4,1.0,0.0917413622790652,0.0270013494882732,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row473,0.0009419312426911,0.0004709656213455,0.0198089797733921,0.99288119997714,0.0059305119926908,15,9,3,3,2.0,0.3332880910266387,0.0458554327487945,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row474,0.0001794632525746,8.973162628731464e-05,0.030818031305744,0.994121819874519,0.0016352587760086,12,10,4,4,1.0,0.0598366004810251,0.0190143720246851,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row477,0.0019142333901343,0.0009571166950671,0.019300622835822,0.9950336870288604,0.0051854398593838,10,8,6,5,2.0,0.0540101509431214,0.0345879718661308,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row478,0.0001549097443804,7.745487219020315e-05,0.0324384835764312,0.9943417329074415,0.0016340805054018,11,9,4,4,1.0,0.0974593251687209,0.0158129520714283,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row479,0.0003602769371057,0.0001801384685528,0.010803127965442,0.99823859284106,0.0035997998874933,4,3,2,2,1.0,0.1170937705333601,0.013547271490097,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row480,0.0001857558624706,9.28779312353166e-05,0.0312056165916164,0.9940060813560232,0.0018736228799187,11,9,4,4,1.0,0.0276366578734341,0.0258561111986637,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row481,0.0006112837360137,0.0003056418680068,0.0151027173698722,0.9969487326589714,0.004904228138413,11,5,2,2,1.0,0.1588802265832163,0.0133605003356933,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row482,0.0030510330160567,0.0015255165080283,0.0646940821263013,0.96500026490813,0.0078441256378677,20,13,10,8,2.0,0.1687149914237776,0.0532721995114116,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row483,0.0015170634375935,0.0007585317187967,0.0736565582652343,0.9335321908862506,0.0146169791117842,65,9,5,2,2.0,1.3730584179041376,0.078500603325665,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row484,0.0019074035527046,0.0009537017763523,0.0261520384684358,0.9853142245360808,0.0243888745174211,110,12,6,2,4.0,2.0942057556723697,0.0822574943304061,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row485,0.022643800637539,0.0113219003187695,0.1170084006390322,0.6049330900071841,0.062439733425438,140,27,23,9,2.0,1.572091041549142,0.1856341958045959,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row486,0.0011096665634262,0.0005548332817131,0.0202863489034209,0.9931008045491596,0.0164197219862502,80,10,4,2,2.5,1.9468532527755684,0.035238878801465,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row497,0.0070795314811993,0.0035397657405996,0.0548665106443909,0.9093145597382354,0.0109407701968614,15,6,4,2,3.5,0.3323062774380759,0.1670152842998504,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row498,0.0077136912184236,0.0038568456092118,0.0427326754358952,0.8408799804045191,0.0127902347488062,34,14,4,3,3.0,0.6207626573643545,0.0534183382987976,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row31,0.0002838895880666,0.0001419447940333,0.0139797703938798,0.9978256275211908,0.0024385778393064,3,1,0,0,4.0,0.3681594382432646,0.126052901148796,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row33,0.0001487963685,7.439818425001228e-05,0.0093871210757182,0.9990401252986104,0.0020076332499385,1,0,0,0,,,,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row36,0.0030778516893386,0.0015389258446693,0.1364197938663818,0.8597771655367429,0.0115879549543231,63,7,4,3,3.0,0.3487825808758398,0.0616276189684867,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row37,0.0052791055721876,0.0026395527860938,0.1138628604759953,0.8733480678165532,0.0187464412584501,82,17,3,3,2.0,0.719457125519001,0.0731271691620349,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row38,0.0020722121708213,0.0010361060854106,0.0825818698407267,0.946169015947989,0.0091961426799493,35,14,3,3,1.5,0.3006975575400445,0.0392278200015425,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row50,0.0028164583468489,0.0014082291734244,0.141327825728606,0.8696495860393797,0.0065262957123793,22,10,1,1,1.0,0.2487987693385023,0.0353348329663276,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row54,0.0016331674761963,0.0008165837380981,0.0248654091220011,0.977162932512634,0.0056121895355837,5,1,0,0,2.0,0.1490928663765564,0.1559523344039917,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row64,0.0002026233113549,0.0001013116556774,0.0131425497692212,0.9981062357793168,0.0026598076761833,2,1,1,1,0.0,0.2239286543941295,0.0671763909049332,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row65,0.0025629637673388,0.0012814818836694,0.0937925345208198,0.870562028492387,0.0171569448996576,76,14,2,2,2.0,1.4243371731954086,0.0711530819535255,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row177,0.0264038977214422,0.0132019488607211,0.1319447532072953,0.4508153947620728,0.0637877909865762,142,29,4,0,2.0,1.159642178346335,0.1234369874000549,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row181,0.0186284727578311,0.0093142363789155,0.1369085489187795,0.4317486056708476,0.054251932177992,146,20,7,1,2.0,1.1853225672490262,0.1999349072575569,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row188,0.0027700413114807,0.0013850206557403,0.057936128014146,0.9568197455213796,0.0227092710899887,86,12,4,4,2.5,0.1607736026845617,0.0830950811505317,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row191,0.000287855625803,0.0001439278129015,0.0235452349161715,0.995444402354934,0.0049999341522094,11,9,5,5,1.0,0.0318089495897795,0.0238062525168061,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row202,0.0123801254062968,0.0061900627031484,0.1100831203865629,0.7499604182041999,0.0433030999744577,127,20,5,4,2.0,1.4619136976477578,0.1948411241173744,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row204,0.009296039119217,0.0046480195596085,0.1285948650585994,0.6468676358015768,0.0375859180689855,128,16,2,2,1.0,2.4735861969425983,0.1462869197130203,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row223,0.0001722193276941,8.610966384708775e-05,0.0156953617834806,0.9978672877023838,0.0016474469221511,9,9,4,4,0.0,0.0244309092597352,0.0278738103806972,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row227,0.0006992844673037,0.0003496422336518,0.0261898777188791,0.9924765542778894,0.0026336229189265,1,1,0,0,4.0,0.068721898629532,0.0049594985321164,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row230,0.001482107087229,0.0007410535436145,0.0329874108988878,0.9839773275268112,0.0034418613351174,9,9,5,5,1.0,0.1199649361135568,0.0371770560741424,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row231,0.0004666955903302,0.0002333477951651,0.0169696365509753,0.9932614047586318,0.0025591343899057,1,1,0,0,1.0,0.5557280519983656,0.0641069859266281,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row239,0.0012072409188007,0.0006036204594003,0.0412864748771665,0.9885507159859728,0.0037112562832979,11,10,6,6,1.0,0.1248365425575372,0.064902395941317,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row242,0.0004109924970116,0.0002054962485058,0.0290081308476203,0.9952336970414992,0.0018159377744177,4,2,0,0,1.5,0.0621828924791981,0.0272648462560027,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row243,0.0032278654798117,0.0016139327399058,0.0730426389880425,0.9656493598812904,0.0060671856285794,11,3,1,1,2.0,0.1814968522079445,0.1187146864831447,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row257,0.0009022575302625,0.0004511287651312,0.02716866413843,0.990607735685908,0.0029963877131688,11,11,6,6,1.0,0.1946562824663322,0.0695142317563295,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row261,0.0104950233710672,0.0052475116855336,0.1050270344673507,0.7843182029275126,0.0379988471385357,114,24,6,5,1.5,1.1802387365804914,0.2116612372919917,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row39,0.0019239039813094,0.0009619519906547,0.0713269577957499,0.9301799008805778,0.01912414875343,94,12,3,3,1.5,2.097088233663989,0.088682509958744,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row40,0.0001486828958958,7.434144794793947e-05,0.009583255583019,0.9988798066158826,0.0025736004079226,5,5,2,2,1.0,0.0594194112294052,0.019935980439186,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row41,0.0002411403756846,0.0001205701878423,0.0125417951616484,0.9981808355676292,0.0024254325953578,3,0,0,0,,,,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row42,0.0242496274711119,0.0121248137355559,0.1399962405431074,0.3681294687612095,0.0633274898474129,143,27,1,0,3.0,2.288570507938825,0.1760900020599365,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row47,0.0018554975463823,0.0009277487731911,0.0793850126338141,0.9016236373419528,0.017754768186174,81,12,1,1,1.0,0.3302824105018189,0.0913474396802485,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row48,0.0001356719119327,6.783595596638688e-05,0.0108049474913445,0.9986985485027148,0.00227623505285,2,2,1,1,1.0,0.1078808443169596,0.0210628332570195,,,,,,,,
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row90,0.0001614741601648,8.073708008243661e-05,0.0100168322721512,0.9988048318204392,0.0023866236430226,0,0,0,0,,,,,,,,,,,
