stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,isolated_spikes,1.0,0.7404761904761904,0.720296482526099,0.9745762711864406,0.00012487475760281086,0.004374426541240717,0.0021872132706203585,0.06192461268273124,0.944304371165514,0.01789826738667612,0.553921568627451,2.0,0.29915912115078225,0.05922709312289953
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,isolated_spikes,1.5,0.7228571428571428,0.708459595959596,0.9491525423728814,0.00023954702191986144,0.004377781648621436,0.002188890824310718,0.06205068555593083,0.9443280565132623,0.017898953279149893,0.5588235294117647,2.0,0.2987286855001462,0.05730646289885044
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,0.5,0.7309523809523809,0.7137438614776797,0.9830508474576272,0.0002621967869345099,0.004377188309337395,0.0021885941546686974,0.06210567082169659,0.9447143002211091,0.01789724777287386,0.5551470588235294,2.0,0.3016940258362345,0.05950048938393593
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,1.0,0.7214285714285714,0.7051940150583498,0.9745762711864406,0.0005253689596429467,0.00441405730688089,0.002207028653440445,0.062491034945870064,0.9439346712206818,0.017900898415563797,0.5514705882352942,2.0,0.2770242867579898,0.06339821818983182
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,1.5,0.7323809523809522,0.7114207388994755,0.9576271186440678,0.0007450716802850366,0.0044328933259223,0.00221644666296115,0.0629163027777212,0.9438892399692544,0.017917390471983936,0.553921568627451,2.0,0.27459211817881135,0.05950048938393593
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_broadening,0.5,0.7404761904761904,0.7226280979603238,0.9915254237288136,3.059031541852164e-06,0.00435405516281611,0.002177027581408055,0.0617157923904521,0.9445531134627205,0.017891748604799772,0.5575980392156863,2.0,0.2718781123118964,0.06088749412447214
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_broadening,1.0,0.719047619047619,0.7034736206582396,0.9745762711864406,3.0630726541858166e-05,0.004346280658653038,0.002173140329326519,0.06173232415372033,0.944546608313994,0.017888418282255344,0.5563725490196079,2.0,0.289872186071485,0.06075822655111551
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_broadening,1.5,0.719047619047619,0.7034736206582396,0.9745762711864406,5.6412260164506733e-05,0.004344907706693742,0.002172453853346871,0.061773464720741404,0.9445167613732903,0.017886330921926763,0.5575980392156863,2.0,0.2870044081619742,0.06076580751687288
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,composite,0.5,0.6780952380952382,0.6757013860437084,0.8559322033898306,0.02213205210864544,0.0074848554720183934,0.0037424277360091967,0.08446553509371207,0.9174199720012937,0.018212855745527248,0.5318627450980392,2.0,0.3659061556201414,0.06996558234095573
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,composite,1.0,0.6214285714285713,0.6188861470337866,0.6779661016949152,0.061804935336112976,0.015034402002702783,0.0075172010013513915,0.11670254716551065,0.8445689663234632,0.018745471796249535,0.49019607843137253,2.0,0.37626370678453036,0.0827258825302124
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,composite,1.5,0.6104761904761905,0.5925690006781271,0.6186440677966102,0.12155848741531372,0.02564284357587891,0.012821421787939455,0.14114468786087858,0.7275355647354976,0.019221295192116464,0.48161764705882354,2.0,0.4614182551171376,0.08843648061156273
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,scale_offset,0.5,0.800952380952381,0.7964597321387636,0.9576271186440678,0.005622914992272854,0.00501269298410554,0.00250634649205277,0.06338505113906419,0.9520029678128761,0.01788819200586883,0.5661764705882353,2.0,0.28371706744457165,0.05919709429144859
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,scale_offset,1.0,0.7080952380952381,0.7151980655813409,0.8728813559322034,0.020111843943595886,0.008675289677478323,0.004337644838739161,0.07688962432854411,0.9413615547149492,0.017994405333239864,0.5502450980392157,2.0,0.2737480157502594,0.0687061995267868
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,scale_offset,1.5,0.7819047619047618,0.7845671871987661,0.8728813559322034,0.04089828580617905,0.01299844187350944,0.00649922093675472,0.09368041097825824,0.9308964940587516,0.01814457284112905,0.5269607843137255,2.0,0.27197479271643543,0.08218189096078277
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,smooth_baseline,0.5,0.7747619047619049,0.7896245703976988,0.8983050847457628,0.015213822945952415,0.005928047727332023,0.0029640238636660116,0.07833008396071658,0.9184990578482372,0.018099056697351908,0.5551470588235294,2.0,0.24977342707322595,0.058744041249156
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,smooth_baseline,1.0,0.7123809523809524,0.7138064316635747,0.7796610169491526,0.04256564378738403,0.009841030649307442,0.004920515324653721,0.10122055553700259,0.8646046220113508,0.018417848651735253,0.5674019607843137,2.0,0.39397313805862133,0.07039571739733219
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,smooth_baseline,1.5,0.6823809523809523,0.6819898673152741,0.7711864406779662,0.07835430651903152,0.015325577306906512,0.007662788653453256,0.12282131788290832,0.7826354261351576,0.018826898559733667,0.5551470588235294,2.0,0.49782010616305894,0.07316760602407157
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_noise,0.5,0.7461904761904762,0.7455761827713048,0.9915254237288136,7.276767428265885e-05,0.003926078312875182,0.001963039156437591,0.056675627023789914,0.9542991236855005,0.017819585198368997,0.5796568627450981,2.0,0.25059251944066885,0.05375021882355213
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_noise,1.0,0.7333333333333334,0.7323180792843941,0.9830508474576272,0.00035936650237999856,0.003944793495556172,0.001972396747778086,0.056982562584153844,0.9539249115565736,0.01782125026952467,0.5747549019607843,2.0,0.23364831914082806,0.05759113468229771
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_noise,1.5,0.7995238095238095,0.7990670249290938,0.9661016949152542,0.0008927543531171978,0.0039850676570996535,0.0019925338285498267,0.057466372881283215,0.9548535361083338,0.017819059400159324,0.5698529411764706,2.0,0.24573569561720354,0.05973029509186745
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,isolated_spikes,0.5,0.7533333333333333,0.7545747509337143,0.9915254237288136,4.167779115960002e-05,0.003936247363551827,0.0019681236817759135,0.0568232329300635,0.9541349675086794,0.017828681270214673,0.5747549019607843,2.0,0.2596174542760894,0.05455379467457533
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,isolated_spikes,1.0,0.7342857142857142,0.731239832595869,0.9745762711864406,0.0001819957105908543,0.003942315429133507,0.0019711577145667537,0.056942655425673325,0.9538750355685749,0.01782964968825489,0.5735294117647058,2.0,0.2544930119164131,0.05291366297751665
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,isolated_spikes,1.5,0.7652380952380954,0.7684313532435812,0.9491525423728814,0.0003722481778822839,0.003956755942254954,0.001978377971127477,0.05713860635228932,0.9534019088794651,0.017831055273960467,0.5759803921568627,2.0,0.25689877619683066,0.05106696719303727
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,edge_filled_shift,0.5,0.7557142857142857,0.7508163198322018,0.9661016949152542,0.0004998526419512928,0.003963944146785438,0.001981972073392719,0.057494238732159406,0.9529469798801811,0.017834865014544773,0.5772058823529411,2.0,0.2525428430073493,0.05519428476691246
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,edge_filled_shift,1.0,0.730952380952381,0.7355598684605252,0.9491525423728814,0.0010396888246759772,0.0040109185216795525,0.0020054592608397762,0.058342112334483644,0.9528378600593648,0.01784018545895418,0.5735294117647058,2.0,0.26551268777897696,0.05639558145776391
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,edge_filled_shift,1.5,0.7366666666666667,0.7369395936757972,0.9491525423728814,0.0014474538620561361,0.004035007497238396,0.002017503748619198,0.058765658507019855,0.95400155491085,0.017861567403312063,0.5833333333333334,2.0,0.25206788221967125,0.055091372691094875
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_broadening,0.5,0.7461904761904762,0.7466483507689387,1.0,4.393064500618493e-06,0.003942872309442204,0.001971436154721102,0.056780500850735126,0.9541711488153257,0.017824410323412542,0.5796568627450981,2.0,0.26721068677148907,0.056093316059559584
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_broadening,1.0,0.7461904761904762,0.7466483507689387,1.0,4.997445284971036e-05,0.003992501043660399,0.0019962505218301995,0.056879172824333316,0.9540381641610561,0.01782307468201682,0.5821078431372549,2.0,0.25836732023053194,0.05569458892568946
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_broadening,1.5,0.7390476190476191,0.7353960371910436,0.9915254237288136,0.00010808342631207779,0.004039368340401042,0.002019684170200521,0.056979930635549035,0.9539166434637127,0.01782048891515135,0.5821078431372549,2.0,0.2564582961505214,0.05543288169428706
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,composite,0.5,0.7366666666666667,0.7428649318685644,0.8813559322033898,0.021133746951818466,0.007533035251618848,0.003766517625809424,0.08108461305328782,0.9194299076090651,0.01815099044478534,0.5674019607843137,2.0,0.2978941848906461,0.06433755089528859
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,composite,1.0,0.6566666666666666,0.643218339810885,0.7203389830508474,0.06447026133537292,0.01640294646545934,0.00820147323272967,0.11327694087565672,0.8396169354091547,0.01867795187788439,0.5343137254901961,2.0,0.38727882449389905,0.07437552325427532
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,composite,1.5,0.6861904761904762,0.6759429853902809,0.7203389830508474,0.11916131526231766,0.027221493000051576,0.013610746500025788,0.13673901865255156,0.754208439526205,0.019159169367509953,0.5049019607843137,2.0,0.4450293390051375,0.08420734480023384
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,scale_offset,0.5,0.7285714285714285,0.7249198204517354,0.9576271186440678,0.00610769959166646,0.005169178030227429,0.0025845890151137145,0.06411441930146194,0.9499389220328549,0.01784087930896776,0.5661764705882353,2.0,0.24049644423449387,0.06629769969731569
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,scale_offset,1.0,0.6976190476190477,0.7015178503300067,0.8559322033898306,0.021371299400925636,0.008503234228719533,0.0042516171143597665,0.07655693400164575,0.9416316980379063,0.017951308867321842,0.5784313725490197,2.0,0.273792951371816,0.07017514854669571
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,scale_offset,1.5,0.7347619047619048,0.7360124123629526,0.847457627118644,0.04479394108057022,0.012655481136764764,0.006327740568382382,0.09177160876473188,0.9257500216776312,0.01809751728793319,0.5490196078431373,2.0,0.33251126659291963,0.0857091792859137
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,smooth_baseline,0.5,0.7347619047619048,0.739576057542397,0.9067796610169492,0.017137503251433372,0.0058299562749735655,0.0029149781374867827,0.07906764221960058,0.920451765278739,0.01802472508909328,0.5674019607843137,2.0,0.3415452005939933,0.06615704484283924
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,smooth_baseline,1.0,0.680952380952381,0.6832792427315754,0.8389830508474576,0.05069208890199661,0.010260160740109625,0.005130080370054813,0.10520053130057107,0.8614248370809493,0.018441672784516718,0.5625,2.0,0.4227329857709351,0.07460835980600677
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,smooth_baseline,1.5,0.6352380952380953,0.6339463403979533,0.7033898305084746,0.0911777913570404,0.016438996247629904,0.008219498123814952,0.12784979933043036,0.7678913786049821,0.01896007267305145,0.5465686274509803,2.0,0.4135229701212615,0.08001587298349477
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_noise,0.5,0.719047619047619,0.717013127469119,0.9915254237288136,6.580706394743174e-05,0.004020077608744729,0.0020100388043723643,0.05828170410080389,0.9552134736956712,0.017769171616189097,0.5747549019607843,2.0,0.30099453879520927,0.057526795426383615
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_noise,1.0,0.7261904761904762,0.723901063981042,0.9745762711864406,0.00030520206200890243,0.004052005308519387,0.0020260026542596936,0.05865908913608579,0.9552019038643744,0.017769781485266936,0.5784313725490197,2.0,0.318171554732516,0.060759887332096696
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_noise,1.5,0.7204761904761904,0.7175454827828355,0.9576271186440678,0.0007371947867795825,0.004104257830718059,0.0020521289153590293,0.05918895422944798,0.9546003704899582,0.017769809375854952,0.5759803921568627,2.0,0.2575876051365278,0.05657455325126648
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,isolated_spikes,0.5,0.7119047619047619,0.7093092523968229,1.0,1.903661177493632e-05,0.0040137208765599714,0.0020068604382799857,0.05830693886753277,0.9551271643235193,0.017772459573942037,0.5723039215686274,2.0,0.25970274116690106,0.058810872258618474
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,isolated_spikes,1.0,0.7133333333333333,0.7100946008611515,0.9745762711864406,7.729307981207967e-05,0.004020171131444429,0.0020100855657222143,0.05839237423206113,0.9550584865229109,0.017775454929296122,0.5772058823529411,2.0,0.2540867864322736,0.060001384699717164
outer,nato_outer_o0__train_strict_core__test_strict_core,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,isolated_spikes,1.5,0.7214285714285714,0.7172849981774467,0.9915254237288136,0.00015788209566380829,0.004020276184475723,0.0020101380922378613,0.05847220468540835,0.9549771929263682,0.017775609787905388,0.5723039215686274,2.0,0.26970965540301883,0.06306711793877184
