evaluation_phase,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,true_label,predicted_label,prediction_confidence,test_class_supported,correct,instrument,sensor_family,substrate_family,source_substrate,target_analyte,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,failure_type
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row46,blank,ethanol,0.6729187441572422,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row48,benzyl_fentanyl,acetaminophen,0.6564521155762992,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row66,blank,ethanol,0.5917269888811474,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row89,blank,ethyl_paraoxon,0.4981070941953319,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row90,blank,ethanol,0.8026197382857051,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row104,blank,ethyl_paraoxon,0.4664198977387112,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row211,4_ANPP,acetaminophen,0.4854173484542073,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row219,blank,ethanol,0.5357398370673985,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row222,benzyl_fentanyl,acetaminophen,0.5596537509319381,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row225,4_ANPP,acetaminophen,0.5474767103265024,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row228,blank,acetaminophen,0.6091650651060863,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row231,blank,acetaminophen,0.5114895301442369,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row238,4_ANPP,acetaminophen,0.4847266609032439,True,False,Mira-3,NRC_Canadian_SERS,,,4_ANPP,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row243,blank,acetaminophen,0.6737961955702524,False,False,Mira-3,NRC_Canadian_SERS,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row246,benzyl_fentanyl,acetaminophen,0.620250401467817,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row252,blank,ethanol,0.6743718465252716,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row255,4_ANPP,acetaminophen,0.5880762669601974,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row258,4_ANPP,acetaminophen,0.958284202900234,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row261,blank,acetaminophen,0.6882088008162947,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row264,blank,acetaminophen,0.5360922632874854,False,False,Mira-3,NRC_Canadian_SERS,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row285,blank,ethanol,0.6859556038928659,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row289,blank,ethanol,0.6516850026144855,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row293,blank,ethyl_paraoxon,0.4227119096865603,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row295,4_ANPP,acetaminophen,0.5385385453590922,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row300,benzyl_fentanyl,acetaminophen,0.4277156789267259,True,False,Mira-3,NRC_Canadian_SERS,,,benzyl_fentanyl,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row301,4_ANPP,benzyl_fentanyl,0.4100143285888227,True,False,Mira-3,NRC_Canadian_SERS,,,4_ANPP,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row304,blank,ethyl_paraoxon,0.3546057696717848,False,False,Mira-3,NRC_Canadian_SERS,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row307,benzyl_fentanyl,ethanol,0.6513977474076771,True,False,Mira-3,NRC_Canadian_SERS,,,benzyl_fentanyl,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row311,blank,4_nitrophenol,0.7849516396271906,False,False,Mira-3,NRC_Canadian_SERS,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row313,blank,4_nitrophenol,0.4802517922781882,False,False,Mira-3,NRC_Canadian_SERS,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row315,benzyl_fentanyl,ethyl_paraoxon,0.3875439912518765,True,False,Mira-3,NRC_Canadian_SERS,,,benzyl_fentanyl,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row319,blank,acetaminophen,0.7310087013239884,False,False,Mira-3,NRC_Canadian_SERS,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row321,blank,ethanol,0.4879476336007635,False,False,Mira-3,NRC_Canadian_SERS,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row322,blank,benzyl_fentanyl,0.5720965685985732,False,False,Mira-3,NRC_Canadian_SERS,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row323,4_ANPP,benzyl_fentanyl,0.5950690519077638,True,False,Mira-3,NRC_Canadian_SERS,,,4_ANPP,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row324,blank,benzyl_fentanyl,0.432538799941963,False,False,Mira-3,NRC_Canadian_SERS,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row325,4_ANPP,acetaminophen,0.8086223697476643,True,False,Mira-3,NRC_Canadian_SERS,,,4_ANPP,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row326,4_ANPP,ethyl_paraoxon,0.3956242703050628,True,False,Mira-3,NRC_Canadian_SERS,,,4_ANPP,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row340,blank,ethanol,0.4216527599845137,False,False,Mira-3,NRC_Canadian_SERS,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row342,4_ANPP,acetaminophen,0.7142937903114095,True,False,Mira-3,NRC_Canadian_SERS,,,4_ANPP,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row10,benzyl_fentanyl,ethanol,0.4739563963331994,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row13,4_ANPP,acetaminophen,0.901200137467589,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row14,benzyl_fentanyl,acetaminophen,0.4933937381405816,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row16,blank,ethanol,0.6380097720189432,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row17,blank,ethanol,0.7677359656434056,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row26,benzyl_fentanyl,ethanol,0.5875574468404515,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row31,blank,acetaminophen,0.410290433279297,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row33,4_ANPP,acetaminophen,0.5232375025275621,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row35,4_ANPP,acetaminophen,0.6906574731089118,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row41,4_ANPP,acetaminophen,0.533452233074102,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row46,blank,acetaminophen,0.4624465127959669,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row48,blank,ethanol,0.7765620375175515,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row52,blank,acetaminophen,0.4494495888507966,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,unsupported_true_class
domain_transfer,domain,domain__strict_core__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row54,benzyl_fentanyl,ethanol,0.4767247359001871,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,instrument,Mira-3,394.0,72.0,misclassification
