heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
PICO,400-1800_common,poster,poster_holdout_PICO,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0143,0.0025245445257236405,0.0012622722628618202,0.09979787330366363,0.8833752301443832,0.011162389566057494,45,4,4,3,3.5,0.6263877216199293,0.12373983347788453
PICO,400-1800_common,poster,poster_holdout_PICO,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0144,0.002295641849144178,0.001147820924572089,0.15117976528358198,0.8373895373916367,0.006576111818721983,11,2,4,2,3.5,0.9573769442954456,0.10218695225194097
PICO,400-1800_common,poster,poster_holdout_PICO,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0145,0.002268864116746785,0.0011344320583733926,0.12811906534731682,0.859954147496652,0.008095519699355853,23,3,5,2,3.0,0.19524851717829292,0.10236231191083789
PICO,400-1800_common,poster,poster_holdout_PICO,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0146,0.0028154953245349223,0.0014077476622674611,0.11070793512318151,0.8718655389907878,0.010324247980689896,41,5,6,2,2.0,1.0519402335158106,0.03076620027422905
PICO,400-1800_common,poster,poster_holdout_PICO,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0147,0.0020136107803332705,0.0010068053901666353,0.12522349941331232,0.8655388713289095,0.007283225546125323,17,3,5,3,4.0,0.11545565204817948,0.1040903648827225
PICO,400-1800_common,poster,poster_holdout_PICO,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0148,0.002731830437702466,0.001365915218851233,0.10893077817630376,0.8611276452753688,0.011032102286948689,45,4,5,1,2.0,3.2010270434713903,0.03656809963285923
PICO,400-1800_common,poster,poster_holdout_PICO,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0149,0.0022366856428702917,0.0011183428214351458,0.14323378299454625,0.8444293127223623,0.006435131712683609,11,2,4,2,4.0,1.1556185274130115,0.09472298435866833
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0075,0.015378011019880188,0.007689005509940094,0.13743964593779284,0.8398545179765105,0.005032089252656858,8,2,3,2,1.5,1.0039501923932161,0.06871345266699791
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0076,0.01363398979998486,0.00681699489999243,0.11991250991718458,0.872628709629541,0.005289918817579746,8,3,3,2,2.0,0.48800302192017037,0.013153553009033203
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0077,0.014662547724287815,0.007331273862143908,0.12785499247762136,0.862041687064285,0.005337838344359106,8,2,3,2,1.0,1.155641674662157,0.06493060290813446
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0078,0.01163423856144885,0.005817119280724425,0.10988646098594727,0.874226437347777,0.005405019390662866,8,3,3,2,3.0,0.4615828611614985,0.01741182804107666
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0079,0.009848130071256305,0.004924065035628152,0.09610273819673865,0.8934281774335157,0.005581974750717303,7,2,4,2,0.5,1.1099466155542315,0.04721590131521225
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0080,0.013769853135643538,0.006884926567821769,0.12334614807671175,0.8624125868374231,0.005145062737148172,7,2,4,2,1.0,1.1586697013667213,0.05505262687802315
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0081,0.012751105438432615,0.006375552719216308,0.11663870936916897,0.8663463897644856,0.0052812058243268565,7,3,3,2,2.0,0.49749708903380774,0.016450747847557068
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0082,0.009894050486006287,0.0049470252430031435,0.095966867369185,0.8839448050620159,0.006026194950100035,10,4,4,2,1.0,1.1211758662840348,0.03273315727710724
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0083,0.00950089582481384,0.00475044791240692,0.09300418258477934,0.8951847816126421,0.005783025786679771,10,3,4,2,2.0,1.7892665393759404,0.09681682288646698
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0084,0.009470276462236573,0.004735138231118287,0.09356821133660947,0.8974410403983597,0.005568670121221138,8,2,4,2,0.5,1.0545971835011074,0.04601050913333893
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0085,0.009332246516197747,0.004666123258098873,0.09318036901562159,0.8918751536577179,0.005612929928839938,7,3,4,2,1.0,0.47145190199757836,0.005822092294692993
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0086,0.009656757637983356,0.004828378818991678,0.09381474526955044,0.8923589581385135,0.005765191904709874,7,3,4,2,1.0,1.662495485691799,0.06945739686489105
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0087,0.009713468523444473,0.0048567342617222365,0.09398245596501494,0.9008533707198004,0.005876872485262408,8,3,4,2,1.0,0.48059007966868095,0.09494586288928986
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0088,0.009673041224974335,0.004836520612487167,0.0947382818127358,0.9018160251131095,0.005608591452307467,8,3,4,2,2.0,0.4997940202725249,0.053618401288986206
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0089,0.014621669242299462,0.007310834621149731,0.13014598328112603,0.8515690046894177,0.005147904317959078,7,2,3,2,0.5,1.0912363272694434,0.06109015271067619
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0090,0.009972975246971934,0.004986487623485967,0.09779526364964182,0.8862670131463035,0.005718466559025858,7,2,4,2,1.5,1.2410629452493436,0.04692823439836502
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0091,0.010568291012887858,0.005284145506443929,0.10155696388667218,0.8910716633254545,0.005471545721603824,7,3,4,2,1.0,0.4699644797036405,0.05573663115501404
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0092,0.013414016611610315,0.006707008305805158,0.12055563551840931,0.8648010056605608,0.005152394819805133,7,2,4,2,2.0,1.0492788280521337,0.05331450700759888
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0093,0.014999889076388329,0.007499944538194164,0.13300326658528255,0.8465623806503739,0.004982777272484132,8,2,3,2,0.5,1.1069296657719176,0.07133952528238297
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0094,0.013545276037058336,0.006772638018529168,0.12273728275936677,0.8606383521624703,0.0050195698929019275,7,2,3,2,1.5,1.0093107566543809,0.05754125863313675
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0095,0.014624341755825346,0.007312170877912673,0.12808839379326323,0.8590710692789844,0.005171935938664579,7,3,3,2,3.0,0.504012125243552,0.012761607766151428
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0096,0.014585647975235688,0.007292823987617844,0.12813127540732955,0.8624258913319455,0.0049823955727541554,8,2,3,2,1.5,1.0342068599924001,0.06878360360860825
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0097,0.01371571078049815,0.006857855390249075,0.12294421220868744,0.8619792242846805,0.0050539809811328135,7,3,4,2,2.0,0.44417166777159905,0.008600890636444092
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0098,0.01284594903541388,0.00642297451770694,0.11714743047177989,0.8713104817953211,0.005187911339536575,7,2,3,2,0.5,1.0148258703249853,0.04574458673596382
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0099,0.011023584785060955,0.0055117923925304775,0.1057819649943617,0.8832764627724168,0.0052207785741692145,8,2,3,2,3.0,1.0445709993226049,0.04452986270189285
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0100,0.08347682227799665,0.04173841113899832,0.15700226271201217,0.38359942099601985,0.019694567744487097,95,9,21,5,1.0,0.46809636490197065,0.0861135721206665
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0101,0.08375607008388099,0.041878035041940494,0.12026932714070607,0.6295176915381204,0.014404291002345937,63,7,7,6,2.0,0.21036848425053994,0.13102182745933533
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0102,0.10020586657167867,0.050102933285839334,0.1249155897887218,0.6044466501224357,0.014478821344341019,68,8,7,5,3.0,0.5375645893838858,0.05401630699634552
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0103,0.07712566368756983,0.038562831843784916,0.12224069986641302,0.5318104100947925,0.01254294121671202,54,7,5,4,1.0,0.3752543531427712,0.06693962216377258
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0104,0.11246576720793713,0.05623288360396857,0.15174711480928943,0.3639092198845216,0.01933276754005679,91,6,18,4,1.0,1.1142759144561298,0.09732447564601898
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0105,0.06148086533436106,0.03074043266718053,0.11586659230917194,0.6408626341481743,0.012754111544761275,60,7,6,5,1.0,1.2085552347224655,0.12448441982269287
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0106,0.06606701671840884,0.03303350835920442,0.11124545651712173,0.6497983784832646,0.011352621531779213,49,7,6,5,4.0,1.0002512598915827,0.11234015226364136
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0107,0.12333503028625925,0.061667515143129625,0.16467905786075626,0.26790631043955276,0.020863037217807558,94,9,29,5,1.0,0.4998184625011291,0.0753687173128128
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0108,0.13333422122375624,0.06666711061187812,0.16403621654989806,0.17978732180710802,0.019777198602844562,90,10,19,5,2.5,1.1491538477046561,0.055801406502723694
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0109,0.10171251849343688,0.05085625924671844,0.1532735665487524,0.3523167076015448,0.019133755636534522,88,9,21,6,2.0,0.8627626613775153,0.07193058729171753
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0110,0.12610502628289907,0.06305251314144954,0.16709314400063022,0.30356403564899725,0.02107846811679857,88,12,29,8,2.0,0.6707361305203079,0.13458318077027798
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0111,0.11061699652839743,0.055308498264198716,0.15806112771236905,0.3169182685971723,0.01967561231260853,89,10,22,6,1.5,0.7293412562910311,0.08281350880861282
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0112,0.11148498685284591,0.05574249342642296,0.18184202747198566,0.19603810866854607,0.02180891632867445,96,9,29,5,3.0,0.7836547490684302,0.12155628204345703
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0113,0.10147909361606222,0.05073954680803111,0.15249455441369233,0.3329786451758633,0.019051393693579093,91,10,20,4,1.0,1.2049336213037607,0.06833861768245697
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0114,0.14152433599375472,0.07076216799687736,0.17461235896470642,0.20987479531700312,0.023347535329604787,114,9,29,2,2.0,2.620623016211204,0.015107661485671997
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0115,0.11730837709874253,0.05865418854937127,0.16586437909636265,0.28397082796282574,0.0198325146242444,93,10,21,3,2.0,0.8629685352655512,0.06377944350242615
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0116,0.10601760026136442,0.05300880013068221,0.17077901641690565,0.16926834117154224,0.02258529555784272,104,7,26,5,2.0,0.26089791337945784,0.11413551867008209
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0117,0.10567089151941653,0.05283544575970826,0.16296528747883926,0.2731698631506544,0.019072690665987987,89,8,15,4,2.5,1.5318485575731655,0.09965334460139275
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0118,0.1266868434786402,0.0633434217393201,0.1745730565977961,0.19931367208019304,0.021704620430911224,100,8,21,5,2.5,0.8470164020035813,0.19563298672437668
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0119,0.09573281413957586,0.04786640706978793,0.13235972997901474,0.49562994112653214,0.014965611715534968,70,8,12,5,2.5,0.34250570161450744,0.09092622995376587
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0120,0.1332797297221416,0.0666398648610708,0.16857203920471958,0.21014928020664356,0.02044608228839934,100,10,21,7,3.0,0.7099511813663706,0.10439516603946686
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0121,0.09627382476487688,0.04813691238243844,0.153330540350573,0.4029182780295469,0.018916060641141874,89,8,15,4,2.5,0.37301260807876835,0.06810237467288971
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0122,0.0825278486591346,0.0412639243295673,0.11771248787760898,0.6512763927421409,0.01409384675540163,69,9,5,5,1.0,0.7359932725212456,0.10707543045282364
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0123,0.08507363041331065,0.04253681520665532,0.12169802972650932,0.6000015777811991,0.013288788342449282,59,6,7,4,2.0,0.5280362586722821,0.10789455100893974
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0124,0.09566919515216193,0.04783459757608097,0.12159720567355653,0.5956140370158826,0.015006334399804472,73,8,9,5,2.0,0.5094536896186873,0.10665717720985413
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0125,0.006742445947724678,0.003371222973862339,0.09922794482627355,0.7710417618931554,0.006283385821318786,10,3,3,3,4.0,0.34839220795388115,0.02796265482902527
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0126,0.013669201039335863,0.006834600519667932,0.09131038075844636,0.7595840615233418,0.008355714692734183,17,3,4,2,5.0,0.8930975846278546,0.008735030889511108
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0127,0.008618931152031705,0.004309465576015852,0.10360178600771323,0.7620811414922508,0.006073206271019964,9,4,3,3,2.5,0.3325792984610245,0.0413949079811573
