heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,scale_offset,1.0,1.0,1.0,1.0,0.013139099813997746,0.009222773573640725,0.004611386786820363,0.1078869610215376,0.8245416014925577,0.00703289411138297,0.6265822784810127,2.0,0.4331622391306724,0.09026028215885162
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,scale_offset,1.5,1.0,1.0,1.0,0.022787295281887054,0.01304722319126663,0.006523611595633315,0.11875894818328232,0.8120251902221866,0.0070885538435074055,0.6265822784810127,2.5,0.3828756888626717,0.09008228778839111
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,smooth_baseline,0.5,1.0,1.0,1.0,0.0055184634402394295,0.006645982264175105,0.0033229911320875527,0.10432212353664395,0.8130590119837112,0.007007179798796727,0.6107594936708861,2.0,0.47230326002947376,0.09818916395306587
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,smooth_baseline,1.0,0.9866666666666667,0.9866613311991465,0.9866666666666667,0.024457788094878197,0.010602137096816098,0.005301068548408049,0.11222902356736154,0.816525097116981,0.007031951072941106,0.6360759493670886,2.0,0.4439827004049978,0.12854215502738953
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,smooth_baseline,1.5,0.7733333333333333,0.7586768538261076,0.7733333333333333,0.05845886096358299,0.01865103651676353,0.009325518258381765,0.1297605635642914,0.7487834863803579,0.00721779764898321,0.620253164556962,2.0,0.4676369127615906,0.1412010183557868
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,gaussian_noise,0.5,1.0,1.0,1.0,1.5277068087016232e-05,0.0055688633627896215,0.0027844316813948108,0.10435609371360934,0.7880281292671049,0.007045045963914127,0.6075949367088608,2.0,0.44237143171726956,0.08723895251750946
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,gaussian_noise,1.0,1.0,1.0,1.0,7.015943265287206e-05,0.005518868931872733,0.0027594344659363666,0.10397046453525526,0.7894001746005128,0.007043389542394046,0.6075949367088608,2.0,0.4346041565482045,0.08511428534984589
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,gaussian_noise,1.5,1.0,1.0,1.0,0.0001833041460486129,0.005487579626116869,0.0027437898130584343,0.10368126521096246,0.7921334476676242,0.00704126740995825,0.6075949367088608,2.0,0.4333025147103453,0.08362685889005661
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,isolated_spikes,0.5,1.0,1.0,1.0,3.913243745046202e-06,0.005596958516516014,0.002798479258258007,0.10438373798564979,0.7883597234040585,0.007044001992146479,0.6075949367088608,2.0,0.4440436788562745,0.08695808053016663
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,isolated_spikes,1.0,1.0,1.0,1.0,2.0670095182140358e-05,0.005580412724093161,0.0027902063620465806,0.10419914175943207,0.7902614692033981,0.007041438383965925,0.6044303797468354,2.0,0.4422396083098106,0.08784282207489014
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,isolated_spikes,1.5,1.0,1.0,1.0,4.597028237185441e-05,0.005591015073330771,0.0027955075366653853,0.10427670539189758,0.7944433715448366,0.0070386090674414035,0.6075949367088608,2.0,0.4464248981085509,0.08680441975593567
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,edge_filled_shift,0.5,1.0,1.0,1.0,3.509918678901158e-05,0.0056503931465368565,0.0028251965732684283,0.10493607726445425,0.7889469027863332,0.007056460124859448,0.6075949367088608,2.0,0.4430722165994686,0.08313678205013275
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,edge_filled_shift,1.0,1.0,1.0,1.0,5.3527353884419426e-05,0.00565975152764442,0.00282987576382221,0.1050401978486418,0.7857495335808558,0.007057194258008634,0.6075949367088608,2.0,0.44354712683070685,0.0901716873049736
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,edge_filled_shift,1.5,1.0,1.0,1.0,0.00013368527288548648,0.005696884178513032,0.002848442089256516,0.10550203179774435,0.7824273544326155,0.007068907317130998,0.6044303797468354,2.0,0.4422097794076894,0.088638536632061
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,gaussian_broadening,0.5,1.0,1.0,1.0,5.4836274188119205e-08,0.0056086136721727265,0.0028043068360863632,0.104500788940602,0.7876461167691401,0.0070457593466131665,0.6075949367088608,2.0,0.4438716088490571,0.08735282719135284
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,gaussian_broadening,1.0,1.0,1.0,1.0,8.217493814299814e-07,0.005624016331685648,0.002812008165842824,0.10464563733817143,0.787753424880177,0.0070486982044740305,0.6075949367088608,2.0,0.4444752695407539,0.08783005177974701
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,gaussian_broadening,1.5,1.0,1.0,1.0,3.3624967272771755e-06,0.0056467921626864705,0.0028233960813432353,0.10486772392868479,0.7865605414026959,0.007053232845923324,0.6075949367088608,2.0,0.4454162884343175,0.08841951936483383
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,composite,0.5,1.0,1.0,1.0,0.010530381463468075,0.008050181469303204,0.004025090734651602,0.10622440965067646,0.8208583025123862,0.007015971359096667,0.6075949367088608,2.0,0.43366055705766227,0.109274135902524
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,composite,1.0,0.96,0.9598554797270173,0.96,0.038811616599559784,0.014976079220373653,0.007488039610186827,0.11741598540588875,0.7885440120835688,0.0071227548128829634,0.6392405063291139,2.0,0.4205012340722245,0.1308801919221878
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,composite,1.5,0.6533333333333334,0.6349728487886382,0.6533333333333333,0.08556580543518066,0.027059804750765148,0.013529902375382574,0.13338430188691933,0.7033061858727044,0.00737321351148518,0.620253164556962,2.0,0.45633157236151933,0.14163574948906898
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,scale_offset,0.5,0.9866666666666667,0.9866613311991462,0.9866666666666667,0.004311563912779093,0.006861988016993846,0.003430994008496923,0.1444294385115907,0.825236596474482,0.009644115851371593,0.5734767025089605,2.0,0.45727703563356437,0.1069644745439291
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,scale_offset,1.0,0.9866666666666667,0.9866613311991462,0.9866666666666667,0.015198351815342903,0.008574610445648351,0.004287305222824176,0.15037579669519865,0.8321357448173508,0.009726775672774584,0.589605734767025,2.0,0.4152573533941173,0.10290629416704178
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,scale_offset,1.5,1.0,1.0,1.0,0.03004017472267151,0.012405453618554151,0.0062027268092770755,0.16726542743333786,0.7935891547843426,0.009851436663961726,0.5645161290322581,2.0,0.37068046715493297,0.0975145474076271
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,smooth_baseline,0.5,0.9866666666666667,0.9866613311991462,0.9866666666666667,0.008306834846735,0.0067049802624732265,0.0033524901312366132,0.13707011164752023,0.8248447459841822,0.009600219998035545,0.5949820788530465,2.0,0.4725479554786183,0.09263646544422954
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,smooth_baseline,1.0,0.9866666666666667,0.9866613311991462,0.9866666666666667,0.03131021931767464,0.009314497253947217,0.0046572486269736086,0.1495863095342412,0.7941758586610006,0.00975532029709069,0.6057347670250897,2.0,0.5217963532854044,0.07598473876714706
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,smooth_baseline,1.5,0.9866666666666667,0.9866613311991462,0.9866666666666667,0.07035727798938751,0.013660687383426448,0.006830343691713224,0.1672002684204239,0.7504194278065915,0.009949283541391405,0.6021505376344086,2.0,0.5048765361337766,0.06930642668157816
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_noise,0.5,1.0,1.0,1.0,2.644221058289986e-05,0.006006317616765602,0.003003158808382801,0.13953299207919756,0.8282820140042496,0.009596649882756174,0.5860215053763441,2.0,0.39149728597240535,0.10210230946540833
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_noise,1.0,1.0,1.0,1.0,0.00011377493501640856,0.006006426880829815,0.0030032134404149075,0.14004242579485682,0.8301893644558682,0.009595634967657472,0.5824372759856631,2.0,0.39736109238737227,0.10125717520713806
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_noise,1.5,1.0,1.0,1.0,0.00026221195003017783,0.005999461234911527,0.0029997306174557635,0.14026916816011933,0.8275753543680464,0.009594590141439057,0.5824372759856631,2.0,0.4004920424981584,0.1032709286082536
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,isolated_spikes,0.5,1.0,1.0,1.0,1.5627543689333834e-05,0.0059986317208149875,0.0029993158604074937,0.13896021654523427,0.8287729284513409,0.009599518813686224,0.5752688172043011,2.0,0.39676418902423494,0.1020234723109752
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,isolated_spikes,1.0,1.0,1.0,1.0,8.501370757585391e-05,0.006001674700867596,0.003000837350433798,0.13900861945540696,0.8279906130526077,0.009600044147866511,0.5806451612903226,2.0,0.41280135893983905,0.10233617201447487
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,isolated_spikes,1.5,1.0,1.0,1.0,0.0001601314579602331,0.006005873191773405,0.0030029365958867027,0.13899588262831936,0.8288211664422958,0.009599069912981107,0.5842293906810035,2.0,0.40238952553414437,0.10395026206970215
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,0.5,1.0,1.0,1.0,0.0002547232434153557,0.006021072405127325,0.0030105362025636623,0.13955111235663148,0.8283801200842555,0.00960360349184013,0.5770609318996416,2.0,0.4065783224832947,0.10132918506860733
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,1.0,1.0,1.0,1.0,0.00040610076393932104,0.006061485275290972,0.003030742637645486,0.14021848100981818,0.8246469597790264,0.009610619054274589,0.5824372759856631,2.0,0.4275339522121342,0.10086834500543773
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,1.5,1.0,1.0,1.0,0.0008670727256685495,0.0060644953190517525,0.0030322476595258763,0.1402983840408849,0.827428798184928,0.00960405390350525,0.5716845878136201,2.0,0.4316826860627203,0.10114608705043793
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_broadening,0.5,1.0,1.0,1.0,1.5258788721439487e-07,0.0060041685278150484,0.0030020842639075242,0.1390672354417783,0.828120848339697,0.0095994913587136,0.5824372759856631,2.0,0.4118693252263418,0.10221910802647471
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_broadening,1.0,1.0,1.0,1.0,2.6559830530459294e-06,0.006016832665452041,0.0030084163327260206,0.13914390699804177,0.8280321500556636,0.00960073363769112,0.5770609318996416,2.0,0.4130472986592115,0.10274605988524854
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_broadening,1.5,1.0,1.0,1.0,1.1378128874639515e-05,0.006033576112605352,0.003016788056302676,0.1392988207547393,0.8275312062438052,0.009602441720128991,0.5770609318996416,2.0,0.414240084263037,0.1037095554638654
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,composite,0.5,0.9866666666666667,0.9866613311991462,0.9866666666666667,0.013827778398990631,0.007835413375060331,0.003917706687530166,0.14310471872834854,0.8164414147825397,0.009659793651292735,0.6075268817204301,2.0,0.4900703093470762,0.09016655338928103
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,composite,1.0,0.9866666666666667,0.9866613311991462,0.9866666666666667,0.0467241145670414,0.013067655516335281,0.0065338277581676405,0.15782364483675904,0.7932971022719946,0.00982194974309948,0.6057347670250897,2.0,0.4985505858731449,0.09156163828447461
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,composite,1.5,0.88,0.8824214011736551,0.88,0.10905606299638748,0.02295881434412468,0.01147940717206234,0.1840287833444788,0.7589332752225377,0.010256927272919122,0.578853046594982,2.0,0.4726573734081199,0.08995071798563004
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,scale_offset,0.5,0.9866666666666667,0.9866613311991462,1.0,0.002816099440678954,0.006827589184274293,0.0034137945921371466,0.14674578155405169,0.80042116675487,0.009706742357507571,0.5555555555555556,2.0,0.33217845330461326,0.09915055334568024
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,scale_offset,1.0,0.9866666666666667,0.9866613311991462,1.0,0.00963516440242529,0.008611213344491742,0.004305606672245871,0.1535373508190306,0.8057327516213321,0.009825852132220552,0.5501792114695341,2.0,0.3488249679542805,0.09013293869793415
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,scale_offset,1.5,0.9866666666666667,0.9866613311991462,1.0,0.02132393606007099,0.012031242116405931,0.0060156210582029655,0.16733133939686543,0.789788532694751,0.009966063382330219,0.546594982078853,2.0,0.3789493072305219,0.09572396613657475
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,smooth_baseline,0.5,0.9866666666666667,0.9866613311991462,1.0,0.007316142786294222,0.006665989394854071,0.0033329946974270355,0.14245876564306334,0.7978905516484891,0.009802241385883365,0.5842293906810035,2.0,0.41260141621746915,0.07343671843409538
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,smooth_baseline,1.0,0.9866666666666667,0.9866613311991462,1.0,0.027591461315751076,0.010210370148388295,0.005105185074194147,0.15709421563359324,0.7800941442441482,0.010144008404290646,0.5824372759856631,2.0,0.46999937852691853,0.06789208017289639
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,smooth_baseline,1.5,0.9866666666666667,0.9866613311991462,0.9733333333333334,0.05821727588772774,0.015535761933075773,0.007767880966537887,0.1727446513267267,0.7270023544689527,0.010367170688957584,0.5806451612903226,2.0,0.5083103656726844,0.07234010472893715
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_noise,0.5,0.9866666666666667,0.9866613311991462,1.0,4.0402414015261456e-05,0.005965773130211945,0.0029828865651059726,0.143139767772168,0.803196338037073,0.009675099840873341,0.5860215053763441,2.0,0.31036855309331624,0.09224725887179375
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_noise,1.0,0.9866666666666667,0.9866613311991462,1.0,0.00021568774536717683,0.0061277143667989,0.00306385718339945,0.1449034012555808,0.801559208943471,0.00967298859232551,0.5752688172043011,2.0,0.30766851975863085,0.08845603466033936
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_noise,1.5,0.9866666666666667,0.9866613311991462,1.0,0.0005316917086020112,0.0063131310444508055,0.0031565655222254027,0.1468097711727742,0.7993271257460759,0.00967180807624245,0.5770609318996416,2.0,0.25255249471036395,0.08813506783917546
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,isolated_spikes,0.5,0.9866666666666667,0.9866613311991462,1.0,2.4080277398752514e-06,0.0059183618864726934,0.0029591809432363467,0.1424323598152169,0.8028397986930842,0.00968023362446889,0.5878136200716846,2.0,0.30235327015781827,0.09289983939379454
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,isolated_spikes,1.0,0.9866666666666667,0.9866613311991462,1.0,1.1230309610255063e-05,0.00592172603488767,0.002960863017443835,0.14247334831177363,0.8029729525929369,0.009679375063466106,0.5824372759856631,2.0,0.3236942496602542,0.09256303776055574
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,isolated_spikes,1.5,0.9866666666666667,0.9866613311991462,1.0,2.5777022528927773e-05,0.005920207865117491,0.0029601039325587455,0.14249222773075013,0.8034057034497244,0.00968041638832852,0.5878136200716846,2.0,0.3194306376089766,0.09405017085373402
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,edge_filled_shift,0.5,0.9866666666666667,0.9866613311991462,1.0,7.586002175230533e-05,0.0059590498813445044,0.0029795249406722522,0.14303725768830247,0.8027644729358681,0.009677466124276253,0.589605734767025,2.0,0.304297603838872,0.0941520668566227
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,edge_filled_shift,1.0,0.9866666666666667,0.9866613311991462,1.0,0.00012742837134283036,0.005987190925863139,0.0029935954629315693,0.14356359751801218,0.8028145866221634,0.00968280368298738,0.5878136200716846,2.0,0.3071786373082143,0.08752674981951714
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,edge_filled_shift,1.5,0.9866666666666667,0.9866613311991462,1.0,0.00026325465296395123,0.005981236018428121,0.0029906180092140605,0.14346885573099402,0.8034959192961442,0.009673683688033485,0.5806451612903226,2.0,0.3219694582476411,0.09170392481610179
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_broadening,0.5,0.9866666666666667,0.9866613311991462,1.0,4.06106323680433e-07,0.005911805530114999,0.0029559027650574994,0.1423431698178351,0.8029202212842728,0.009679968299297638,0.5878136200716846,2.0,0.3001823463812921,0.09306467324495316
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_broadening,1.0,0.9866666666666667,0.9866613311991462,1.0,3.490448079901398e-06,0.005908314858840364,0.002954157429420182,0.14230239035749076,0.8032845890198216,0.00967994658957415,0.589605734767025,2.0,0.300120931778623,0.0934176966547966
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_broadening,1.5,0.9866666666666667,0.9866613311991462,1.0,7.692972758377437e-06,0.005913113165587482,0.002956556582793741,0.14238102714278394,0.8030590851696865,0.009680066626674207,0.589605734767025,2.0,0.3011238973511463,0.09365152567625046
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,composite,0.5,0.9866666666666667,0.9866613311991462,0.9866666666666667,0.01087159477174282,0.007680177646444483,0.0038400888232222414,0.14665789481325414,0.791404317687855,0.009824162614276,0.5967741935483871,2.0,0.47119419327407364,0.08053573593497276
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,composite,1.0,0.9733333333333333,0.9732905982905983,0.9733333333333334,0.04322689026594162,0.014147005312025914,0.007073502656012957,0.16254965025778842,0.7748179623175185,0.010160896335346534,0.5734767025089605,2.0,0.40630934796792306,0.08034134982153773
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,composite,1.5,0.9066666666666666,0.9042130708797376,0.92,0.09506641328334808,0.025183920631383194,0.012591960315691597,0.1905843779012274,0.7132099361647972,0.010703077259242336,0.5627240143369175,2.0,0.5392755231538608,0.08439832087606192
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,scale_offset,0.5,1.0,1.0,1.0,0.004700393881648779,0.0060375643064616595,0.0030187821532308297,0.13514451397564956,0.835481104316445,0.00954578335024555,0.5627240143369175,2.0,0.3899993451371584,0.09375274833291769
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,scale_offset,1.0,1.0,1.0,1.0,0.016687698662281036,0.007411918964312276,0.003705959482156138,0.13925917642736887,0.856645996540079,0.00965292257172959,0.5770609318996416,2.0,0.40529114729712024,0.08092722995206714
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,scale_offset,1.5,1.0,1.0,1.0,0.03188462182879448,0.011108874073290972,0.005554437036645486,0.1580851762348038,0.8122364146291784,0.009888233074576072,0.546594982078853,2.0,0.41805870941228096,0.08147992892190814
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,smooth_baseline,0.5,1.0,1.0,1.0,0.007848971523344517,0.005803568675227928,0.002901784337613964,0.13004370983760813,0.8428062800217296,0.009641220963946156,0.5752688172043011,2.0,0.3701341581772373,0.07856336361146532
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,smooth_baseline,1.0,1.0,1.0,1.0,0.032350990921258926,0.007893576507840899,0.0039467882539204495,0.14182346337369475,0.8158537132150026,0.009910220695713014,0.5752688172043011,2.0,0.4146289652406897,0.07356654107570648
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,smooth_baseline,1.5,1.0,1.0,1.0,0.06766924262046814,0.011077302601145774,0.005538651300572887,0.15784479742014723,0.7841743518030436,0.01017124517584092,0.5860215053763441,2.0,0.42011460051649124,0.06043067341670394
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_noise,0.5,1.0,1.0,1.0,3.056844070670195e-05,0.005382003009783443,0.0026910015048917215,0.1311212024144448,0.8396869511533986,0.009496078878223417,0.5663082437275986,2.0,0.3823826308672132,0.08174993610009551
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_noise,1.0,1.0,1.0,1.0,0.00014068921154830605,0.005379435297197523,0.0026897176485987614,0.13130935698074134,0.8390166931555928,0.009491474705756297,0.5716845878136201,2.0,0.3363484917865929,0.08361203968524933
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_noise,1.5,1.0,1.0,1.0,0.00035934208426624537,0.00537611091350889,0.002688055456754445,0.13135650110032718,0.839753746865644,0.009489829227442776,0.568100358422939,2.0,0.36940733485998134,0.08185234945267439
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,isolated_spikes,0.5,1.0,1.0,1.0,2.1892388758715242e-05,0.005390371839318036,0.002695185919659018,0.130894155765969,0.838704085030182,0.009505910824054376,0.5663082437275986,2.0,0.3375440390957163,0.08057658560574055
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,isolated_spikes,1.0,1.0,1.0,1.0,0.00013188680168241262,0.005385587948657767,0.0026927939743288834,0.1308784582594881,0.8386208040555979,0.009507570674970269,0.5663082437275986,2.0,0.3482629466657628,0.08136868057772517
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,isolated_spikes,1.5,1.0,1.0,1.0,0.00024601301993243396,0.0054109677688597745,0.0027054838844298872,0.1310855051882153,0.8413211104134961,0.009505973090283806,0.5645161290322581,2.0,0.3591084900158308,0.08185682026669383
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,edge_filled_shift,0.5,1.0,1.0,1.0,0.00038934152689762414,0.005408666035971974,0.002704333017985987,0.13139679811721672,0.8359242336429995,0.009503845429075938,0.568100358422939,2.0,0.3956145752806257,0.08401816710829735
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,edge_filled_shift,1.0,1.0,1.0,1.0,0.0006422320730052888,0.005460645209905821,0.0027303226049529106,0.13256361312490578,0.8381226560794557,0.009516192684370548,0.5734767025089605,2.0,0.3372843793891322,0.08791984617710114
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,edge_filled_shift,1.5,1.0,1.0,1.0,0.0011745627271011472,0.005419844524031604,0.002709922262015802,0.13169057852216282,0.8420234933679679,0.009507533828274713,0.5663082437275986,2.0,0.36959229685947437,0.0918690636754036
