epoch,train_loss,heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,fixed_epoch_count
44,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
45,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
46,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
47,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
48,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
49,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
50,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
51,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
52,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
53,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
54,2.532958984375e-05,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
55,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
56,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
57,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
58,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
59,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
60,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
61,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
62,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
63,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
64,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
65,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
66,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
67,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
68,2.2101932101779516e-05,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
69,0.0005009845892588,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
70,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
71,0.0016046208805508,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
72,0.0001165980762905,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
73,0.0029636769824557,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
74,0.0018444391091664,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
75,0.0001060167948404,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
76,0.0002179374959733,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
77,0.0004364313019646,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
78,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
79,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
80,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
81,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
82,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
83,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
84,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
85,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
86,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
87,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
88,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
89,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
90,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
91,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
92,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
93,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
94,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
95,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
96,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
97,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
98,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
99,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
100,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,
1,0.1919033600224389,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
2,0.113556072447035,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
3,0.069654738108317,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
4,0.1754360922839906,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
5,0.1564972122510274,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
6,0.1407164359092712,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
7,0.093946574529012,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
8,0.0254350372155507,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
9,0.0157465875811047,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
10,0.0159263399574491,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
11,0.0127125075128343,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
12,0.0119559459553824,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
13,0.0108662522501415,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
14,0.0003731332884894,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
15,0.0009938507609897,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
16,0.0014082312583923,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
17,0.0021413466665479,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
18,0.0019488861825731,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
19,0.0050444798999362,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
20,0.0017285067505306,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
21,0.0043148627546098,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
22,0.0038445192575454,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
23,0.002117295662562,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
24,0.0010172843933105,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
25,0.002290963464313,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
26,0.0008319150076972,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
27,0.002264685233434,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
28,0.0008806827333238,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
29,0.0015804889467027,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
30,0.0010424182150099,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
31,0.0003968792491488,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
32,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
33,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
34,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
35,9.969605339898004e-05,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
36,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
37,0.0008058171802096,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
38,0.0008217816882663,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
39,2.2696654001871743e-05,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
40,0.0003935664229922,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
41,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
42,3.699011272854275e-05,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
43,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
44,0.0002545274628533,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
45,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
46,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
47,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
48,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
49,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
50,0.0004651114675733,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
51,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
52,0.0004782497882843,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
53,0.0010705578989452,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
54,0.0007241810692681,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
55,7.121258311801486e-05,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
56,0.0011351353592342,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
57,0.000400845474667,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
58,0.0003279915120866,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
59,0.0010002034902572,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
60,0.0017744170294867,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
61,0.0002345281177096,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
62,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
63,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
64,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
65,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
66,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
67,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
68,0.0002454743120405,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
69,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
70,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
71,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
72,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
73,0.0002597610155741,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
74,0.0002014399899376,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
75,0.0003986064592997,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
76,0.0008296313550737,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
77,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
78,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
79,8.575042088826498e-05,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
80,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
81,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
82,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
83,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
84,4.6512815687391496e-05,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
85,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
86,3.083732393052843e-05,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
87,3.266957071092393e-05,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
88,0.0011833833323584,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
89,0.0004401369889577,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
90,0.0003211108843485,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
91,0.0017211895518832,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
92,0.0002842491202884,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
93,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
94,0.0017551165156894,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
95,0.0,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
96,0.000437012248569,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
97,0.0006818044185638,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
98,0.0004850362406836,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
99,0.0001264805263943,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
100,0.0001994118425581,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,
1,0.1844840160343382,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
2,0.1280681347846984,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
3,0.0170425068007575,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
4,0.0264345536629358,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
5,0.0256549676259358,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
6,0.0093454439772499,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
7,0.004612142642339,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
8,0.0009324729442596,Au,400-1800_common,poster,poster_holdout_Au,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
