heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0095,0.019416683316902397,0.009708341658451199,0.16646023079227182,0.7525602834845463,0.005176161548754733,7,1,3,1,3.0,0.5213380636409107,0.19305972754955292
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0096,0.019320679633679207,0.009660339816839603,0.16872524280095522,0.7488210346879105,0.005004361543771146,8,1,3,1,2.0,0.5062215701760914,0.20112870633602142
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0097,0.018025010716364868,0.009012505358182434,0.15742725247460038,0.7701193492768607,0.005019531858020595,7,1,4,1,2.0,0.463029495806398,0.15874037891626358
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0098,0.016636327517425893,0.008318163758712947,0.1455487034108061,0.8030622499437601,0.005060407028566779,7,1,3,1,0.0,0.4499632445087751,0.1460089460015297
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0099,0.01452802473638226,0.00726401236819113,0.12653953915903773,0.8387454887048592,0.004954494298435748,8,2,3,2,3.5,2.154209642372487,0.07731602340936661
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0100,0.041464958718532355,0.020732479359266177,0.137113222267156,0.5485032275272346,0.019263481247637954,95,4,21,2,3.0,3.830698450297403,0.0969986617565155
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0101,0.04287389027188585,0.021436945135942926,0.12101845922327416,0.6275247183184524,0.014117401653368559,63,1,7,1,3.0,4.745391117916855,0.18197175860404968
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0102,0.05054039810075889,0.025270199050379444,0.12473892003243517,0.606397612257429,0.013864205586391369,68,2,7,1,1.0,5.756051125121044,0.17197563499212265
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0103,0.039355792784561264,0.019677896392280632,0.11556472479164151,0.5904897343483996,0.012159743401155408,54,3,5,1,2.0,2.914034120907081,0.07248491048812866
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0104,0.053940942777796916,0.026970471388898458,0.13306992559513076,0.5189128369499976,0.018925175235739777,91,2,18,1,1.0,17.539110960243672,0.15392384678125381
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0105,0.032536737806604994,0.016268368903302497,0.11497184003517456,0.6572303852908099,0.012747245274617203,60,4,6,4,2.5,1.2712794715384828,0.10947705805301666
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0106,0.03538435755735828,0.01769217877867914,0.11246586676072524,0.6498328666280123,0.010984772470380579,49,2,6,2,4.0,4.056190166869639,0.10604669526219368
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0107,0.0570485257667454,0.0285242628833727,0.13894465089848473,0.4794717741394772,0.02043946781328746,94,2,29,2,3.0,4.857652252316397,0.3035857751965523
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0108,0.05974207403200995,0.029871037016004975,0.1344053018912182,0.44363926065187076,0.018911823151367052,90,1,19,1,3.0,5.04963956051318,0.2903136610984802
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0109,0.04850569031925921,0.024252845159629607,0.13287859517216472,0.5211504574882582,0.018950064751718725,88,1,21,1,3.0,6.774125955616611,0.2338830679655075
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0110,0.05731896634993081,0.028659483174965406,0.1413615375574903,0.49461314146849245,0.02090169650968164,88,4,29,3,3.0,0.7920748507045005,0.31630402617156506
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0111,0.05216785947642503,0.026083929738212514,0.13560438969900118,0.5123628238019128,0.019494163620152643,89,2,22,1,2.5,3.835126208771781,0.1179606020450592
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0112,0.053756750778078476,0.026878375389039238,0.1505324721516193,0.45269763370448696,0.021423003455690506,96,2,29,1,2.5,68.89268946850015,0.36443415528628975
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0113,0.04759244074691549,0.023796220373457744,0.13160114774161422,0.5120553293481582,0.019055474364597882,91,4,20,3,4.0,1.4203885856352958,0.20812515169382095
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0114,0.0655359670461749,0.03276798352308745,0.14446995801102502,0.463776200716174,0.02268214323424867,114,1,29,1,1.0,18.641579245304595,0.5041579008102417
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0115,0.05608620142926518,0.02804310071463259,0.14088711856859815,0.5057822060302856,0.01948063434035118,93,3,21,2,3.0,1.1563414407393031,0.32337260246276855
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0116,0.05015340448678568,0.02507670224339284,0.13978545913480817,0.4669827789177732,0.022221459581383638,104,3,26,1,2.0,0.9153112819785152,0.08239386230707169
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0117,0.05017779701432296,0.02508889850716148,0.1378906850422232,0.4869654445429512,0.01865092955928828,89,3,15,2,2.0,4.474700878685532,0.18008681386709213
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0118,0.05924173641711003,0.029620868208555015,0.14459585783701145,0.45216492115094065,0.02097461283606078,100,3,21,1,5.0,1.5123872142947852,0.33486297726631165
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0119,0.048260071281187214,0.024130035640593607,0.12381346595141487,0.5658862881309411,0.014387445987335273,70,2,12,2,1.0,5.219908346751884,0.1705784760415554
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0120,0.06086765344819537,0.030433826724097685,0.13983450489514299,0.45371705586330197,0.019729548405323708,100,3,21,0,3.0,16.945477828673937,0.059408754110336304
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0121,0.047139289227120296,0.023569644613560148,0.13555650325403854,0.554920598842831,0.018220007814733045,89,4,15,3,4.0,1.2032173030532916,0.16963068395853043
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0122,0.04259780176505713,0.021298900882528567,0.12067575381990946,0.631728881948404,0.013633986522742947,69,2,5,2,2.0,4.809020620665686,0.168057668954134
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0123,0.04438781169878085,0.022193905849390426,0.119964995265227,0.6198041700336431,0.012895992087599423,59,3,7,2,4.0,4.927454903988137,0.18765712529420853
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0124,0.04942135541240371,0.024710677706201854,0.12134593008128043,0.6019998611119394,0.014868471484099116,73,2,9,1,4.5,2.367385927336247,0.0996229499578476
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0125,0.0070558399394141345,0.0035279199697070673,0.10367468704494537,0.7051234872471059,0.006055708287583132,10,3,3,2,5.0,0.5374363159491458,0.13055789470672607
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0126,0.01031207152498864,0.00515603576249432,0.09461414082991161,0.7142014996249159,0.008048635181704802,17,2,4,1,2.0,1.3232013632100972,0.04001929610967636
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0127,0.008084692371378023,0.0040423461856890115,0.10771262198080933,0.7016005564862143,0.005875638988135116,9,4,3,2,5.0,0.7275323064044188,0.09124678373336792
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0128,0.008128890113091482,0.004064445056545741,0.09384485224221273,0.730678360366506,0.0066989106149412695,14,3,4,2,5.0,1.474630824865593,0.11931246519088745
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0129,0.00956078454367855,0.004780392271839275,0.09950661422780781,0.6860236178438965,0.007283772523514927,14,3,3,2,5.0,0.6358959995167603,0.1307443082332611
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0130,0.007537738499444497,0.0037688692497222483,0.1074319098837127,0.6829168598687755,0.005581784343147384,8,2,3,2,5.0,1.3052067145515622,0.20750263333320618
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0131,0.010586549379824624,0.005293274689912312,0.0888175495617098,0.7007445369764768,0.00855864343832114,29,5,4,2,4.0,1.1626976972923335,0.055026352405548096
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0132,0.00898544367602823,0.004492721838014115,0.09538651531482838,0.7111812410972276,0.00698843743951459,13,2,4,2,5.0,0.9687285845505376,0.22412381321191788
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0133,0.00914489263183721,0.004572446315918605,0.09330278037469829,0.7389973578071781,0.007236236422322691,13,2,4,2,4.5,0.9918735592581931,0.22601381689310074
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0134,0.0083629362416719,0.00418146812083595,0.10605525997912463,0.6749658608871311,0.006448479874192604,10,3,4,2,5.0,0.6253736429745202,0.11489397287368774
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0135,0.008459532154153035,0.004229766077076517,0.10527198752571507,0.6919486187600133,0.006304484870550888,8,2,3,2,5.0,1.2141611323761312,0.21002370491623878
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0136,0.008723429547725836,0.004361714773862918,0.10524820399124865,0.7071099928417877,0.006599677803127893,10,3,3,2,5.0,0.8026048317285551,0.14853355288505554
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0137,0.008792466590390426,0.004396233295195213,0.09660099339308867,0.7374454418663661,0.00654230770056269,9,2,3,1,4.0,0.8312176868820589,0.19620022922754288
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0138,0.009295862804334249,0.004647931402167124,0.09408357688184962,0.7353610914481468,0.006838023274737809,12,3,4,3,5.0,0.6995553795544249,0.09054490923881531
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0139,0.007747645005801244,0.003873822502900622,0.10525583748753115,0.6945396434238201,0.006028047557254987,8,2,4,2,5.0,1.1839176319245883,0.19621161743998528
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0140,0.009902972496010945,0.004951486248005473,0.09519634817754162,0.7328414257882789,0.007464403891270714,15,4,3,2,4.0,1.2458681329449335,0.14355557411909103
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0141,0.008587917211395804,0.004293958605697902,0.1113210556347112,0.6693001013624283,0.00603321573181477,8,3,4,2,5.0,0.5638071933895966,0.159953773021698
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0142,0.010950094461110753,0.005475047230555376,0.09288619534301458,0.7296931194786525,0.008004216162620911,18,3,5,2,5.0,1.0002040492854445,0.32986539602279663
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0143,0.01052894538590508,0.00526447269295254,0.08929162343371838,0.7188268573275647,0.008409103697964123,24,3,3,2,2.0,1.2951112395230804,0.11771458387374878
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0144,0.007564530986066442,0.003782265493033221,0.10459458424951763,0.6984959184962806,0.005773010629096202,9,2,4,2,5.0,1.4057406797513585,0.19801949709653854
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0145,0.0086841056133808,0.0043420528066904,0.0958821220753948,0.7104570176025291,0.0068213022047919885,10,3,4,3,5.0,0.4765314303561654,0.10942992568016052
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0146,0.010503161259590083,0.005251580629795041,0.08999682898351423,0.7103746472622218,0.007883942921512893,19,4,3,2,3.5,0.728047959919435,0.052999332547187805
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0147,0.008044344664375721,0.004022172332187861,0.09856822968287055,0.7265645872508727,0.006373844585614279,9,2,3,1,4.5,0.9585439450078197,0.18606527894735336
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0148,0.009808133917660054,0.004904066958830027,0.09044658109794446,0.722450457732554,0.00828249758209235,27,2,4,1,4.5,1.3487025161743977,0.22544101625680923
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0149,0.008702945105516235,0.004351472552758117,0.11342930897647907,0.6584913803862847,0.005999972844968267,8,2,4,2,5.0,1.3809622573526,0.2100331224501133
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0075,0.023340017443725443,0.011670008721862721,0.18049595434936774,0.7257024606813062,0.005147434052778408,8,2,3,2,3.0,1.2945102737237155,0.12360217049717903
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0076,0.021666792685965854,0.010833396342982927,0.15327696559607765,0.8101447911470709,0.005282736236362585,8,3,3,2,4.0,0.4007419844771693,0.09062734246253967
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0077,0.022614295277626633,0.011307147638813317,0.16393137608538433,0.7875277207634129,0.0053826715215940825,8,3,3,2,4.0,0.4220663061301028,0.09241227805614471
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0078,0.01939306117760417,0.009696530588802085,0.13450446362796206,0.8303782048064595,0.005439237531806741,8,3,3,2,3.0,0.36711026625140697,0.12549950182437897
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0079,0.019493964827558982,0.009746982413779491,0.11785713322920627,0.8549531170027026,0.005415829832532576,7,2,4,2,1.5,0.3656789365992042,0.10303884744644165
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0080,0.021307974528174674,0.010653987264087337,0.15591285332448698,0.7961288372757094,0.005159190943065498,7,2,4,2,2.5,1.4720712992562934,0.10354014858603477
