stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,observation_uid,true_label,predicted_label,prediction_confidence,test_class_supported,correct,instrument,sensor_family,substrate_family,source_substrate,target_analyte,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,failure_type
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row217,4_ANPP,benzyl_fentanyl,0.8054634206145878,True,False,Pendar-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row219,blank,ethanol,0.4455776899655574,True,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row220,blank,ethanol,0.7320763408105451,True,False,Pendar-1,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row222,benzyl_fentanyl,4_ANPP,0.5218453582030149,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row228,blank,4_ANPP,0.4961409587051227,True,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row231,blank,4_ANPP,0.339843574832275,True,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row235,benzyl_fentanyl,4_ANPP,0.7273355421648965,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row236,4_ANPP,benzyl_fentanyl,0.8761903909828986,True,False,Agilent-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row242,blank,ethanol,0.7899527080725417,True,False,Agilent-1,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row246,benzyl_fentanyl,4_ANPP,0.4713361771668996,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row248,4_ANPP,benzyl_fentanyl,0.6496487614426493,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row250,blank,4_ANPP,0.4167450622047842,True,False,Pendar-1,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row253,4_ANPP,benzyl_fentanyl,0.8460018271847956,True,False,Agilent-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row254,4_ANPP,benzyl_fentanyl,0.7038232828688785,True,False,Pendar-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row256,4_ANPP,benzyl_fentanyl,0.8818121245860988,True,False,Agilent-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row257,blank,ethanol,0.6166934289331247,True,False,Pendar-1,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row258,4_ANPP,ethanol,0.4321807601756929,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row259,blank,ethanol,0.9373476275558468,True,False,Agilent-1,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row261,blank,ethanol,0.6871626656188732,True,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row262,blank,ethanol,0.9617870354310922,True,False,Agilent-1,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row263,blank,benzyl_fentanyl,0.2545916963411634,True,False,Pendar-1,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row265,blank,ethanol,0.583642440580652,True,False,Agilent-1,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row268,benzyl_fentanyl,4_ANPP,0.5342775759454718,True,False,Agilent-1,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row271,blank,ethanol,0.8010179863446688,True,False,Agilent-1,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row277,blank,benzyl_fentanyl,0.719413081062621,True,False,Pendar-1,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row279,4_ANPP,benzyl_fentanyl,0.7764612928878308,True,False,Agilent-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row281,4_ANPP,benzyl_fentanyl,0.5650011096123828,True,False,Pendar-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row283,blank,ethanol,0.869264937705282,True,False,Agilent-1,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row284,4_ANPP,benzyl_fentanyl,0.8107795283819214,True,False,Pendar-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row286,blank,ethanol,0.7622386870929048,True,False,Agilent-1,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row287,4_ANPP,benzyl_fentanyl,0.727187656614148,True,False,Pendar-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row288,4_ANPP,benzyl_fentanyl,0.8608284363739257,True,False,Agilent-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row289,blank,ethanol,0.3829060258772586,True,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row291,4_ANPP,benzyl_fentanyl,0.8651874689461057,True,False,Agilent-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row293,blank,4_ANPP,0.5004550556271926,True,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row294,4_ANPP,benzyl_fentanyl,0.7951293643025727,True,False,Agilent-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row303,blank,4_ANPP,0.3897006106091368,True,False,Agilent-1,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row309,4_ANPP,benzyl_fentanyl,0.8038572478362112,True,False,Agilent-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row329,4_ANPP,benzyl_fentanyl,0.8694483574458506,True,False,Pendar-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row330,4_ANPP,benzyl_fentanyl,0.7999252110752487,True,False,Pendar-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row331,blank,ethanol,0.5110346948148612,True,False,Pendar-1,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row332,blank,ethanol,0.4450828221948057,True,False,Pendar-1,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row333,blank,4_ANPP,0.3544968610347639,True,False,Pendar-1,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row335,blank,4_ANPP,0.3710567223195712,True,False,Pendar-1,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row345,4_ANPP,benzyl_fentanyl,0.6930245865534495,True,False,Pendar-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row346,blank,ethanol,0.3727943794813556,True,False,Pendar-1,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row347,blank,ethanol,0.3624320438386644,True,False,Pendar-1,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row348,4_ANPP,benzyl_fentanyl,0.7522192429760611,True,False,Pendar-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row349,4_ANPP,benzyl_fentanyl,0.814890608701146,True,False,Pendar-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row387,4_ANPP,benzyl_fentanyl,0.8169965254373868,True,False,RMX-2,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row388,4_ANPP,benzyl_fentanyl,0.7778030737923376,True,False,Pendar-3,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row389,acetaminophen,benzyl_fentanyl,0.3379432397662537,True,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row393,acetaminophen,benzyl_fentanyl,0.5627738694897956,True,False,Pendar-3,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row394,acetaminophen,4_ANPP,0.3666733560653176,True,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row397,4_ANPP,benzyl_fentanyl,0.6965318951112529,True,False,Pendar-3,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row398,4_ANPP,benzyl_fentanyl,0.7329615340539772,True,False,RMX-2,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row399,acetaminophen,benzyl_fentanyl,0.539336217870674,True,False,Pendar-3,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row400,acetaminophen,benzyl_fentanyl,0.7383813430800805,True,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row401,4_ANPP,benzyl_fentanyl,0.5717128553870467,True,False,Mira-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row403,4_ANPP,benzyl_fentanyl,0.955904421373987,True,False,Agilent-3,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row405,acetaminophen,benzyl_fentanyl,0.5158372001759329,True,False,Agilent-3,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row408,acetaminophen,benzyl_fentanyl,0.4086524150894762,True,False,Agilent-3,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row411,4_ANPP,benzyl_fentanyl,0.8292552059438199,True,False,Mira-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row412,4_ANPP,benzyl_fentanyl,0.981055353666202,True,False,Agilent-3,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row413,acetaminophen,benzyl_fentanyl,0.7737900077825466,True,False,Mira-1,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row414,acetaminophen,benzyl_fentanyl,0.9972204916990426,True,False,Agilent-3,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row415,acetaminophen,benzyl_fentanyl,0.7563152450286195,True,False,Mira-1,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row416,acetaminophen,benzyl_fentanyl,0.7668532779532253,True,False,Agilent-3,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row419,acetaminophen,benzyl_fentanyl,0.7477626137422001,True,False,Pendar-3,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row420,acetaminophen,benzyl_fentanyl,0.613232257026266,True,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204.0,296.0,misclassification
