stage,scenario,model,representation,seed,class_label,support,predicted_count,true_positive,recall,precision
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,9,8,6,0.6666666666666666,0.75
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,11,19,4,0.36363636363636365,0.21052631578947367
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,25,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,0,15,0,,0.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,0,7,0,,0.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,9,8,6,0.6666666666666666,0.75
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,11,15,5,0.45454545454545453,0.3333333333333333
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,12,15,12,1.0,0.8
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,28,14,4,0.14285714285714285,0.2857142857142857
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,24,11,11,0.4583333333333333,1.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,0,20,0,,0.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,0,1,0,,0.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,0,3,0,,0.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,12,18,12,1.0,0.6666666666666666
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,28,9,2,0.07142857142857142,0.2222222222222222
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,24,14,14,0.5833333333333334,1.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,0,19,0,,0.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,0,4,0,,0.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,12,16,12,1.0,0.75
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,28,10,4,0.14285714285714285,0.4
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,24,16,15,0.625,0.9375
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,0,18,0,,0.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,0,2,0,,0.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,0,2,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,0,1,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,13,9,9,0.6923076923076923,1.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,5,3,3,0.6,1.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,0,2,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,0,3,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,0,2,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_nitrophenol,13,8,8,0.6153846153846154,1.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,0,1,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,5,2,2,0.4,1.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,0,1,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,0,1,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,0,3,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,13,5,5,0.38461538461538464,1.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,0,1,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,5,3,3,0.6,1.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,0,2,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,0,7,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,49,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,0,46,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,0,1,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,0,57,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,30,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,25,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_nitrophenol,49,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,0,57,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,0,14,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,0,33,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,30,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,25,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,0,1,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,49,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,0,74,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,0,6,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,0,23,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,30,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,25,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,14,3,1,0.07142857142857142,0.3333333333333333
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,12,5,1,0.08333333333333333,0.2
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,4,66,4,1.0,0.06060606060606061
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,13,1,0,0.0,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,18,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,9,5,1,0.1111111111111111,0.2
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,12,2,0,0.0,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,14,3,1,0.07142857142857142,0.3333333333333333
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_nitrophenol,12,5,1,0.08333333333333333,0.2
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,4,64,4,1.0,0.0625
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,13,4,1,0.07692307692307693,0.25
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,18,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,9,4,1,0.1111111111111111,0.25
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,12,2,0,0.0,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,14,5,1,0.07142857142857142,0.2
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,12,9,3,0.25,0.3333333333333333
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,4,59,3,0.75,0.05084745762711865
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,13,4,1,0.07692307692307693,0.25
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,18,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,9,3,1,0.1111111111111111,0.3333333333333333
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,12,2,0,0.0,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,84,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,0,6,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,62,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,97,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,53,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,0,273,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,0,17,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,84,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_nitrophenol,0,5,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,62,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,97,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,53,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,0,255,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,0,36,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,84,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,0,13,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,62,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,97,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,53,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,0,209,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,0,74,0,,0.0
domain,domain__quality_pass__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,11,9,9,0.8181818181818182,1.0
domain,domain__quality_pass__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,0,1,0,,0.0
domain,domain__quality_pass__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,8,6,5,0.625,0.8333333333333334
domain,domain__quality_pass__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,10,7,6,0.6,0.8571428571428571
domain,domain__quality_pass__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,0,3,0,,0.0
domain,domain__quality_pass__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,0,3,0,,0.0
domain,domain__quality_pass__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,11,9,9,0.8181818181818182,1.0
domain,domain__quality_pass__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,8,11,8,1.0,0.7272727272727273
domain,domain__quality_pass__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,10,8,8,0.8,1.0
domain,domain__quality_pass__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,0,1,0,,0.0
domain,domain__quality_pass__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,11,9,9,0.8181818181818182,1.0
domain,domain__quality_pass__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,0,1,0,,0.0
domain,domain__quality_pass__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,8,8,7,0.875,0.875
domain,domain__quality_pass__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,10,7,6,0.6,0.8571428571428571
domain,domain__quality_pass__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,0,3,0,,0.0
