scenario,outer_fold,declared_seed,evaluation_subset,representation,confidence_kind,observation_uid,true_label,predicted_label,raw_prototype_confidence,calibrated_correctness_probability,instrument,sensor_family
nato_outer_o0__train_quality_pass__test_quality_pass,0,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row479,acetaminophen,4_ANPP,-0.3854161202907562,0.5773359457187038,Mira-1,pSERS_Metrohm_silver
nato_outer_o0__train_quality_pass__test_quality_pass,0,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row480,acetaminophen,4_ANPP,-0.2089200317859649,0.6756122392958794,Agilent-3,pSERS_Metrohm_silver
nato_outer_o0__train_quality_pass__test_quality_pass,0,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row484,acetaminophen,4_ANPP,-0.1701170057058334,0.6955975460412223,RMX-2,pSERS_Metrohm_silver
nato_outer_o0__train_quality_pass__test_quality_pass,0,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row497,acetaminophen,4_ANPP,-0.1499321162700653,0.7057151061366531,Mira-1,pSERS_Metrohm_silver
nato_outer_o0__train_quality_pass__test_quality_pass,0,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row498,acetaminophen,benzyl_fentanyl,-0.5059417486190796,0.5059460588496453,Mira-1,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row31,blank,benzyl_fentanyl,-0.7646980881690979,0.25610771266022375,Mira-3,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row36,blank,acetaminophen,-0.6531785130500793,0.32612538876331276,Agilent-3,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row38,4_ANPP,acetaminophen,-0.6138869524002075,0.3530221019718203,Agilent-3,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row177,4_nitrophenol,ethanol,-0.4527319669723511,0.47161085905501193,Pendar-2,H_SERS_H_Kit
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row227,ethanol,4_nitrophenol,-0.5000705718994141,0.43579838967224116,Mira-2,H_SERS_H_Kit
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row242,4_nitrophenol,acetaminophen,-0.3524084091186523,0.5480188105306046,Agilent-3,GaN_polymer
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row215,acetaminophen,blank,-0.4374585747718811,0.48324626979407465,RMX-2,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row223,acetaminophen,blank,-0.2199575901031494,0.6449972886267059,Pendar-2,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row299,4_nitrophenol,ethanol,-0.5413975119590759,0.405059408101765,RMX-1,NRC_Canadian_SERS
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row308,4_nitrophenol,ethanol,-0.4679023623466491,0.46008433906657364,RMX-1,NRC_Canadian_SERS
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row347,ethanol,ethyl_paraoxon,-0.6817519068717957,0.3072486459414152,Mira-2,NRC_Canadian_SERS
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row355,ethanol,4_nitrophenol,-0.4648822844028473,0.462375999639252,Pendar-3,NRC_Canadian_SERS
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row11,ethanol,4_ANPP,-0.6249516606330872,0.345344054495208,Pendar-2,H_SERS_H_Kit
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row74,ethyl_paraoxon,ethanol,-0.6084086298942566,0.35685219975971405,Pendar-2,H_SERS_H_Kit
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row84,ethyl_paraoxon,acetaminophen,-0.4094720184803009,0.5046047926245062,Pendar-2,H_SERS_H_Kit
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row211,4_ANPP,benzyl_fentanyl,-0.2661933600902557,0.6120494514855722,Mira-3,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row263,blank,acetaminophen,-0.7538753747940063,0.2624545250378034,Pendar-1,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row277,blank,4_ANPP,-0.4598246216773987,0.46621731122054433,Pendar-1,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row296,blank,ethanol,-0.4690532684326172,0.4592114604678955,Pendar-1,NRC_Canadian_SERS
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row315,benzyl_fentanyl,acetaminophen,-0.5767756700515747,0.37931457765685156,Mira-3,NRC_Canadian_SERS
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row323,4_ANPP,acetaminophen,-0.5018625259399414,0.43445344279189274,Mira-3,NRC_Canadian_SERS
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row480,acetaminophen,4_ANPP,-0.3658164143562317,0.5378589946711314,Agilent-3,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row483,acetaminophen,benzyl_fentanyl,-0.4873099327087402,0.44540205595942023,Pendar-3,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row484,acetaminophen,4_ANPP,-0.6451811194419861,0.33151491338820804,RMX-2,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row497,acetaminophen,4_ANPP,-0.3288634419441223,0.5657583650346031,Mira-1,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row498,acetaminophen,benzyl_fentanyl,-0.5248346328735352,0.41730380767856756,Mira-1,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row31,blank,acetaminophen,-0.0601002313196659,0.6708312982815733,Mira-3,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row33,4_ANPP,acetaminophen,-0.038110114634037,0.682568454845019,Mira-3,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row36,blank,acetaminophen,-0.2405610382556915,0.5674964207040659,Agilent-3,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row37,4_ANPP,acetaminophen,-0.1236477941274643,0.6357346346314752,Agilent-3,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row38,4_ANPP,acetaminophen,-0.2108985781669616,0.5851659217879086,Agilent-3,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row54,benzyl_fentanyl,acetaminophen,-0.2800728380680084,0.543698137103387,Mira-3,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row177,4_nitrophenol,ethanol,-0.2758966088294983,0.546224911851915,Pendar-2,H_SERS_H_Kit
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row181,ethanol,ethyl_paraoxon,-0.2152964472770691,0.5825588208574798,Pendar-2,H_SERS_H_Kit
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row202,4_nitrophenol,ethanol,-0.1721502244472503,0.6079154484600888,Pendar-2,GaN_polymer
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row227,ethanol,4_nitrophenol,-0.135979413986206,0.6287389946352291,Mira-2,H_SERS_H_Kit
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row242,4_nitrophenol,ethyl_paraoxon,-0.1187600940465927,0.6384917817579617,Agilent-3,GaN_polymer
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row42,blank,ethyl_paraoxon,-0.0561088658869266,0.6729781260745294,Pendar-3,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row91,blank,acetaminophen,-0.213403508067131,0.5836815489780712,Pendar-3,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row216,acetaminophen,blank,-0.1681105643510818,0.6102622249691085,RMX-2,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row347,ethanol,ethyl_paraoxon,-0.2300148010253906,0.5738007954985255,Mira-2,NRC_Canadian_SERS
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row355,ethanol,4_nitrophenol,-0.2453263103961944,0.5646405022978859,Pendar-3,NRC_Canadian_SERS
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row11,ethanol,4_ANPP,-0.1765409409999847,0.6053590666178913,Pendar-2,H_SERS_H_Kit
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row84,ethyl_paraoxon,blank,-0.1864842027425766,0.5995487018353495,Pendar-2,H_SERS_H_Kit
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row211,4_ANPP,benzyl_fentanyl,-0.0999336466193199,0.6490254870842108,Mira-3,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row224,benzyl_fentanyl,acetaminophen,-0.2560140788555145,0.5582197737176345,Pendar-1,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row263,blank,acetaminophen,-0.3025809526443481,0.5300443704992891,Pendar-1,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row277,blank,4_ANPP,-0.0585781261324882,0.6716508375688951,Pendar-1,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row286,blank,ethyl_paraoxon,-0.0529229082167148,0.6746865718473942,Agilent-1,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row289,blank,4_nitrophenol,-0.2232554852962494,0.5778289638738089,Mira-3,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row296,blank,acetaminophen,-0.3025215566158294,0.5300804693851098,Pendar-1,NRC_Canadian_SERS
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row298,blank,ethyl_paraoxon,-0.2047563344240188,0.5887991077906228,Pendar-1,NRC_Canadian_SERS
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row306,benzyl_fentanyl,acetaminophen,-0.1959673911333084,0.5939809506942864,Pendar-1,NRC_Canadian_SERS
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row312,blank,acetaminophen,-0.1622745990753173,0.6136435135708774,Pendar-1,NRC_Canadian_SERS
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row315,benzyl_fentanyl,blank,-0.1068368703126907,0.6451792180812336,Mira-3,NRC_Canadian_SERS
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row323,4_ANPP,blank,-0.0716035887598991,0.6646042198019058,Mira-3,NRC_Canadian_SERS
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row331,blank,ethyl_paraoxon,-0.1258746087551117,0.6344755168836635,Pendar-1,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row347,blank,acetaminophen,-0.1609067022800445,0.6144344868165772,Pendar-1,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row480,acetaminophen,4_ANPP,-0.1184076070785522,0.6386902696411417,Agilent-3,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row484,acetaminophen,4_ANPP,-0.2006428092718124,0.5912269140136411,RMX-2,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row486,acetaminophen,ethyl_paraoxon,-0.189631849527359,0.5977034341199144,RMX-2,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row498,acetaminophen,benzyl_fentanyl,-0.2448534220457077,0.5649241083069355,Mira-1,pSERS_Metrohm_silver
nato_outer_o0__train_strict_core__test_strict_core,0,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row31,blank,benzyl_fentanyl,-0.6729735732078552,0.2930609257853855,Mira-3,pSERS_Metrohm_silver
