stage,training_subset,evaluation_subset,outer_fold,variant,candidate_id,representation,architecture,embedding_dimension,declared_seed,run_seed,epochs,temperature,target_analyte,support,correct,recall
outer,strict_core,strict_core,0,no_domain_balanced_batches,no_domain_balanced_batches__arpls_minmax__legacy32__207744727115,arpls_minmax,legacy,32,2718,1387627109,70,1.0,4_ANPP,20,17,0.85
outer,strict_core,strict_core,0,no_domain_balanced_batches,no_domain_balanced_batches__arpls_minmax__legacy32__207744727115,arpls_minmax,legacy,32,2718,1387627109,70,1.0,4_nitrophenol,20,17,0.85
outer,strict_core,strict_core,0,no_domain_balanced_batches,no_domain_balanced_batches__arpls_minmax__legacy32__207744727115,arpls_minmax,legacy,32,2718,1387627109,70,1.0,acetaminophen,15,8,0.5333333333333333
outer,strict_core,strict_core,0,no_domain_balanced_batches,no_domain_balanced_batches__arpls_minmax__legacy32__207744727115,arpls_minmax,legacy,32,2718,1387627109,70,1.0,benzyl_fentanyl,25,22,0.88
outer,strict_core,strict_core,0,no_domain_balanced_batches,no_domain_balanced_batches__arpls_minmax__legacy32__207744727115,arpls_minmax,legacy,32,2718,1387627109,70,1.0,blank,20,17,0.85
outer,strict_core,strict_core,0,no_domain_balanced_batches,no_domain_balanced_batches__arpls_minmax__legacy32__207744727115,arpls_minmax,legacy,32,2718,1387627109,70,1.0,ethanol,12,9,0.75
outer,strict_core,strict_core,0,no_domain_balanced_batches,no_domain_balanced_batches__arpls_minmax__legacy32__207744727115,arpls_minmax,legacy,32,2718,1387627109,70,1.0,ethyl_paraoxon,6,4,0.6666666666666666
outer,strict_core,strict_core,0,no_domain_balanced_batches,no_domain_balanced_batches__arpls_minmax__legacy32__207744727115,arpls_minmax,legacy,32,3141,1164972746,70,1.0,4_ANPP,20,17,0.85
outer,strict_core,strict_core,0,no_domain_balanced_batches,no_domain_balanced_batches__arpls_minmax__legacy32__207744727115,arpls_minmax,legacy,32,3141,1164972746,70,1.0,4_nitrophenol,20,18,0.9
outer,strict_core,strict_core,0,no_domain_balanced_batches,no_domain_balanced_batches__arpls_minmax__legacy32__207744727115,arpls_minmax,legacy,32,3141,1164972746,70,1.0,acetaminophen,15,7,0.4666666666666667
outer,strict_core,strict_core,0,no_domain_balanced_batches,no_domain_balanced_batches__arpls_minmax__legacy32__207744727115,arpls_minmax,legacy,32,3141,1164972746,70,1.0,benzyl_fentanyl,25,23,0.92
outer,strict_core,strict_core,0,no_domain_balanced_batches,no_domain_balanced_batches__arpls_minmax__legacy32__207744727115,arpls_minmax,legacy,32,3141,1164972746,70,1.0,blank,20,16,0.8
outer,strict_core,strict_core,0,no_domain_balanced_batches,no_domain_balanced_batches__arpls_minmax__legacy32__207744727115,arpls_minmax,legacy,32,3141,1164972746,70,1.0,ethanol,12,8,0.6666666666666666
outer,strict_core,strict_core,0,no_domain_balanced_batches,no_domain_balanced_batches__arpls_minmax__legacy32__207744727115,arpls_minmax,legacy,32,3141,1164972746,70,1.0,ethyl_paraoxon,6,6,1.0
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,1729,41680393,70,1.0,4_ANPP,20,18,0.9
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,1729,41680393,70,1.0,4_nitrophenol,20,18,0.9
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,1729,41680393,70,1.0,acetaminophen,15,11,0.7333333333333333
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,1729,41680393,70,1.0,benzyl_fentanyl,25,23,0.92
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,1729,41680393,70,1.0,blank,20,15,0.75
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,1729,41680393,70,1.0,ethanol,12,7,0.5833333333333334
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,1729,41680393,70,1.0,ethyl_paraoxon,6,5,0.8333333333333334
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,2718,1239638262,70,1.0,4_ANPP,20,18,0.9
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,2718,1239638262,70,1.0,4_nitrophenol,20,16,0.8
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,2718,1239638262,70,1.0,acetaminophen,15,11,0.7333333333333333
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,2718,1239638262,70,1.0,benzyl_fentanyl,25,24,0.96
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,2718,1239638262,70,1.0,blank,20,16,0.8
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,2718,1239638262,70,1.0,ethanol,12,8,0.6666666666666666
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,2718,1239638262,70,1.0,ethyl_paraoxon,6,4,0.6666666666666666
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,3141,1535782892,70,1.0,4_ANPP,20,15,0.75
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,3141,1535782892,70,1.0,4_nitrophenol,20,16,0.8
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,3141,1535782892,70,1.0,acetaminophen,15,13,0.8666666666666667
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,3141,1535782892,70,1.0,benzyl_fentanyl,25,20,0.8
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,3141,1535782892,70,1.0,blank,20,16,0.8
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,3141,1535782892,70,1.0,ethanol,12,7,0.5833333333333334
outer,strict_core,strict_core,0,preprocessing_sensitivity_minimal_minmax,preprocessing_sensitivity_minimal_minmax__minimal_minmax__legacy32__e3894a6bdac9,minimal_minmax,legacy,32,3141,1535782892,70,1.0,ethyl_paraoxon,6,5,0.8333333333333334
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,1729,669360315,70,1.0,4_ANPP,20,17,0.85
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,1729,669360315,70,1.0,4_nitrophenol,20,18,0.9
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,1729,669360315,70,1.0,acetaminophen,15,11,0.7333333333333333
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,1729,669360315,70,1.0,benzyl_fentanyl,25,24,0.96
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,1729,669360315,70,1.0,blank,20,16,0.8
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,1729,669360315,70,1.0,ethanol,12,7,0.5833333333333334
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,1729,669360315,70,1.0,ethyl_paraoxon,6,4,0.6666666666666666
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,2718,1559490955,70,1.0,4_ANPP,20,17,0.85
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,2718,1559490955,70,1.0,4_nitrophenol,20,16,0.8
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,2718,1559490955,70,1.0,acetaminophen,15,11,0.7333333333333333
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,2718,1559490955,70,1.0,benzyl_fentanyl,25,24,0.96
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,2718,1559490955,70,1.0,blank,20,15,0.75
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,2718,1559490955,70,1.0,ethanol,12,9,0.75
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,2718,1559490955,70,1.0,ethyl_paraoxon,6,4,0.6666666666666666
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,1540032051,70,1.0,4_ANPP,20,18,0.9
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,1540032051,70,1.0,4_nitrophenol,20,16,0.8
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,1540032051,70,1.0,acetaminophen,15,7,0.4666666666666667
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,1540032051,70,1.0,benzyl_fentanyl,25,23,0.92
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,1540032051,70,1.0,blank,20,10,0.5
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,1540032051,70,1.0,ethanol,12,7,0.5833333333333334
outer,strict_core,strict_core,0,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,1540032051,70,1.0,ethyl_paraoxon,6,5,0.8333333333333334
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,4_ANPP,20,17,0.85
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,4_nitrophenol,16,14,0.875
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,acetaminophen,14,11,0.7857142857142857
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,benzyl_fentanyl,24,22,0.9166666666666666
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,blank,18,14,0.7777777777777778
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,ethanol,8,5,0.625
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,ethyl_paraoxon,3,3,1.0
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,4_nitrophenol,4,2,0.5
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,acetaminophen,1,1,1.0
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,benzyl_fentanyl,1,1,1.0
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,blank,2,1,0.5
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,ethanol,4,0,0.0
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,ethyl_paraoxon,3,1,0.3333333333333333
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,4_ANPP,20,16,0.8
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,4_nitrophenol,16,14,0.875
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,acetaminophen,14,8,0.5714285714285714
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,benzyl_fentanyl,24,22,0.9166666666666666
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,blank,18,10,0.5555555555555556
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,ethanol,8,5,0.625
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,ethyl_paraoxon,3,3,1.0
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,4_nitrophenol,4,2,0.5
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,acetaminophen,1,1,1.0
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,benzyl_fentanyl,1,1,1.0
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,blank,2,1,0.5
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,ethanol,4,0,0.0
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,469928559,70,0.7458733687003581,ethyl_paraoxon,3,1,0.3333333333333333
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1492909764,70,0.7458733687003581,4_ANPP,20,16,0.8
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1492909764,70,0.7458733687003581,4_nitrophenol,16,14,0.875
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1492909764,70,0.7458733687003581,acetaminophen,14,10,0.7142857142857143
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1492909764,70,0.7458733687003581,benzyl_fentanyl,24,21,0.875
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1492909764,70,0.7458733687003581,blank,18,11,0.6111111111111112
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1492909764,70,0.7458733687003581,ethanol,8,5,0.625
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1492909764,70,0.7458733687003581,ethyl_paraoxon,3,3,1.0
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1492909764,70,0.7458733687003581,4_nitrophenol,4,3,0.75
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1492909764,70,0.7458733687003581,acetaminophen,1,1,1.0
outer,quality_pass,field_quality_stress,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1492909764,70,0.7458733687003581,benzyl_fentanyl,1,1,1.0
