stage,training_subset,evaluation_subset,outer_fold,variant,candidate_id,representation,architecture,embedding_dimension,declared_seed,run_seed,epochs,temperature,observation_uid,master_sample_id,target_analyte,predicted_analyte,correct,supported,confidence,instrument,sensor_family,probability_classes_json,probabilities_json
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,2718,713018678,70,0.8214659729062531,session3_row498,40.0,acetaminophen,benzyl_fentanyl,False,True,0.8048583458382327,Mira-1,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.04116811054276069, 0.031887912930460796, 0.03976767701020701, 0.8048583458382327, 0.04627425427083622, 0.017526107934144025, 0.01851759147335846]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session1_row31,8.0,blank,benzyl_fentanyl,False,True,0.6800554295818033,Mira-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.09583959252223004, 0.016201037670262892, 0.039850508491892256, 0.6800554295818033, 0.07845447311217166, 0.07630795893105638, 0.013290999690583583]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session1_row33,7.0,4_ANPP,blank,False,True,0.4545417436706542,Mira-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.027701300117836506, 0.023992121171220706, 0.25497673211864774, 0.18857680392767454, 0.45454174367065425, 0.025965298393063514, 0.024246000600902616]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session1_row54,11.0,benzyl_fentanyl,4_ANPP,False,True,0.4146395344690163,Mira-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.41463953446901636, 0.016858455316704636, 0.15544982417814476, 0.29628543927938933, 0.08373511417822899, 0.01666179300688784, 0.01636983957162811]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session1_row177,51.0,4_nitrophenol,ethanol,False,True,0.7838286989651511,Pendar-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.015819126184759648, 0.05627410383934938, 0.007355782871706492, 0.07521386106253133, 0.011799625630339807, 0.7838286989651511, 0.049708801446162215]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session1_row227,55.0,ethanol,4_nitrophenol,False,True,0.7603374304701964,Mira-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.016951599617598883, 0.7603374304701964, 0.0052299090108440804, 0.0072767024877704485, 0.08425374622354126, 0.06608607641574939, 0.0598645357742994]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session1_row242,51.0,4_nitrophenol,acetaminophen,False,True,0.7291276095122183,Agilent-3,GaN_polymer,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.15787912589829867, 0.012740276812771376, 0.7291276095122183, 0.017424928468626266, 0.023061443092657098, 0.012896104984692326, 0.04687051123073602]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session2_row42,8.0,blank,acetaminophen,False,True,0.3855018421162124,Pendar-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.17857661016228835, 0.112264910156873, 0.3855018421162124, 0.014413199717932356, 0.02864099235717137, 0.053284065156246334, 0.22731838033327625]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session2_row299,51.0,4_nitrophenol,ethyl_paraoxon,False,True,0.5779189980544558,RMX-1,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.02097451384940382, 0.050324074973655604, 0.08705874481112148, 0.037636284697187154, 0.013059669557541924, 0.21302771405663434, 0.5779189980544558]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session2_row333,55.0,ethanol,benzyl_fentanyl,False,True,0.5359552561966009,RMX-1,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.015025040787498023, 0.03317863341148926, 0.015809320466215502, 0.5359552561966009, 0.023389433541846246, 0.34482090130988985, 0.0318214142864602]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session2_row347,55.0,ethanol,ethyl_paraoxon,False,True,0.7556058372746315,Mira-2,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.015951379435658407, 0.08575175136365441, 0.049990729189292454, 0.0084240873819966, 0.00940586477884263, 0.07487035057592387, 0.7556058372746315]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session2_row355,55.0,ethanol,4_nitrophenol,False,True,0.5275065415725438,Pendar-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.017897812467027183, 0.5275065415725438, 0.012056135114627426, 0.03852990368460461, 0.14449399008684485, 0.2021148218584118, 0.05740079521594032]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session3_row74,65.0,ethyl_paraoxon,ethanol,False,True,0.4965322785335674,Pendar-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.017799235044240892, 0.3008078205594599, 0.0065586942995324, 0.024470579155128937, 0.01922077171166858, 0.49653227853356746, 0.1346106206964018]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session3_row211,7.0,4_ANPP,benzyl_fentanyl,False,True,0.6461856170004294,Mira-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.0984629885018205, 0.013791016584440697, 0.07250883220029725, 0.6461856170004294, 0.10861235676067206, 0.045800591932944716, 0.014638597019395409]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session3_row224,11.0,benzyl_fentanyl,acetaminophen,False,True,0.6039017731024514,Pendar-1,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.029454942938247197, 0.012099089314049577, 0.6039017731024514, 0.1606308279949859, 0.10345608058929326, 0.0308905913660487, 0.05956669469492385]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session3_row263,16.0,blank,4_ANPP,False,True,0.4134634265040126,Pendar-1,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.41346342650401263, 0.013310046562717533, 0.13129817022227777, 0.3431119969514422, 0.04115436472033342, 0.04517584885622051, 0.012486146182995848]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session3_row277,16.0,blank,4_ANPP,False,True,0.8384776772996196,Pendar-1,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.8384776772996196, 0.013713211506663141, 0.07517959944172542, 0.03830097098431974, 0.011072840823530107, 0.01155962803135018, 0.011696071912791725]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session3_row296,16.0,blank,4_ANPP,False,True,0.5818482439632136,Pendar-1,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.5818482439632136, 0.013481827388365009, 0.21125389320157623, 0.12590774856916728, 0.03351918712643466, 0.012130203958429783, 0.021858895792813384]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session3_row312,16.0,blank,acetaminophen,False,True,0.7774445414798683,Pendar-1,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.10739077909236688, 0.010667102330488915, 0.7774445414798683, 0.021674918766482396, 0.03026867955741765, 0.011060234981145006, 0.04149374379223095]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session3_row315,11.0,benzyl_fentanyl,acetaminophen,False,True,0.4642866526579638,Mira-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.08936592497268613, 0.03133111766794413, 0.46428665265796387, 0.08461663271759534, 0.29868668239873397, 0.017446048818252714, 0.014266940766824106]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session3_row323,7.0,4_ANPP,blank,False,True,0.636328750858383,Mira-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.02082610914165947, 0.03429681112460808, 0.15337277533099267, 0.12134668911374143, 0.636328750858383, 0.01762199479684471, 0.016206869633770618]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session3_row480,40.0,acetaminophen,4_ANPP,False,True,0.7170442001255983,Agilent-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.7170442001255983, 0.015376362723687587, 0.18619544969666538, 0.036227804248940385, 0.018314811048510286, 0.013728620328823602, 0.01311275182777446]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session3_row497,40.0,acetaminophen,4_ANPP,False,True,0.7746495193759012,Mira-1,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.7746495193759012, 0.016876273483427868, 0.14112706815068055, 0.025537901982565135, 0.013392298811529294, 0.014783997610013297, 0.013632940585882736]"
outer,strict_core,strict_core,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,3141,1055240366,70,0.8214659729062531,session3_row498,40.0,acetaminophen,benzyl_fentanyl,False,True,0.7919793427449441,Mira-1,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.016324148252365098, 0.009681289071430482, 0.030315140438367152, 0.7919793427449441, 0.04504173164228376, 0.09643896446143102, 0.010219383389178265]"
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,session1_row31,8.0,blank,benzyl_fentanyl,False,True,0.9418193951175844,Mira-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.012966508529456607, 0.00694561584068578, 0.007966638560465936, 0.9418193951175845, 0.017934897612592288, 0.004910090658574389, 0.0074568536806405745]"
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,session1_row33,7.0,4_ANPP,acetaminophen,False,True,0.4810486145168874,Mira-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.18653235410516192, 0.030039964341435986, 0.48104861451688746, 0.0333181675320679, 0.21444438996574458, 0.027935301234585763, 0.026681208304116286]"
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,session1_row227,55.0,ethanol,4_nitrophenol,False,True,0.8495392638443963,Mira-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.02023498802025564, 0.8495392638443963, 0.012136184089127306, 0.03479751361103269, 0.016757658255918916, 0.013937751174944111, 0.05259664100432493]"
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,session1_row242,51.0,4_nitrophenol,acetaminophen,False,True,0.8809152961504604,Agilent-3,GaN_polymer,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.06541928065508386, 0.008745606908871932, 0.8809152961504604, 0.018125775152213416, 0.012413515628512724, 0.00744102970661603, 0.006939495798241496]"
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,session2_row299,51.0,4_nitrophenol,ethyl_paraoxon,False,True,0.3961261171489205,RMX-1,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.023214177317671027, 0.32979705892478056, 0.016508655890994664, 0.19068947850465867, 0.021063867938412587, 0.022600644274561953, 0.3961261171489205]"
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,session2_row347,55.0,ethanol,ethyl_paraoxon,False,True,0.5539025469955972,Mira-2,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.02442198601042717, 0.23579359886007392, 0.01677047226219358, 0.0074679572006582495, 0.03332161655760409, 0.12832182211344578, 0.5539025469955972]"
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,session2_row355,55.0,ethanol,blank,False,True,0.5099839119008923,Pendar-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.018986701484373703, 0.03564631700716039, 0.07748393298229693, 0.06187339196458593, 0.5099839119008923, 0.27211903148357275, 0.0239067131771179]"
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,session3_row211,7.0,4_ANPP,benzyl_fentanyl,False,True,0.9255839900872752,Mira-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.009692910446730273, 0.005672586357781552, 0.005355198052993749, 0.9255839900872752, 0.026550535322846274, 0.007304115621408083, 0.019840664110964926]"
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,session3_row224,11.0,benzyl_fentanyl,acetaminophen,False,True,0.7058407937164094,Pendar-1,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.03984271536761382, 0.01876005089868291, 0.7058407937164094, 0.1580569481401534, 0.03554789848836484, 0.030113316352921277, 0.011838277035854439]"
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,session3_row277,16.0,blank,4_ANPP,False,True,0.9198945752149162,Pendar-1,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.9198945752149162, 0.009756609315833508, 0.030026336821840385, 0.016172511097310778, 0.008553117839324236, 0.007792077022709632, 0.007804772688065102]"
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,session3_row296,16.0,blank,benzyl_fentanyl,False,True,0.9035884519708256,Pendar-1,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.031286617806651394, 0.007725836295396994, 0.00920205116408573, 0.9035884519708256, 0.026331441113019723, 0.009324911717289497, 0.012540689932731004]"
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,session3_row312,16.0,blank,acetaminophen,False,True,0.5149533006421528,Pendar-1,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.3810353377023308, 0.01873202899315398, 0.5149533006421528, 0.021338584499963727, 0.03634171224935706, 0.014365579364135066, 0.013233456548906614]"
outer,quality_pass,quality_pass,0,full_domain_aware,full_domain_aware__arpls_minmax__legacy32__fac7242ef5c2,arpls_minmax,legacy,32,1729,1718384154,70,0.7458733687003581,session3_row315,11.0,benzyl_fentanyl,blank,False,True,0.6108316911014837,Mira-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.02426819040782754, 0.017126121024873674, 0.1337111110474435, 0.17802648900255308, 0.6108316911014837, 0.011752241047387054, 0.024284156368431477]"
