label,substrate,n,raman_shift_cm-1,mean_raw_intensity,display_minmax_intensity
benzenethiol,pSERS,25,1549.723363,1334.9588073999998,0.13159429537525888
benzenethiol,pSERS,25,1551.939394,1351.6507143960002,0.145691444978753
benzenethiol,pSERS,25,1554.155425,1376.1350276120002,0.16636967104528116
benzenethiol,pSERS,25,1556.371457,1410.3733642679997,0.19528565734511347
benzenethiol,pSERS,25,1558.587488,1452.529201668,0.23088836868485277
benzenethiol,pSERS,25,1560.803519,1517.8886795600001,0.2860877139765901
benzenethiol,pSERS,25,1563.01955,1618.8515473199996,0.3713559012215552
benzenethiol,pSERS,25,1565.235582,1771.2292291200001,0.5000464682779702
benzenethiol,pSERS,25,1567.451613,1982.8266187600002,0.6787510379942204
benzenethiol,pSERS,25,1569.667644,2210.2864548000002,0.8708522363899731
benzenethiol,pSERS,25,1571.883675,2346.77771864,0.9861259295865331
benzenethiol,pSERS,25,1574.099707,2281.5015384400003,0.9309969333583293
benzenethiol,pSERS,25,1576.315738,2043.2417518,0.7297746369744899
benzenethiol,pSERS,25,1578.531769,1796.4690822000002,0.521362785516272
benzenethiol,pSERS,25,1580.747801,1616.1568534000003,0.369080097544063
benzenethiol,pSERS,25,1582.963832,1513.6013475599998,0.2824668478515671
benzenethiol,pSERS,25,1585.179863,1460.8970034400002,0.23795539544581748
benzenethiol,pSERS,25,1587.395894,1430.3310325960003,0.21214090559351045
benzenethiol,pSERS,25,1589.611926,1407.219917236,0.19262241373924818
benzenethiol,pSERS,25,1591.827957,1386.883948568,0.175447671948903
benzenethiol,pSERS,25,1594.043988,1369.6468731039997,0.16089010033045614
benzenethiol,pSERS,25,1596.26002,1358.9624710480002,0.1518665888620903
benzenethiol,pSERS,25,1598.476051,1352.130116568,0.1460963240701917
benzenethiol,pSERS,25,1600.692082,1337.5208041560002,0.13375802966647302
benzenethiol,pSERS,25,1602.908113,1328.879529896,0.12646004172314002
benzenethiol,pSERS,25,1605.124145,1320.4478962599999,0.11933910576315497
benzenethiol,pSERS,25,1607.340176,1313.7597265919999,0.11369061225034427
benzenethiol,pSERS,25,1609.556207,1302.949849312,0.10456113068493146
benzenethiol,pSERS,25,1611.772239,1296.464523456,0.0990839489080772
benzenethiol,pSERS,25,1613.98827,1291.5434992799999,0.09492789807289652
benzenethiol,pSERS,25,1616.204301,1289.2065348360002,0.09295421481471612
benzenethiol,pSERS,25,1618.420332,1284.816420432,0.08924654381316591
benzenethiol,pSERS,25,1620.636364,1280.973460272,0.08600097191363582
benzenethiol,pSERS,25,1622.852395,1275.879143836,0.08169856710494378
benzenethiol,pSERS,25,1625.068426,1270.822259608,0.07742777566650917
benzenethiol,pSERS,25,1627.284457,1266.5075506639998,0.07378378834416917
benzenethiol,pSERS,25,1629.500489,1265.1796074599997,0.07266227394702936
benzenethiol,pSERS,25,1631.71652,1262.65079376,0.07052656440486595
benzenethiol,pSERS,25,1633.932551,1258.428376888,0.0669605223494457
benzenethiol,pSERS,25,1636.148583,1257.816263916,0.06644356235544437
benzenethiol,pSERS,25,1638.364614,1257.289397912,0.06599859768596926
benzenethiol,pSERS,25,1640.580645,1251.153228428,0.06081629591367503
benzenethiol,pSERS,25,1642.796676,1250.404160808,0.060183670875397284
benzenethiol,pSERS,25,1645.012708,1243.308338368,0.05419089422498353
benzenethiol,pSERS,25,1647.228739,1248.6256670559999,0.05868164402509003
benzenethiol,pSERS,25,1649.44477,1245.085166712,0.055691514555009265
benzenethiol,pSERS,25,1651.660802,1244.793353684,0.05544506387007854
benzenethiol,pSERS,25,1653.876833,1239.933859148,0.05134097789070124
benzenethiol,pSERS,25,1656.092864,1239.90406196,0.05131581267637913
benzenethiol,pSERS,25,1658.308895,1241.728344456,0.052856510409197206
benzenethiol,pSERS,25,1660.524927,1237.32275402,0.04913576912523867
benzenethiol,pSERS,25,1662.740958,1234.1550641000001,0.04646049668869685
benzenethiol,pSERS,25,1664.956989,1232.928537012,0.04542463326959098
benzenethiol,pSERS,25,1667.173021,1233.8631619359999,0.0462139707239595
benzenethiol,pSERS,25,1669.389052,1235.933102976,0.047962139373490524
benzenethiol,pSERS,25,1671.605083,1233.598123696,0.04599013268551239
benzenethiol,pSERS,25,1673.821114,1231.6482884719999,0.044343399399646544
benzenethiol,pSERS,25,1676.037146,1230.4500677719998,0.04333144213976293
benzenethiol,pSERS,25,1678.253177,1231.647285076,0.0443425519815818
benzenethiol,pSERS,25,1680.469208,1233.213775748,0.04566553163639026
benzenethiol,pSERS,25,1682.685239,1229.965151364,0.04292190600045893
benzenethiol,pSERS,25,1684.901271,1228.808842192,0.04194534512041797
benzenethiol,pSERS,25,1687.117302,1229.15934766,0.042241364503968634
benzenethiol,pSERS,25,1689.333333,1228.999005048,0.042105947155326506
benzenethiol,pSERS,25,1691.549365,1227.04694858,0.040457337917900245
benzenethiol,pSERS,25,1693.765396,1229.107775016,0.042197808828868644
benzenethiol,pSERS,25,1695.981427,1231.54614098,0.04425713073803174
benzenethiol,pSERS,25,1698.197458,1225.710376824,0.03932853627740154
benzenethiol,pSERS,25,1700.41349,1226.724800316,0.040185267610223556
benzenethiol,pSERS,25,1702.629521,1225.363497904,0.039035579694866755
benzenethiol,pSERS,25,1704.845552,1226.363267604,0.03987993516805002
benzenethiol,pSERS,25,1707.061584,1224.5487080399998,0.03834744893719037
benzenethiol,pSERS,25,1709.277615,1220.1792933919999,0.03465725991401204
benzenethiol,pSERS,25,1711.493646,1222.212354032,0.03637428122271712
benzenethiol,pSERS,25,1713.709677,1221.4632773919998,0.03574164856659852
benzenethiol,pSERS,25,1715.925709,1218.0791249639997,0.03288356272476052
benzenethiol,pSERS,25,1718.14174,1217.518537948,0.03241011897551014
benzenethiol,pSERS,25,1720.357771,1214.408510304,0.02978354521260965
benzenethiol,pSERS,25,1722.573803,1212.3622364839998,0.028055364713091696
benzenethiol,pSERS,25,1724.789834,1208.8305118879998,0.025072646800747615
benzenethiol,pSERS,25,1727.005865,1209.72078756,0.025824529095535415
benzenethiol,pSERS,25,1729.221896,1204.761089476,0.021635816212396113
benzenethiol,pSERS,25,1731.437928,1204.7117235679998,0.021594124236125296
benzenethiol,pSERS,25,1733.653959,1201.127692092,0.01856723054968744
benzenethiol,pSERS,25,1735.86999,1202.0060394,0.01930903874498048
benzenethiol,pSERS,25,1738.086022,1197.655154656,0.015634499151725767
benzenethiol,pSERS,25,1740.302053,1200.8487206,0.018331625183639327
benzenethiol,pSERS,25,1742.518084,1198.136267996,0.01604082341005306
benzenethiol,pSERS,25,1744.734115,1196.3468150439999,0.014529540967681151
benzenethiol,pSERS,25,1746.950147,1196.339397256,0.014523276275025816
benzenethiol,pSERS,25,1749.166178,1197.00592018,0.01508618819252198
benzenethiol,pSERS,25,1751.382209,1197.475332972,0.015482630753351182
benzenethiol,pSERS,25,1753.59824,1198.217334772,0.016109288353538427
benzenethiol,pSERS,25,1755.814272,1196.8529337000002,0.014956983464962376
benzenethiol,pSERS,25,1758.030303,1195.823918508,0.014087928712298551
benzenethiol,pSERS,25,1760.246334,1193.977011868,0.01252812375927535
benzenethiol,pSERS,25,1762.462366,1191.836330764,0.010720211590600217
benzenethiol,pSERS,25,1764.678397,1190.579457012,0.0096587188972312
benzenethiol,pSERS,25,1766.894428,1190.18772868,0.00932788474500079
benzenethiol,pSERS,25,1769.110459,1187.5560379199999,0.007105290384587459
benzenethiol,pSERS,25,1771.326491,1184.030499512,0.004127797017152119
benzenethiol,pSERS,25,1773.542522,1186.140215688,0.005909557756719405
benzenethiol,pSERS,25,1775.758553,1181.708907032,0.002167096150753328
benzenethiol,pSERS,25,1777.974585,1181.6922424880001,0.0021530221105674333
benzenethiol,pSERS,25,1780.190616,1186.166014912,0.00593134649065323
benzenethiol,pSERS,25,1782.406647,1182.01134636,0.002422521277062605
benzenethiol,pSERS,25,1784.622678,1180.759192868,0.0013650150791492414
benzenethiol,pSERS,25,1786.83871,1179.1429296239999,0.0
benzenethiol,pSERS,25,1789.054741,1181.99917068,0.0024122383068467044
benzenethiol,pSERS,25,1791.270772,1182.607336488,0.0029258647235984227
benzenethiol,pSERS,25,1793.486804,1180.399543972,0.0010612736137278437
benzenethiol,pSERS,25,1795.702835,1182.11416456,0.002509356385100848
benzenethiol,pSERS,25,1797.918866,1181.6025143040001,0.0020772421751890932
pyridine,Ag,25,330.9061584,641.1547423239999,0.4851699556519602
pyridine,Ag,25,333.1221896,643.642154868,0.49640693921800605
pyridine,Ag,25,335.3382209,637.479749236,0.46856803047682294
pyridine,Ag,25,337.5542522,635.848908076,0.46120064167838903
pyridine,Ag,25,339.7702835,636.7889048000001,0.46544711368609987
pyridine,Ag,25,341.9863148,639.2302455959999,0.47647596632654327
pyridine,Ag,25,344.202346,642.5841252680001,0.49162724907120386
pyridine,Ag,25,346.4183773,645.6855707999999,0.5056381507039598
pyridine,Ag,25,348.6344086,646.950974432,0.5113546611603765
pyridine,Ag,25,350.8504399,646.5717849360001,0.5096416577644398
pyridine,Ag,25,353.0664712,646.3245999719999,0.5085249900106553
pyridine,Ag,25,355.2825024,646.8365228,0.5108376214312843
pyridine,Ag,25,357.4985337,645.777774412,0.5060546841315465
pyridine,Ag,25,359.714565,645.187445864,0.5033878518007197
pyridine,Ag,25,361.9305963,647.4078576520001,0.5134186489967035
pyridine,Ag,25,364.1466276,650.7382034719999,0.5284636166434479
pyridine,Ag,25,366.3626588,650.281114056,0.5263986973086178
pyridine,Ag,25,368.5786901,648.5201241479999,0.5184433564449157
pyridine,Ag,25,370.7947214,650.761497924,0.5285688502424888
pyridine,Ag,25,373.0107527,653.5952025559999,0.5413702218756817
pyridine,Ag,25,375.226784,659.115509928,0.5663084265849544
pyridine,Ag,25,377.4428152,666.385579884,0.5991512522821345
pyridine,Ag,25,379.6588465,672.8507926360002,0.6283581040448042
pyridine,Ag,25,381.8748778,676.0604590080001,0.6428578975598165
pyridine,Ag,25,384.0909091,668.463261996,0.6085372625779848
pyridine,Ag,25,386.3069404,660.3989728239999,0.5721065204736291
pyridine,Ag,25,388.5229717,653.452315972,0.5407247261375145
pyridine,Ag,25,390.7390029,647.431096768,0.513523632613197
pyridine,Ag,25,392.9550342,642.9249608120001,0.4931669869871723
pyridine,Ag,25,395.1710655,640.861679848,0.48384603444131125
pyridine,Ag,25,397.3870968,641.0266283400001,0.4845911957127378
pyridine,Ag,25,399.6031281,641.649401848,0.48740459942079734
pyridine,Ag,25,401.8191593,641.8340916,0.4882389426072729
pyridine,Ag,25,404.0351906,644.866380072,0.5019374245135267
pyridine,Ag,25,406.2512219,643.9402997679999,0.49775382047808503
pyridine,Ag,25,408.4672532,646.3618318199999,0.5086931863418667
pyridine,Ag,25,410.6832845,648.2437739759999,0.517194933721983
pyridine,Ag,25,412.8993157,649.235029872,0.5216729710463371
pyridine,Ag,25,415.115347,650.915803772,0.5292659329529156
pyridine,Ag,25,417.3313783,652.278765736,0.5354231669941911
pyridine,Ag,25,419.5474096,650.9185511080001,0.5292783441508723
pyridine,Ag,25,421.7634409,652.841433112,0.5379650388973917
pyridine,Ag,25,423.9794721,654.743135572,0.5465560542245735
pyridine,Ag,25,426.1955034,656.3140884600001,0.5536528954092292
pyridine,Ag,25,428.4115347,659.59334452,0.5684670630646742
pyridine,Ag,25,430.627566,663.4064261159999,0.5856928084817729
pyridine,Ag,25,432.8435973,667.7606648119998,0.6053632522879732
pyridine,Ag,25,435.0596285,673.342867292,0.6305810705712358
pyridine,Ag,25,437.2756598,675.688599028,0.6411780055394075
pyridine,Ag,25,439.4916911,673.0177306239999,0.6291122529423109
pyridine,Ag,25,441.7077224,668.8597680400001,0.6103284941575687
pyridine,Ag,25,443.9237537,666.514938168,0.5997356333953302
pyridine,Ag,25,446.1397849,663.61724968,0.5866452121872692
pyridine,Ag,25,448.3558162,661.15567388,0.575524947123922
pyridine,Ag,25,450.5718475,660.504017268,0.5725810628625789
pyridine,Ag,25,452.7878788,661.599812772,0.5775313619594842
pyridine,Ag,25,455.0039101,664.039000472,0.5885504879044406
pyridine,Ag,25,457.2199413,670.607402852,0.6182235028521503
pyridine,Ag,25,459.4359726,671.4318124040001,0.6219478052843553
pyridine,Ag,25,461.6520039,671.861395376,0.6238884631813576
pyridine,Ag,25,463.8680352,667.4252684359999,0.6038480860264241
pyridine,Ag,25,466.0840665,662.75222522,0.5827374303178348
pyridine,Ag,25,468.3000978,659.6726886199999,0.5688255031432663
pyridine,Ag,25,470.516129,657.911323588,0.560868467642206
pyridine,Ag,25,472.7321603,657.78564518,0.5603007105129316
pyridine,Ag,25,474.9481916,659.69794674,0.5689396076893879
pyridine,Ag,25,477.1642229,658.7921827119999,0.5648477832262913
pyridine,Ag,25,479.3802542,661.9000212999999,0.5788875657398582
pyridine,Ag,25,481.5962854,663.3641072879999,0.5855016315192229
pyridine,Ag,25,483.8123167,665.258588632,0.5940600251721212
pyridine,Ag,25,486.028348,667.350451796,0.6035100989256623
pyridine,Ag,25,488.2443793,667.5391163359999,0.6043623983725666
pyridine,Ag,25,490.4604106,666.354506648,0.5990108777217834
pyridine,Ag,25,492.6764418,667.0918098400001,0.6023416737619027
pyridine,Ag,25,494.8924731,668.779527996,0.609966006616874
pyridine,Ag,25,497.1085044,668.503159148,0.60871749952438
pyridine,Ag,25,499.3245357,668.0772955840001,0.6067936441986571
pyridine,Ag,25,501.540567,666.0782941599999,0.5977630769917116
pyridine,Ag,25,503.7565982,665.418443484,0.5947821757253976
pyridine,Ag,25,505.9726295,665.3225189320001,0.5943488328056622
pyridine,Ag,25,508.1886608,665.84927782,0.5967284867082692
pyridine,Ag,25,510.4046921,666.4844231920001,0.5995977807963894
pyridine,Ag,25,512.6207234,666.0643418919999,0.5977000470746986
pyridine,Ag,25,514.8367546,668.3621557719999,0.6080805112520922
pyridine,Ag,25,517.0527859,670.6177177120001,0.6182701006360953
pyridine,Ag,25,519.2688172,674.341936028,0.6350944027062131
pyridine,Ag,25,521.4848485,672.5645874,0.6270651606843604
pyridine,Ag,25,523.7008798,670.056008864,0.6157325589206673
pyridine,Ag,25,525.916911,667.8238792239999,0.6056488258694427
pyridine,Ag,25,528.1329423,665.8616161360001,0.5967842255339255
pyridine,Ag,25,530.3489736,664.8626727920001,0.5922714598622181
pyridine,Ag,25,532.5650049,664.9885258720001,0.5928400060790919
pyridine,Ag,25,534.7810362,664.1587866640001,0.5890916267172166
pyridine,Ag,25,536.9970674,664.2382495160001,0.5894506032626188
pyridine,Ag,25,539.2130987,665.147637108,0.5935587973179708
pyridine,Ag,25,541.42913,667.7025509399999,0.6051007205956741
pyridine,Ag,25,543.6451613,665.01213414,0.5929466573541999
pyridine,Ag,25,545.8611926,666.085158372,0.597794086338201
pyridine,Ag,25,548.0772239,668.137101408,0.6070638193503672
pyridine,Ag,25,550.2932551,668.1217692,0.6069945555003706
pyridine,Ag,25,552.5092864,669.076266756,0.6113065355844439
pyridine,Ag,25,554.7253177,670.40176862,0.6172945421571608
pyridine,Ag,25,556.941349,671.1728253680001,0.6207778212081831
pyridine,Ag,25,559.1573803,672.7558736199999,0.6279293036733204
pyridine,Ag,25,561.3734115,672.4051366319999,0.6263448355963757
pyridine,Ag,25,563.5894428,672.653621244,0.6274673745608893
pyridine,Ag,25,565.8054741,674.6025460640001,0.6362717187484368
pyridine,Ag,25,568.0215054,675.6168420040001,0.6408538403737295
pyridine,Ag,25,570.2375367,674.4329757720001,0.6355056783145371
pyridine,Ag,25,572.4535679,671.4326755759998,0.621951704697663
pyridine,Ag,25,574.6695992,668.957592472,0.6107704198595969
pyridine,Ag,25,576.8856305,672.793335888,0.6280985409359047
pyridine,Ag,25,579.1016618,671.3247572240001,0.6214641793167925
pyridine,Ag,25,581.3176931,670.3536103800001,0.6170769854222501
pyridine,Ag,25,583.5337243,669.694416336,0.6140990505167069
pyridine,Ag,25,585.7497556,669.6620146479999,0.6139526746224274
pyridine,Ag,25,587.9657869,670.211900376,0.6164368049303032
pyridine,Ag,25,590.1818182,670.0861086640001,0.6158685359457725
pyridine,Ag,25,592.3978495,669.702897608,0.614137364995064
pyridine,Ag,25,594.6138807,669.616108808,0.6137452931927133
pyridine,Ag,25,596.829912,669.28646186,0.6122561001972819
pyridine,Ag,25,599.0459433,671.500255244,0.6222569984940411
pyridine,Ag,25,601.2619746,671.78007082,0.6235210763152375
pyridine,Ag,25,603.4780059,670.098416456,0.6159241368780628
pyridine,Ag,25,605.6940371,671.8497874560001,0.6238360239482316
pyridine,Ag,25,607.9100684,672.608691056,0.6272644006772877
pyridine,Ag,25,610.1260997,675.03790256,0.6382384587661805
pyridine,Ag,25,612.342131,675.570123656,0.640642788407309
pyridine,Ag,25,614.5581623,674.400226468,0.6353577320513666
pyridine,Ag,25,616.7741935,675.9731246919999,0.6424633613675742
pyridine,Ag,25,618.9902248,678.9459702680001,0.6558933076635693
pyridine,Ag,25,621.2062561,676.102698624,0.6430487166790544
pyridine,Ag,25,623.4222874,678.727440488,0.6549060908255436
pyridine,Ag,25,625.6383187,677.3146421079999,0.6485237188235651
pyridine,Ag,25,627.85435,678.0832577680001,0.651995970163963
pyridine,Ag,25,630.0703812,679.184081452,0.6569689842609043
pyridine,Ag,25,632.2864125,680.3987532360001,0.6624563116074966
pyridine,Ag,25,634.5024438,679.7843466920001,0.6596807059869284
pyridine,Ag,25,636.7184751,679.3718226,0.6578171122482923
pyridine,Ag,25,638.9345064,680.02880508,0.660785056326868
pyridine,Ag,25,641.1505376,679.6052164399999,0.6588714780593926
pyridine,Ag,25,643.3665689,680.0795103119999,0.6610141191978703
pyridine,Ag,25,645.5826002,679.4272572080001,0.6580675402605617
pyridine,Ag,25,647.7986315,676.37504106,0.6442790342976777
pyridine,Ag,25,650.0146628,680.4172502360001,0.6625398725292756
pyridine,Ag,25,652.230694,681.011663868,0.6652251593870301
pyridine,Ag,25,654.4467253,677.96332514,0.6514541698208235
pyridine,Ag,25,656.6627566,675.1911696880001,0.6389308490183346
pyridine,Ag,25,658.8787879,674.602911568,0.6362733699270682
pyridine,Ag,25,661.0948192,675.10377404,0.638536035756381
pyridine,Ag,25,663.3108504,674.6299973,0.6363957307819625
pyridine,Ag,25,665.5268817,672.74701352,0.62788927782464
pyridine,Ag,25,667.742913,671.751855356,0.6233936118517968
pyridine,Ag,25,669.9589443,673.485218104,0.6312241459384139
pyridine,Ag,25,672.1749756,671.5065447679999,0.6222854116649871
pyridine,Ag,25,674.3910068,671.3361780159998,0.6215157731918504
pyridine,Ag,25,676.6070381,671.6988033160001,0.6231539471837616
pyridine,Ag,25,678.8230694,672.827101668,0.6282510791692063
pyridine,Ag,25,681.0391007,672.5041054159999,0.6267919309533732
pyridine,Ag,25,683.255132,671.301998432,0.621361365582776
pyridine,Ag,25,685.4711632,671.1000656800002,0.6204491264686243
pyridine,Ag,25,687.6871945,672.1141840559999,0.6250304459415928
pyridine,Ag,25,689.9032258,673.0445142920001,0.6292332492112582
pyridine,Ag,25,692.1192571,673.0905213359999,0.629441087834005
pyridine,Ag,25,694.3352884,671.8552934559999,0.6238608975188269
pyridine,Ag,25,696.5513196,672.2849664160001,0.6258019619401439
pyridine,Ag,25,698.7673509,674.8006840639999,0.6371668149218392
pyridine,Ag,25,700.9833822,676.502454356,0.6448546288514249
pyridine,Ag,25,703.1994135,677.615991196,0.6498850751283998
pyridine,Ag,25,705.4154448,677.09945696,0.6475516114915646
