label,substrate,n,raman_shift_cm-1,mean_model_input,display_maxabs_intensity
4np,Ag,25,1239.478983,0.019091998464427887,0.14400985904844574
4np,Ag,25,1241.695015,0.017485635094344615,0.1318931514687078
4np,Ag,25,1243.911046,0.01793555242707953,0.13528685233199506
4np,Ag,25,1246.127077,0.01629596291691996,0.12291952186654788
4np,Ag,25,1248.343109,0.015998289855197072,0.12067419088450827
4np,Ag,25,1250.55914,0.0165208176150918,0.12461558807200249
4np,Ag,25,1252.775171,0.01557268554577604,0.11746388177389676
4np,Ag,25,1254.991202,0.012922406876459718,0.09747298043800652
4np,Ag,25,1257.207234,0.008634817330166697,0.06513193623722856
4np,Ag,25,1259.423265,0.006227088049054146,0.046970571147771194
4np,Ag,25,1261.639296,0.005111294511007145,0.038554203922480296
4np,Ag,25,1263.855327,0.005975840794853866,0.045075427392595145
4np,Ag,25,1266.071359,0.005865350029489491,0.04424200183078582
4np,Ag,25,1268.28739,0.008198600690229796,0.0618415789208405
4np,Ag,25,1270.503421,0.011403213944286108,0.08601379451583373
4np,Ag,25,1272.719453,0.011922481022775173,0.08993059656885281
4np,Ag,25,1274.935484,0.010363619662821294,0.07817219395105994
4np,Ag,25,1277.151515,0.010645342216594144,0.08029721115840928
4np,Ag,25,1279.367546,0.012453108605113812,0.09393309025657137
4np,Ag,25,1281.583578,0.01596195702441037,0.12040013440738395
4np,Ag,25,1283.799609,0.01588138273451477,0.11979236711930182
4np,Ag,25,1286.01564,0.01268882637959905,0.09571109602909854
4np,Ag,25,1288.231672,0.008917915252968669,0.06726732777497564
4np,Ag,25,1290.447703,0.0027666500257328155,0.020868683861697598
4np,Ag,25,1292.663734,-0.005663047637790441,-0.042716046390970284
4np,Ag,25,1294.879765,-0.016122023602947594,-0.12160750750960064
4np,Ag,25,1297.095797,-0.024979230831377208,-0.18841691810669323
4np,Ag,25,1299.311828,-0.02900102883577347,-0.21875311181703466
4np,Ag,25,1301.527859,-0.029127235058695078,-0.2197050781817838
4np,Ag,25,1303.743891,-0.0258662962494418,-0.19510800212601412
4np,Ag,25,1305.959922,-0.017716836847830562,-0.13363709315157044
4np,Ag,25,1308.175953,-0.0037347198743373157,-0.02817077969552742
4np,Ag,25,1310.391984,0.011432341642212122,0.08623350308539739
4np,Ag,25,1312.608016,0.023741147898253986,0.1790781289264216
4np,Ag,25,1314.824047,0.032477162046125156,0.24497338700661622
4np,Ag,25,1317.040078,0.038159710096661,0.2878365239023382
4np,Ag,25,1319.256109,0.04209556544199586,0.3175244570211685
4np,Ag,25,1321.472141,0.04401934914290905,0.3320354481111999
4np,Ag,25,1323.688172,0.04410570777952671,0.33268684639776985
4np,Ag,25,1325.904203,0.0446590933855623,0.33686100256445445
4np,Ag,25,1328.120235,0.04248911177739501,0.3204929546562097
4np,Ag,25,1330.336266,0.035132442507892846,0.2650020165786182
4np,Ag,25,1332.552297,0.024135982892476024,0.18205634684170433
4np,Ag,25,1334.768328,0.009336612718179822,0.07042553895236202
4np,Ag,25,1336.98436,-0.007277373189572245,-0.05489281225461495
4np,Ag,25,1339.200391,-0.0230498624779284,-0.17386380230006984
4np,Ag,25,1341.416422,-0.037002575285732746,-0.27910832180593076
4np,Ag,25,1343.632454,-0.047657353092217816,-0.35947670508247964
4np,Ag,25,1345.848485,-0.050802282269578426,-0.3831987270799614
4np,Ag,25,1348.064516,-0.04744878936558962,-0.3579035207492467
4np,Ag,25,1350.280547,-0.03916715570725501,-0.2954356288703663
4np,Ag,25,1352.496579,-0.02627679138444364,-0.19820434359292924
4np,Ag,25,1354.71261,-0.01212975180707872,-0.09149402831163392
4np,Ag,25,1356.928641,0.0023650342831388117,0.017839319146926626
4np,Ag,25,1359.144673,0.013998394077643752,0.10558909072730659
4np,Ag,25,1361.360704,0.022537961918860674,0.17000256548426368
4np,Ag,25,1363.576735,0.029045364670455456,0.21908753449757512
4np,Ag,25,1365.792766,0.035576514154672625,0.26835162376506966
4np,Ag,25,1368.008798,0.04042493800632656,0.30492300924808896
4np,Ag,25,1370.224829,0.04068771019345149,0.30690508491713014
4np,Ag,25,1372.44086,0.03649982017464936,0.2753160685843572
4np,Ag,25,1374.656891,0.028000846500508488,0.21120879332190057
4np,Ag,25,1376.872923,0.01717702969443053,0.1295653584811889
4np,Ag,25,1379.088954,0.001496004955843091,0.01128428033493432
4np,Ag,25,1381.304985,-0.01841602232772857,-0.1389110094781633
4np,Ag,25,1383.521017,-0.03602491442114115,-0.2717338814837538
4np,Ag,25,1385.737048,-0.04999318206682801,-0.3770957302474793
4np,Ag,25,1387.953079,-0.05864817819092423,-0.4423798739801658
4np,Ag,25,1390.16911,-0.05957907672040164,-0.4494015886669874
4np,Ag,25,1392.385142,-0.05580170929431915,-0.420909120913134
4np,Ag,25,1394.601173,-0.046056280620396135,-0.3473999064475445
4np,Ag,25,1396.817204,-0.03345874469727278,-0.25237740914183404
4np,Ag,25,1399.033236,-0.020957604465074837,-0.15808201905273644
4np,Ag,25,1401.249267,-0.012301032919203862,-0.09278599200316473
4np,Ag,25,1403.465298,-0.007493642591580283,-0.05652412005917498
4np,Ag,25,1405.681329,-0.0033081019250676036,-0.024952824757162134
4np,Ag,25,1407.897361,-0.0009829953673761338,-0.007414678173417411
4np,Ag,25,1410.113392,-0.002477615624666214,-0.018688513805885657
4np,Ag,25,1412.329423,-0.005900274142622948,-0.04450543243073647
4np,Ag,25,1414.545455,-0.006610778998583556,-0.049864730167469735
4np,Ag,25,1416.761486,-0.005600349009037018,-0.04224311419866289
4np,Ag,25,1418.977517,-0.005176904443651438,-0.039049095914530624
4np,Ag,25,1421.193548,-0.00299922838807106,-0.022623009226873693
4np,Ag,25,1423.40958,-0.0004735584533773363,-0.0035720244923094155
4np,Ag,25,1425.625611,0.0015666376752778888,0.011817058922202996
4np,Ag,25,1427.841642,0.0012873836327344178,0.009710661554723478
4np,Ag,25,1430.057674,-0.0011486554052680732,-0.008664242421561889
4np,Ag,25,1432.273705,-0.0033310032123699783,-0.02512556786535941
4np,Ag,25,1434.489736,-0.004703066507354379,-0.035474963298446176
4np,Ag,25,1436.705767,-0.005620532294851727,-0.04239535557615547
4np,Ag,25,1438.921799,-0.007417087869253009,-0.05594667214075069
4np,Ag,25,1441.13783,-0.008700747620314359,-0.06562924466771466
4np,Ag,25,1443.353861,-0.007263407316058874,-0.05478746846465518
4np,Ag,25,1445.569892,-0.0024851334653794768,-0.018745220451001035
4np,Ag,25,1447.785924,0.0015045021240075584,0.011348373991339951
4np,Ag,25,1450.001955,0.005686243865638972,0.042891014218940024
4np,Ag,25,1452.217986,0.009623012468218804,0.07258583598525097
4np,Ag,25,1454.434018,0.012659457375085593,0.09548956729766393
4np,Ag,25,1456.650049,0.015170624712482095,0.11443115976527928
4np,Ag,25,1458.86608,0.016191606391221285,0.12213236652580907
4np,Ag,25,1461.082111,0.014709542552009226,0.11095324324107844
4np,Ag,25,1463.298143,0.017313917882565876,0.13059789830228194
4np,Ag,25,1465.514174,0.020567836753325536,0.15514202336107358
4np,Ag,25,1467.730205,0.02266994447913021,0.1709981024332469
4np,Ag,25,1469.946237,0.02329656179063022,0.17572464119107079
4np,Ag,25,1472.162268,0.02347026964183897,0.17703490963755056
4np,Ag,25,1474.378299,0.021636809557676315,0.16320522445382468
4np,Ag,25,1476.59433,0.015964763131923975,0.12042130071683355
4np,Ag,25,1478.810362,0.008716141432523727,0.06574535931808088
4np,Ag,25,1481.026393,0.00011507670395076275,0.0008680170358585699
4np,Ag,25,1483.242424,-0.006123981742421165,-0.046192846138370706
4np,Ag,25,1485.458456,-0.010496124570490793,-0.07917167093678594
4np,Ag,25,1487.674487,-0.013944508261047303,-0.10518263307609614
4np,Ag,25,1489.890518,-0.013475866802036763,-0.10164769719276727
4np,Ag,25,1492.106549,-0.012238975949585437,-0.09231789980923469
4np,Ag,25,1494.322581,-0.008220922839827836,-0.06200995362625762
4np,Ag,25,1496.538612,0.0016991037150728516,0.01281624272976099
4np,Ag,25,1498.754643,0.009056222205981613,0.06831056925888443
4np,Ag,25,1500.970674,0.017677339683723405,0.13333916828810038
4np,Ag,25,1503.186706,0.021119093336164952,0.15930012042682312
4np,Ag,25,1505.402737,0.022773865032941102,0.1717819692628209
4np,Ag,25,1507.618768,0.025445145095436602,0.191931282913545
4np,Ag,25,1509.8348,0.02711673066020012,0.20453995779991313
4np,Ag,25,1512.050831,0.02719363570213318,0.2051200481592084
4np,Ag,25,1514.266862,0.025872588716447355,0.195155465846914
4np,Ag,25,1516.482893,0.02576095936819911,0.1943134520191394
4np,Ag,25,1518.698925,0.024865511124953627,0.18755913682603767
4np,Ag,25,1520.914956,0.02469413919840008,0.18626648812643617
4np,Ag,25,1523.130987,0.02615749747492373,0.19730451641520821
4np,Ag,25,1525.347019,0.025614680589933415,0.19321007951054264
4np,Ag,25,1527.56305,0.025138936175499112,0.18962156643825112
4np,Ag,25,1529.779081,0.023981300182640553,0.18088958395503524
4np,Ag,25,1531.995112,0.018703458746895194,0.141079126047348
4np,Ag,25,1534.211144,0.012655876212520525,0.09546255479202258
4np,Ag,25,1536.427175,0.006642321548424661,0.050102653827746035
4np,Ag,25,1538.643206,0.005734793306328356,0.04325721989005328
4np,Ag,25,1540.859238,0.003399856025353074,0.02564492071944952
4np,Ag,25,1543.075269,-0.0007869443390518427,-0.005935876412151396
4np,Ag,25,1545.2913,-0.0020025016739964483,-0.01510475628592854
4np,Ag,25,1547.507331,-0.001364604588598013,-0.010293134834837259
4np,Ag,25,1549.723363,0.0013665374275296926,0.010307714129018177
4np,Ag,25,1551.939394,0.004890989037230611,0.03689245225801878
4np,Ag,25,1554.155425,0.008796664369292558,0.06635273925244721
4np,Ag,25,1556.371457,0.009105987488292158,0.06868594595422624
4np,Ag,25,1558.587488,0.008064138283953071,0.060827336634402825
4np,Ag,25,1560.803519,0.009653979833237826,0.07281942105911321
4np,Ag,25,1563.01955,0.010220758905634285,0.07709460338114722
4np,Ag,25,1565.235582,0.007636976391077042,0.057605278760337955
4np,Ag,25,1567.451613,0.00482016506488435,0.036358231060911544
4np,Ag,25,1569.667644,0.0016846254421398043,0.012707033940108201
4np,Ag,25,1571.883675,-0.003116010846570134,-0.023503892672319046
4np,Ag,25,1574.099707,-0.008951050495961682,-0.06751726502915313
4np,Ag,25,1576.315738,-0.014811790397507138,-0.11172449292694012
4np,Ag,25,1578.531769,-0.020034807270858438,-0.15112141227723266
4np,Ag,25,1580.747801,-0.024530040230602027,-0.18502869894126395
4np,Ag,25,1582.963832,-0.028720769836800174,-0.21663913412033617
4np,Ag,25,1585.179863,-0.03293239700549748,-0.24840719842532555
4np,Ag,25,1587.395894,-0.03614473541209009,-0.27263768440672975
4np,Ag,25,1589.611926,-0.03832473849412054,-0.28908132372260953
4np,Ag,25,1591.827957,-0.0379804323008284,-0.28648424168020875
4np,Ag,25,1594.043988,-0.0362737587094307,-0.2736108998036724
4np,Ag,25,1596.26002,-0.035801179241389036,-0.27004625974209523
4np,Ag,25,1598.476051,-0.03298741317819804,-0.24882218228836925
4np,Ag,25,1600.692082,-0.03162999753840268,-0.23858327328566292
4np,Ag,25,1602.908113,-0.035403552246280015,-0.2670469819228456
4np,Ag,25,1605.124145,-0.04211620833724737,-0.3176801652065143
4np,Ag,25,1607.340176,-0.051740886080078784,-0.39027856226349833
4np,Ag,25,1609.556207,-0.06224137646146119,-0.469483164263646
4np,Ag,25,1611.772239,-0.07434764579404146,-0.5608000656051028
4np,Ag,25,1613.98827,-0.08628307193517686,-0.6508283064658245
4np,Ag,25,1616.204301,-0.09662300024181604,-0.7288217978640422
4np,Ag,25,1618.420332,-0.10362187728285789,-0.7816139295026325
4np,Ag,25,1620.636364,-0.10545347467064857,-0.7954295644735178
4np,Ag,25,1622.852395,-0.10365653894841671,-0.7818753804754477
4np,Ag,25,1625.068426,-0.0990347521007061,-0.7470135050289942
4np,Ag,25,1627.284457,-0.09182914592325687,-0.6926620272669113
4np,Ag,25,1629.500489,-0.08656819444149733,-0.6529789693219552
4np,Ag,25,1631.71652,-0.08176389180123805,-0.6167403876282213
4np,Ag,25,1633.932551,-0.0793658484518528,-0.5986520829711435
4np,Ag,25,1636.148583,-0.07500672775087878,-0.5657714833371102
4np,Ag,25,1638.364614,-0.07106095114722848,-0.5360087147308242
4np,Ag,25,1640.580645,-0.06774919964373112,-0.5110283614110428
4np,Ag,25,1642.796676,-0.06590668976306915,-0.4971304141267982
4np,Ag,25,1645.012708,-0.06395056620240211,-0.4823754853131452
4np,Ag,25,1647.228739,-0.05933483632281423,-0.44755929723290655
4np,Ag,25,1649.44477,-0.05278579904697835,-0.3981602813701424
4np,Ag,25,1651.660802,-0.048772568628191945,-0.3678887124709939
4np,Ag,25,1653.876833,-0.04668587721884251,-0.35214891779743407
4np,Ag,25,1656.092864,-0.04498868820257485,-0.3393471175319112
4np,Ag,25,1658.308895,-0.040557112470269205,-0.3059199937155688
4np,Ag,25,1660.524927,-0.036254946633707735,-0.2734690013859494
4np,Ag,25,1662.740958,-0.03389484585961327,-0.2556668954172772
4np,Ag,25,1664.956989,-0.030110240173526107,-0.22711982987969936
4np,Ag,25,1667.173021,-0.02675880991388112,-0.20184018195801004
4np,Ag,25,1669.389052,-0.02467311794869602,-0.18610792603496396
4np,Ag,25,1671.605083,-0.0241409826092422,-0.18209405942104068
4np,Ag,25,1673.821114,-0.021101267002522947,-0.15916565740557792
4np,Ag,25,1676.037146,-0.017708227841649205,-0.13357215590736132
4np,Ag,25,1678.253177,-0.015261862901970744,-0.11511936424175546
4np,Ag,25,1680.469208,-0.013874368444085121,-0.10465357242415718
4np,Ag,25,1682.685239,-0.014774805345805362,-0.11144551678453177
4np,Ag,25,1684.901271,-0.014988153275044169,-0.11305478808607747
4np,Ag,25,1687.117302,-0.014222980011254549,-0.10728312965695637
4np,Ag,25,1689.333333,-0.012743642935529351,-0.09612457419419226
4np,Ag,25,1691.549365,-0.013342839877586811,-0.10064428266414265
4np,Ag,25,1693.765396,-0.013810331849381328,-0.10417054803074872
4np,Ag,25,1695.981427,-0.012440576939843595,-0.09383856461785584
4np,Ag,25,1698.197458,-0.01104619113728404,-0.08332079177915093
4np,Ag,25,1700.41349,-0.012104109188076109,-0.09130060749426483
4np,Ag,25,1702.629521,-0.012699739480158314,-0.0957934129262138
4np,Ag,25,1704.845552,-0.011229098918847739,-0.08470045477728753
4np,Ag,25,1707.061584,-0.010757891470566392,-0.08114616378276393
4np,Ag,25,1709.277615,-0.011759954765439033,-0.08870467024928717
4np,Ag,25,1711.493646,-0.01266564777586609,-0.09553626113883062
4np,Ag,25,1713.709677,-0.012703439593315125,-0.09582132266940639
4np,Ag,25,1715.925709,-0.013629050403833389,-0.10280315239272275
4np,Ag,25,1718.14174,-0.013331975966284517,-0.10056233679879632
4np,Ag,25,1720.357771,-0.01613511205650866,-0.12170623297074099
4np,Ag,25,1722.573803,-0.014858226319774985,-0.11207475644875198
4np,Ag,25,1724.789834,-0.015446250569075346,-0.1165101899323965
4np,Ag,25,1727.005865,-0.016659606120665558,-0.12566246187950153
4np,Ag,25,1729.221896,-0.019297375238966196,-0.145559004383241
4np,Ag,25,1731.437928,-0.02261325914412737,-0.170570528173848
4np,Ag,25,1733.653959,-0.022701429328881206,-0.1712355908650237
4np,Ag,25,1735.86999,-0.02109781469218433,-0.1591396168249555
4np,Ag,25,1738.086022,-0.020188537314534186,-0.15228098925721748
4np,Ag,25,1740.302053,-0.019488648348487913,-0.147001766574601
4np,Ag,25,1742.518084,-0.018822204270400107,-0.14197481678053334
4np,Ag,25,1744.734115,-0.01819229854270816,-0.13722347368631815
4np,Ag,25,1746.950147,-0.01819228536449373,-0.13722337428379588
4np,Ag,25,1749.166178,-0.017249060748144984,-0.13010868462443456
4np,Ag,25,1751.382209,-0.015832452778704466,-0.11942329124426351
4np,Ag,25,1753.59824,-0.015328294234350323,-0.11562045200531297
4np,Ag,25,1755.814272,-0.013400670839473605,-0.10108049832199902
4np,Ag,25,1758.030303,-0.015558284318540245,-0.11735525413555835
4np,Ag,25,1760.246334,-0.014745136653073133,-0.11122172752190006
4np,Ag,25,1762.462366,-0.012138755610212684,-0.09156194348681257
4np,Ag,25,1764.678397,-0.011499949180724799,-0.08674346290495023
4np,Ag,25,1766.894428,-0.009274055284913629,-0.06995367178958792
4np,Ag,25,1769.110459,-0.008035958499240223,-0.06061477812031778
4np,Ag,25,1771.326491,-0.007685361381445546,-0.05797024399202972
4np,Ag,25,1773.542522,-0.008405685884063131,-0.06340361076525551
4np,Ag,25,1775.758553,-0.00849873741855845,-0.06410549320002941
4np,Ag,25,1777.974585,-0.005367001469712704,-0.04048298697520812
4np,Ag,25,1780.190616,-0.0030899500974919647,-0.02330731792356047
4np,Ag,25,1782.406647,-0.0028199970873538406,-0.02127107771475633
4np,Ag,25,1784.622678,-0.0029790622368454935,-0.022470897094612922
4np,Ag,25,1786.83871,-0.0035671454927069133,-0.026906775661393018
4np,Ag,25,1789.054741,-0.004584246990852989,-0.034578714440294894
4np,Ag,25,1791.270772,-0.006030366746708751,-0.04548671354766867
4np,Ag,25,1793.486804,-0.00790550465346314,-0.05963077217784462
4np,Ag,25,1795.702835,-0.010209660530090332,-0.07701088896535523
4np,Ag,25,1797.918866,-0.012942834915593266,-0.09762706797586902
4np,PICO,25,330.9061584,0.0001587126508820802,0.0007391600646337739
4np,PICO,25,333.1221896,0.0005807101808022707,0.0027044962855179745
4np,PICO,25,335.3382209,0.0011577236035373061,0.005391775947680932
4np,PICO,25,337.5542522,0.0018897530465619638,0.008800999644800996
4np,PICO,25,339.7702835,0.002776798354461789,0.012932166653078534
4np,PICO,25,341.9863148,0.0038188594820530854,0.017785276762083038
4np,PICO,25,344.202346,0.0050159365986473855,0.023360330760335918
4np,PICO,25,346.4183773,0.006368029562290758,0.029657327986726188
4np,PICO,25,348.6344086,0.00787513839546591,0.03667626854596081
4np,PICO,25,350.8504399,0.009834121269814205,0.04579968687444411
4np,PICO,25,353.0664712,0.0114469213783741,0.053310855176775626
4np,PICO,25,355.2825024,0.013057205062359571,0.06081030393097573
4np,PICO,25,357.4985337,0.015515175350010395,0.07225761746641497
4np,PICO,25,359.714565,0.018719976916909218,0.08718309013769789
4np,PICO,25,361.9305963,0.021882817223668097,0.10191313990107284
4np,PICO,25,364.1466276,0.02423701509833336,0.11287716226178021
4np,PICO,25,366.3626588,0.024219055995345115,0.1127935227305155
4np,PICO,25,368.5786901,0.02266328301280737,0.10554794241957687
4np,PICO,25,370.7947214,0.018736724592745304,0.08726108778366162
4np,PICO,25,373.0107527,0.013460354618728161,0.06268786095296691
4np,PICO,25,375.226784,0.007155355146678631,0.03332407809523736
4np,PICO,25,377.4428152,0.00024101806222461163,0.0011224746449746646
4np,PICO,25,379.6588465,-0.006115088905207813,-0.028479327169533306
4np,PICO,25,381.8748778,-0.010669400580227376,-0.049689768135395204
4np,PICO,25,384.0909091,-0.013239624630659818,-0.06165987237524207
4np,PICO,25,386.3069404,-0.013189164828509093,-0.061424869869696065
4np,PICO,25,388.5229717,-0.010795030053704977,-0.05027485249520848
4np,PICO,25,390.7390029,-0.007763923371676355,-0.036158315479739196
4np,PICO,25,392.9550342,-0.004340259130403865,-0.020213550725330813
4np,PICO,25,395.1710655,-0.00072835646715248,-0.0033921178327293655
4np,PICO,25,397.3870968,0.0022863454846083187,0.010648018710454494
4np,PICO,25,399.6031281,0.004188953355769627,0.019508886128422272
4np,PICO,25,401.8191593,0.004774425863288343,0.022235561627153382
4np,PICO,25,404.0351906,0.005506169631844387,0.025643454874825895
4np,PICO,25,406.2512219,0.005562024504324654,0.025903583421121174
4np,PICO,25,408.4672532,0.004164223910411238,0.019393715609072527
4np,PICO,25,410.6832845,0.002488064222270623,0.011587467672712026
4np,PICO,25,412.8993157,0.0013596796782803721,0.0063323302414352335
4np,PICO,25,415.115347,0.0005037073243875056,0.0023458768811529668
4np,PICO,25,417.3313783,-0.0005678812848054804,-0.0026447492676119296
4np,PICO,25,419.5474096,-0.0011682292132172733,-0.005440702905216479
