outer_run_id,experiment_id,task_id,domain,station,held_instrument,outer_repeat,outer_fold,selection_kind,fixed_family_model_id,margin_status,selected_candidate_id,runner_up_candidate_id,supported_candidate_count,mean_ba_margin,worst_ba_margin,macro_f1_margin
P03OUTER-42e9a5513a6c2386fc3becbf,EXP-C01-T1,T1-PILLS,pills:within,pills,not_applicable,4,3,standard,,complete,C-SPECTRAL-MATCH-000,C-SPECTRAL-MATCH-002,3,0.0,0.0,0.0
P03OUTER-42ebda182604a68b37d809fe,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,4,2,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-018,C-RBF-SVM-013,36,0.0,0.0,0.05555555555555558
P03OUTER-42fe14a4ec1a6e7103a9ff38,EXP-C10-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,5,1,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-026,C-RBF-SVM-018,36,0.0,0.0,0.033333333333333326
P03OUTER-430ae92683291eb79c8bb81f,EXP-C12-CORAL,T3-ZS,cwa:Mira-2,cwa,Mira-2,5,3,source_covariance,,complete,CORAL-C-PCA-LDA-004,CORAL-C-PCA-LDA-005,46,0.0,0.0,0.0
P03OUTER-431f0179a257b0e1a2319970,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,5,0,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-4335b0e05da02567f8476b08,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,5,3,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-000,C-PCA-LDA-001,4,0.014285714285714346,0.02857142857142858,0.06666666666666665
P03OUTER-433735dbc350bb83b3eee08c,EXP-C07-T1,T1-SURF,surfaces:within,surfaces,not_applicable,4,3,standard,,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-4341d27a9d42d5f25bf6cdec,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,4,1,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-4359e0ece00c239076a688aa,EXP-C12-CORAL,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,5,2,source_covariance,,complete,CORAL-C-PCA-LDA-009,CORAL-C-PCA-LDA-001,42,0.0,0.0,0.00016835016835015093
P03OUTER-436eede3c2545b779cf74dd7,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,3,0,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-009,C-RANDOM-FOREST-004,16,0.009259259259259245,-0.1111111111111111,-0.0038359788359787483
P03OUTER-437656dd56f2ec264a4ce95c,EXP-C06-T1,T1-CWA,cwa:within,cwa,not_applicable,5,0,standard,,complete,C-RBF-SVM-031,C-RBF-SVM-018,36,0.05555555555555558,0.0,0.05925925925925912
P03OUTER-438b455e48784aa8f33b25bd,EXP-C03-T1,T1-PILLS,pills:within,pills,not_applicable,5,1,standard,,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-43905c1f7adcab6e5cb5735c,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,5,3,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-019,C-RBF-SVM-025,36,0.22222222222222215,0.4444444444444444,0.1388888888888889
P03OUTER-43a2a82c4f6d557fc8749402,EXP-C09-CONTROL-META,T3-ZS,pills:Mira-3,pills,Mira-3,4,0,metadata_control,,complete,CTRL-META-C-LOGREG-EN-018,CTRL-META-C-LOGREG-EN-010,30,0.05555555555555558,0.0,0.08888888888888896
P03OUTER-43a54c316a4c99f080ebdad1,EXP-C10-T3,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,5,3,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-004,16,0.0,0.0,0.0
P03OUTER-43aad42a531a9dd78f44cf4a,EXP-C09-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,5,2,standard,,complete,C-PLS-DA-000,C-LOGREG-EN-000,119,0.016666666666666607,-0.03333333333333338,0.012403337403337433
P03OUTER-43b6c446903c59f31adb622e,EXP-C04-T1,T1-CWA,cwa:within,cwa,not_applicable,1,0,standard,,complete,C-PLS-DA-001,C-PLS-DA-002,5,0.0370370370370372,0.11111111111111116,0.0370370370370372
P03OUTER-4401a9a1728098ca7cf0f3b7,EXP-C10-T3,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,1,3,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-001,C-PCA-LDA-000,4,0.02962962962962956,0.055555555555555525,0.01218787710015784
P03OUTER-4427d41fb9f1b572f3efa34f,EXP-C12-CORAL,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,5,0,source_covariance,,complete,CORAL-C-RBF-SVM-025,CORAL-C-RBF-SVM-031,46,0.0,0.0,0.0
P03OUTER-443e2fec60aff1c8c41c26d7,EXP-C04-T1,T1-PILLS,pills:within,pills,not_applicable,2,2,standard,,complete,C-PLS-DA-000,C-PLS-DA-001,5,0.0,0.0,0.0
P03OUTER-44415619bce7adea4f277415,EXP-C10-T3,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,4,1,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-001,C-RANDOM-FOREST-005,16,0.0,0.0,0.0
P03OUTER-445771f2a513746b96df706c,EXP-C10-T3,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,3,0,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-002,C-EXTRA-TREES-006,16,0.0,0.0,0.0
P03OUTER-4467fb7672df7037170e7ce0,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,4,2,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-007,C-PCA-LDA-006,10,0.0,0.0,0.011904761904761862
P03OUTER-446b3a8fb85d22cdf3bdd3b3,EXP-C10-T3,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,4,2,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-008,C-PCA-LDA-001,4,0.0,0.0,0.00024050024050023544
P03OUTER-446ed86b2b8163047a55714d,EXP-C07-T1,T1-SURF,surfaces:within,surfaces,not_applicable,2,0,standard,,complete,C-RANDOM-FOREST-007,C-RANDOM-FOREST-011,16,0.0,0.0,0.0
P03OUTER-44751a9de13bb3402a1f3c3a,EXP-C09-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,3,3,standard,,complete,C-PLS-DA-000,C-LOGREG-EN-000,124,0.0,0.0,0.0
P03OUTER-44fae27bbd39ffe80391e446,EXP-C09-T3,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,5,1,standard,,complete,C-LOGREG-EN-018,C-LOGREG-EN-019,110,0.04629629629629628,0.05555555555555569,0.04070004070004074
P03OUTER-4506b9ee884348e7cb173c27,EXP-C10-T3,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,1,3,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-008,C-PCA-LDA-000,4,0.08888888888888885,0.0,0.05501089324618735
P03OUTER-4523336222b36c221aa03f5c,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,5,2,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-452399860831212d7fecf85d,EXP-C10-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,4,0,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-45386b9d8a7584a0b97f3bc4,EXP-C08-T1,T1-PILLS,pills:within,pills,not_applicable,5,2,standard,,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-45501354e5b7d1776094f8fc,EXP-C07-T1,T1-CWA,cwa:within,cwa,not_applicable,1,2,standard,,complete,C-RANDOM-FOREST-015,C-RANDOM-FOREST-008,16,0.0185185185185186,0.05555555555555558,0.049206349206349254
P03OUTER-455709add40df133fac22c1d,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,4,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-013,C-RANDOM-FOREST-000,16,0.0,0.0,0.002274204028590021
P03OUTER-4572f3bcce05a0dec3bee537,EXP-C10-T3,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,2,2,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-004,C-RANDOM-FOREST-000,16,0.018518518518518545,0.0,0.02733686067019403
P03OUTER-45976e2f79e76b2b5109186f,EXP-C09-CONTROL-META,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,1,1,metadata_control,,complete,CTRL-META-C-LOGREG-EN-002,CTRL-META-C-LOGREG-EN-003,23,0.0,0.0,0.0
P03OUTER-45a628491fa3cdfb4a9f21fd,EXP-C12-CORAL,T3-ZS,pills:Pendar-3,pills,Pendar-3,4,1,source_covariance,,unavailable,,,0,,,
P03OUTER-45cadb4e1310561d3bee5fd3,EXP-C03-T1,T1-CWA,cwa:within,cwa,not_applicable,1,3,standard,,complete,C-PCA-LDA-006,C-PCA-LDA-004,10,0.05555555555555558,0.0,0.059259259259259345
P03OUTER-45e8d83876d8683c6762558c,EXP-C09-CONTROL-META,T3-ZS,pills:Mira-3,pills,Mira-3,2,1,metadata_control,,complete,CTRL-META-C-LOGREG-EN-011,CTRL-META-C-LOGREG-EN-012,30,0.0,0.0,0.0
P03OUTER-45eb25d9f484f032794631ac,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,1,1,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-45fc6d70cb72deeabeec8031,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,3,1,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-460389537686f4f6971d4489,EXP-C03-T1,T1-CWA,cwa:within,cwa,not_applicable,2,2,standard,,complete,C-PCA-LDA-006,C-PCA-LDA-004,10,0.05555555555555569,0.0,0.059259259259259345
P03OUTER-4660a43eec74e60ab59081ac,EXP-C10-T3,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,5,1,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-003,C-PCA-LDA-000,6,0.25925925925925924,0.25000000000000006,0.2796401855225386
P03OUTER-4677b2f7ca65a7f34bfda731,EXP-C09-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,3,1,standard,,complete,C-SPECTRAL-MATCH-002,C-NEAREST-CENTROID-004,122,0.0,0.0,0.0
P03OUTER-469edbee8641cf58571d651f,EXP-C09-CONTROL-META,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,4,2,metadata_control,,complete,CTRL-META-C-LOGREG-EN-005,CTRL-META-C-LOGREG-EN-008,27,0.0,0.0,0.0
P03OUTER-46a6c42f23b8769a24c9934d,EXP-C09-CONTROL-META,T3-ZS,pills:Agilent-3,pills,Agilent-3,4,2,metadata_control,,complete,CTRL-META-C-LOGREG-EN-001,CTRL-META-C-LOGREG-EN-004,15,0.0,0.0,0.0
P03OUTER-46afebde1bf0390d39e59277,EXP-C10-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,3,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-46c77d4c5faf2e20828fb9cc,EXP-C09-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,3,0,standard,,complete,C-PLS-DA-000,C-LOGREG-EN-000,121,0.0,0.0,0.0
P03OUTER-474b6cd9f2db4a2e2a634a5d,EXP-C02-T1,T1-CWA,cwa:within,cwa,not_applicable,3,2,standard,,complete,C-NEAREST-CENTROID-003,C-NEAREST-CENTROID-000,8,0.03703703703703709,0.11111111111111116,0.042063492063492136
P03OUTER-476af0d4136e481a852c7542,EXP-C03-T1,T1-PILLS,pills:within,pills,not_applicable,5,3,standard,,complete,C-PCA-LDA-003,C-PCA-LDA-004,10,0.0,0.0,0.0
P03OUTER-478be838d4e62d806470084b,EXP-C10-T3,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,1,1,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-025,C-RBF-SVM-031,36,0.0,0.0,0.0
P03OUTER-478c17446c3dfd694dae0de6,EXP-C09-CONTROL-META,T3-ZS,cwa:RMX-1,cwa,RMX-1,4,0,metadata_control,,complete,CTRL-META-C-LOGREG-EN-025,CTRL-META-C-LOGREG-EN-016,29,0.0,0.0,0.011904761904761973
P03OUTER-479d84ec17a8a11e556158c7,EXP-C12-CORAL,T3-ZS,pills:Agilent-1,pills,Agilent-1,1,2,source_covariance,,unavailable,,,0,,,
P03OUTER-47a7585cc701a63d083877ac,EXP-C09-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,4,0,standard,,complete,C-RBF-SVM-014,C-PCA-LDA-006,125,0.05555555555555558,0.16666666666666669,0.08730158730158732
P03OUTER-47b63af679b3e966dfea4545,EXP-C10-T3,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,4,3,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-006,C-EXTRA-TREES-002,16,0.02010582010582007,0.0,0.022633976503945552
P03OUTER-47c58566c0cb8efce15fe94b,EXP-C09-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,5,2,standard,,complete,C-PCA-LDA-006,C-PCA-LDA-007,124,0.13888888888888895,-0.05555555555555558,0.1333333333333333
P03OUTER-47cd3ed0de3fbe53b33dcc40,EXP-C12-CORAL,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,3,1,source_covariance,,unavailable,,,0,,,
P03OUTER-47d71fa2e4b9534aafebe59a,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,1,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.01851851851851849,0.0,0.008333333333333248
P03OUTER-47e23ed7922e782298df641e,EXP-C10-T3,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,3,2,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-002,C-RBF-SVM-008,36,0.0,0.0,0.0
P03OUTER-47fb6c55c73de01645b0a203,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,1,2,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-002,C-PCA-LDA-004,10,0.0,0.0,0.0
P03OUTER-4800f66b994a120aeff03d23,EXP-C09-T3,T3-ZS,pills:Mira-3,pills,Mira-3,2,0,standard,,complete,C-SPECTRAL-MATCH-000,C-PLS-DA-000,126,0.0,0.0,0.0
P03OUTER-4811396885d37b42ce131835,EXP-C12-CORAL,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,2,3,source_covariance,,unavailable,,,0,,,
P03OUTER-481344616f254c04a00dfe6c,EXP-C10-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,3,2,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-481e0aff9010498470ef7075,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,3,1,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-012,C-RANDOM-FOREST-004,16,0.0,0.0,0.006902356902356854
P03OUTER-4838d055e3ee0e3f898fe8eb,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,3,0,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-484b9e98db4a053231d45289,EXP-C09-CONTROL-META,T3-ZS,pills:Pendar-1,pills,Pendar-1,5,2,metadata_control,,complete,CTRL-META-C-LOGREG-EN-018,CTRL-META-C-LOGREG-EN-019,30,0.0,0.0,0.0
P03OUTER-486231cae68ef99f7f898c21,EXP-C08-T1,T1-SURF,surfaces:within,surfaces,not_applicable,3,0,standard,,complete,C-EXTRA-TREES-001,C-EXTRA-TREES-002,16,0.0,0.0,0.0
P03OUTER-4878d3fe4e79c51f7749ed9a,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,4,2,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-018,C-RBF-SVM-020,36,0.0,0.0,0.0
P03OUTER-487f79c4a1c0e1b6d574c008,EXP-C03-T1,T1-PILLS,pills:within,pills,not_applicable,3,3,standard,,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-4931a1faa4a49dd10b8a9e01,EXP-C09-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,5,3,standard,,complete,C-LOGREG-EN-000,C-RANDOM-FOREST-000,126,0.0,0.0,0.0
P03OUTER-4945bef60d2592f4f3d924f6,EXP-C10-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,4,3,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-4953d110d35b04d9f8b24866,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,1,2,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-49861f257c45f5d55e6dd9e4,EXP-C09-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,3,3,standard,,complete,C-PLS-DA-000,C-LOGREG-EN-000,126,0.0,0.0,0.0
P03OUTER-499206b36330130c9a5c34c0,EXP-C10-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,1,0,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-49bb16d454b3767feebfb8dc,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,4,3,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-49d2df0636f7394894ece9b0,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,3,0,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-49e69df79f2f2e895dcbb021,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,1,1,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-018,C-RBF-SVM-020,36,0.0,0.0,0.0
P03OUTER-49f6d42f90353a79b4859f6d,EXP-C08-T1,T1-SURF,surfaces:within,surfaces,not_applicable,5,0,standard,,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-4a031dea5bfe9b67bd7d2024,EXP-C09-T3,T3-ZS,pills:Mira-3,pills,Mira-3,1,2,standard,,complete,C-SPECTRAL-MATCH-000,C-PLS-DA-000,124,0.0,0.0,0.0
P03OUTER-4a0356340b23774a672d4822,EXP-C10-T3,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,4,2,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-001,C-EXTRA-TREES-005,16,0.0,0.0,0.0
P03OUTER-4a06eb082067f7c69d8f687e,EXP-C09-CONTROL-META,T3-ZS,cwa:Mira-2,cwa,Mira-2,3,1,metadata_control,,complete,CTRL-META-C-LOGREG-EN-010,CTRL-META-C-LOGREG-EN-015,30,0.0,0.0,0.0
P03OUTER-4a1bcd643020a26c89008c12,EXP-C09-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,2,2,standard,,complete,C-PLS-DA-000,C-LOGREG-EN-000,116,0.0,0.0,0.0
P03OUTER-4a387b73dce723e2bf21201b,EXP-C09-CONTROL-META,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,4,2,metadata_control,,complete,CTRL-META-C-LOGREG-EN-002,CTRL-META-C-LOGREG-EN-003,30,0.0,0.0,0.0
P03OUTER-4a4044acfb4c65d91734e4bb,EXP-C10-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,4,2,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-001,C-EXTRA-TREES-009,16,0.005952380952380931,0.11904761904761912,0.024891774891774826
P03OUTER-4a43981eb23d725e1c072626,EXP-C12-CORAL,T3-ZS,pills:Agilent-3,pills,Agilent-3,4,1,source_covariance,,unavailable,,,0,,,
P03OUTER-4a4a1988f47d3ff24f15aa5d,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,1,1,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-4a78da4571e420d14ece77e1,EXP-C06-T1,T1-PILLS,pills:within,pills,not_applicable,4,2,standard,,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-4a7f96ebe044d52e4df3eeef,EXP-C10-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,2,3,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-4a97bdfbaa3768a980de276b,EXP-C10-T3,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,5,2,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-002,C-RBF-SVM-008,36,0.0,0.0,0.0
P03OUTER-4aaa77cffa56820c17bc7e8c,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,4,1,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-001,C-EXTRA-TREES-000,16,0.08333333333333348,0.0,0.0981481481481482
P03OUTER-4ad5361400d1e7a2bbbf6af0,EXP-C01-T1,T1-CWA,cwa:within,cwa,not_applicable,5,0,standard,,complete,C-SPECTRAL-MATCH-001,C-SPECTRAL-MATCH-002,3,0.0,0.0,0.0
P03OUTER-4af43bd5f5155a98dc773918,EXP-C10-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,1,0,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-018,C-RBF-SVM-024,36,0.0,0.0,0.0
P03OUTER-4b007ba7f5fcd243a22f0424,EXP-C07-T1,T1-CWA,cwa:within,cwa,not_applicable,1,1,standard,,complete,C-RANDOM-FOREST-007,C-RANDOM-FOREST-015,16,0.0,0.0,0.0
P03OUTER-4b2c6a7fd2ef90fd1af9e461,EXP-C06-T1,T1-CWA,cwa:within,cwa,not_applicable,3,0,standard,,complete,C-RBF-SVM-019,C-RBF-SVM-025,36,0.05555555555555558,0.16666666666666663,-0.0037037037037038756
P03OUTER-4b33b57cecc0b8aa8536aee6,EXP-C09-T3,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,5,1,standard,,complete,C-LOGREG-EN-022,C-LOGREG-EN-023,119,0.0,0.0,0.0
P03OUTER-4b46f2fca47dac7b687b7cbd,EXP-C09-CONTROL-META,T3-ZS,pills:Pendar-1,pills,Pendar-1,2,1,metadata_control,,complete,CTRL-META-C-LOGREG-EN-011,CTRL-META-C-LOGREG-EN-005,30,0.05555555555555558,0.0,0.08888888888888885
P03OUTER-4b76e8182795b1f3074124f6,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,2,3,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-4b7d780685148ea74fd03c67,EXP-C07-T1,T1-PILLS,pills:within,pills,not_applicable,5,1,standard,,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-4baa21b02f1199663203507d,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,5,3,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-4bed17bcde0c29bdf088195c,EXP-C09-T3,T3-ZS,pills:Mira-3,pills,Mira-3,2,2,standard,,complete,C-SPECTRAL-MATCH-000,C-PCA-LDA-000,124,0.0,0.0,0.0
P03OUTER-4c8c64eb05cd4ddbe0e468d0,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,4,1,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-006,C-PCA-LDA-007,10,0.0,0.0,0.03888888888888897
P03OUTER-4caf4c5d311ff683f5fecd05,EXP-C10-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,1,2,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-4cb0df7556868a5cd6560e45,EXP-C10-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,3,3,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-4cbeca8cadd3a83e22fa1b55,EXP-C10-T3,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,1,1,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-001,C-RANDOM-FOREST-005,16,0.0,0.0,0.0
P03OUTER-4cdd686ccc8e8c22ed073aa3,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,2,3,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-4ce8467b4adacbc1563c2edf,EXP-C06-T1,T1-PILLS,pills:within,pills,not_applicable,4,3,standard,,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-4d081c315302e347465d60e6,EXP-C01-T1,T1-PILLS,pills:within,pills,not_applicable,2,0,standard,,complete,C-SPECTRAL-MATCH-000,C-SPECTRAL-MATCH-001,3,0.0,0.0,0.0
P03OUTER-4d17c62dd58f33ba38d81ff5,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,2,1,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-4d43d4bc2bbd2d1db59e9fc6,EXP-C10-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,3,2,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-4d498b1a4b2fc48cdd52a606,EXP-C10-T3,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,3,2,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-006,C-EXTRA-TREES-004,16,0.02777777777777779,0.11111111111111116,0.01599881599881614
P03OUTER-4d58d3ab88c18fdb6c7fc817,EXP-C12-CORAL,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,3,2,source_covariance,,complete,CORAL-C-PCA-LDA-003,CORAL-C-RBF-SVM-025,42,0.016666666666666607,0.0666666666666666,-0.019841269841269826
