heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0473,0.006707400941357622,0.003353700470678811,0.09319505035119274,0.7954280642370258,0.024437186223055636,105,27,31,15,1.0,1.3942660510534082,0.06180641055107117
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0474,0.008452361819236006,0.004226180909618003,0.0895508081926354,0.8082810479555439,0.024302846211940052,91,24,31,12,2.5,0.6271567862400953,0.085147425532341
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0475,0.006505004150837213,0.0032525020754186067,0.11463184350524205,0.7891979354164305,0.016727084760953272,76,17,17,9,2.0,0.7630449155365631,0.08934575319290161
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0476,0.0056030723641820905,0.0028015361820910452,0.0896652748162357,0.8102005889172272,0.020362812318240425,86,22,24,8,2.0,1.2241042027207012,0.05079318583011627
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0477,0.004161421714620531,0.0020807108573102657,0.09858872700198341,0.8741874620782815,0.01402604401377695,52,14,10,7,1.0,0.3855364490809751,0.06559272855520248
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0150,0.005756048369394951,0.0028780241846974755,0.07568380670465558,0.93785711941311,0.010824119174586875,36,8,6,3,1.0,0.6986021679414709,0.07300642319023609
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0151,0.007149216073795068,0.003574608036897534,0.11941620773675107,0.8143649205470006,0.017809414705750117,83,15,18,10,3.0,0.4967137899331161,0.10511576756834984
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0152,0.0034343630042934317,0.0017171815021467158,0.07647540846379786,0.9595661738215869,0.0053352366725448516,8,2,2,1,0.0,0.017121795259608483,0.08914476307108998
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0153,0.011182660616164578,0.005591330308082289,0.12330156845827729,0.6855489430986105,0.019414763264358044,82,17,20,8,2.0,1.5224388383436516,0.09923124313354492
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0154,0.009336247500057751,0.0046681237500288755,0.10535537841076792,0.7881241173274248,0.018006842697837522,73,17,19,8,2.0,1.1456798146303675,0.07222428917884827
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0155,0.004075783791159458,0.002037891895579729,0.08074414395005994,0.9554466862314067,0.003296887047056641,4,0,3,0,,,
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0156,0.00536874547058815,0.002684372735294075,0.11079093677515342,0.7604543454858153,0.014758747965097428,67,16,13,6,3.0,0.463883177319671,0.05379544198513031
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0157,0.007564139571391163,0.0037820697856955814,0.08538442815040816,0.9431536944858636,0.007043301164272374,15,2,3,0,1.5,0.274743447300008,0.22563849482685328
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0158,0.026539219548462733,0.013269609774231366,0.19707457041193863,0.6456211762753227,0.011413186367800726,21,6,12,4,4.0,0.746127378426804,0.24046628642827272
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0159,0.005434036536043156,0.002717018268021578,0.10394173005115385,0.8178750382882191,0.01620940863820059,75,16,20,8,2.0,0.5210490880808598,0.1029148306697607
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0160,0.013819425294127038,0.006909712647063519,0.11746254102692415,0.843371911070892,0.013392127383101199,44,13,11,5,4.0,0.6928265494730396,0.046955302357673645
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0161,0.011568862905482973,0.005784431452741486,0.09782145820627748,0.8101993548548544,0.023710108479218825,93,22,30,11,2.0,1.491592407121506,0.07448069006204605
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0162,0.00731613410566977,0.003658067052834885,0.10651024142318004,0.9122780843567053,0.006751371964014002,16,5,4,2,0.0,1.2448389341688435,0.09198544546961784
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0163,0.006395171196303991,0.0031975855981519956,0.09243270995472114,0.9344432941728513,0.006795957200894398,18,2,3,1,1.5,4.357619894156961,0.07091735559515655
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0164,0.004558157716534566,0.002279078858267283,0.0842105288442642,0.9492201679039007,0.006514617512002587,17,2,3,1,2.0,0.2747943124539393,0.14944837568327785
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0165,0.009249469519595117,0.004624734759797558,0.11282935410136442,0.7130877627751776,0.01908999342471361,81,15,22,8,3.0,1.9809227006601238,0.1049259752035141
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0166,0.023741996498162502,0.011870998249081251,0.15162167786117964,0.5640319902166515,0.02025607502087951,69,12,20,7,3.0,0.7688768726051147,0.08175525814294815
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0167,0.00619029686866919,0.003095148434334595,0.10020223937297393,0.9333390812147916,0.005632040492658104,10,1,2,0,1.0,0.18992251452465939,0.011548679322004318
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0168,0.004703928359690485,0.0023519641798452427,0.11172616584434357,0.8031236011137458,0.016425084728481514,80,15,17,7,2.0,0.8836384838871009,0.07539628446102142
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0169,0.0066302777069162655,0.0033151388534581328,0.1045738571474373,0.780304080695646,0.016755570489913225,79,16,16,9,2.0,0.5292309521493432,0.03693757206201553
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0170,0.005595494496780933,0.0027977472483904663,0.07363686018252738,0.9542789780690215,0.008025887675051179,24,4,4,1,2.0,0.8114464881620728,0.12405453901737928
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0171,0.008753503632178306,0.004376751816089153,0.10967908521221231,0.6893473275109222,0.02191457989758679,87,17,28,9,2.0,1.5438008249158597,0.11498513072729111
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0172,0.008391589414479894,0.004195794707239947,0.10073328501490957,0.7340086639557475,0.023699728713503905,104,14,31,8,4.0,1.2806423997818435,0.1420555803924799
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0173,0.013991872315060022,0.006995936157530011,0.1141006156191039,0.8976586461774957,0.007965610891447535,22,2,2,0,4.0,10.992421380501387,0.015933627961203456
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0174,0.004078180832922341,0.0020390904164611706,0.09742032749872286,0.8213390370477692,0.012952679134905339,59,11,10,5,1.0,0.2521373815364894,0.020296610891819
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0175,0.003406778312637325,0.0017033891563186625,0.07833414685118659,0.8064544619610247,0.018638020752530012,87,16,20,8,2.0,1.6527887176432392,0.07462883740663528
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0176,0.008045054922344112,0.004022527461172056,0.0992450058202883,0.8909931405850073,0.014699854689783284,54,15,18,11,2.0,0.24720914215001827,0.09543728455901146
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0177,0.0029084735237964853,0.0014542367618982427,0.08608189367220462,0.8707262645039616,0.01567055240672614,69,15,16,8,3.0,0.37360810090074775,0.09461195766925812
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0178,0.0038510614034072453,0.0019255307017036227,0.08593241221421177,0.8247078317670713,0.01868620331532189,81,20,23,12,2.0,0.7051844035486281,0.07540043815970421
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0179,0.004649262401889909,0.0023246312009449544,0.0893941454423844,0.7991808610922418,0.02119484457154093,95,20,28,10,2.5,0.7364696593630834,0.05658615007996559
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0180,0.0035207836383058574,0.0017603918191529287,0.08635598576552929,0.8321735682387139,0.022346121735338655,101,20,29,13,2.0,1.5301410848003605,0.12007755972445011
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0181,0.005545272034721178,0.002772636017360589,0.09615273155952596,0.8378789465467815,0.02007706497928926,90,19,24,8,1.0,0.42206764930618845,0.11212305724620819
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0182,0.005351058691688375,0.0026755293458441873,0.09151231974671971,0.9254828867560398,0.012726471552159637,49,4,10,2,3.0,0.1377791630990415,0.09232003474608064
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0183,0.004712203933947432,0.002356101966973716,0.08664376984572637,0.8110390047093794,0.021333707108029298,91,24,24,15,2.5,1.2856547871394883,0.07576575875282288
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0184,0.007595760906010438,0.003797880453005219,0.08482260579194383,0.6733766825732234,0.026266359580414636,104,18,41,9,2.0,1.6555651708661046,0.05917862057685852
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0185,0.004181216506771305,0.0020906082533856526,0.0922101622194701,0.7910554742702849,0.02056663174714361,95,19,25,9,2.0,0.6172624742061658,0.049580834805965424
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0186,0.003351773187349435,0.0016758865936747176,0.08885199152849585,0.8196778982958223,0.018228924901091625,82,13,22,7,2.0,0.3180202044072296,0.08197645843029022
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0187,0.002679104907282492,0.001339552453641246,0.08664229278179245,0.8343584175614134,0.012753656908337558,57,10,9,6,1.5,1.0320343533089582,0.09974459558725357
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0188,0.0026064536944876236,0.0013032268472438118,0.08365717970893582,0.8416501653482016,0.015329323738281216,72,16,16,12,1.0,0.7037078504594294,0.0948713505640626
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0189,0.00623209721413439,0.003116048607067195,0.09724984224135516,0.7673419890431762,0.023254961151230547,87,16,33,11,2.0,0.9184418495677049,0.07219191268086433
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0190,0.011520590432438388,0.005760295216219194,0.11291209857839422,0.831079838043993,0.018248812627779054,59,13,20,6,3.0,0.702973585039316,0.09459614753723145
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0191,0.0068088875619476226,0.0034044437809738113,0.09264439295397159,0.6874841821774872,0.026226154379546642,99,19,42,16,2.0,1.2649459006435633,0.14784640073776245
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0192,0.00670877417020049,0.003354387085100245,0.09506940849876493,0.783262311861778,0.024345794577550674,98,21,35,15,3.0,1.1021036841215497,0.062069207429885864
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0193,0.007378273926040155,0.0036891369630200773,0.09985931159523621,0.8438102925471691,0.016756848424140897,77,17,19,10,2.0,1.028786084013206,0.07027518004179001
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0194,0.003476639271463202,0.001738319635731601,0.10825124338111292,0.8381026002784339,0.011792645149481749,47,11,7,3,2.0,0.550809162353794,0.0742768906056881
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0195,0.004382884259408606,0.002191442129704303,0.08410518483989458,0.7984282796642945,0.020229700673371553,85,21,29,13,2.0,0.5647410445066214,0.09773219376802444
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0196,0.0056351161850710235,0.0028175580925355118,0.08922011706483597,0.8105622891616535,0.02339350475264447,96,15,34,15,1.0,0.8989780883842006,0.09131340682506561
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0197,0.0033077861455333094,0.0016538930727666547,0.09948794323680421,0.8409720653685491,0.014842005340116364,71,13,10,5,3.0,0.4188380401534667,0.061603039503097534
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0198,0.010451010998609806,0.005225505499304903,0.1299353499211239,0.7122193396557496,0.019072929133794138,83,19,22,10,3.0,1.6088513488190876,0.07339003682136536
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0199,0.0052075257329004905,0.0026037628664502452,0.1037757013583443,0.8036875899536438,0.016701692140528135,78,18,19,10,2.0,0.4643861668629544,0.10287110693752766
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0453,0.010544164921038185,0.0052720824605190925,0.12337329104815904,0.7766957748514993,0.019885523236922123,73,20,26,16,2.5,0.43996953029645275,0.10122695378959179
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0454,0.007010551325652331,0.0035052756628261655,0.10585810023795873,0.7472995157137946,0.025023986381877746,101,19,34,11,2.0,1.2284831586487546,0.13596291095018387
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0455,0.0033994218070835564,0.0016997109035417782,0.08401848935780588,0.9415352684786565,0.005701743489397423,17,6,6,4,1.5,0.22377210462791625,0.030641882680356503
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0456,0.0044487609957124495,0.0022243804978562248,0.10816492715748269,0.8497044457750785,0.016791122555732726,67,15,14,11,1.0,0.24591225420728832,0.06819048523902893
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0457,0.0047125915918430515,0.0023562957959215257,0.0880288466409011,0.8770586611756536,0.019378998214378954,83,18,25,15,1.5,0.3485732193448202,0.0990624874830246
