stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row224,0.013497462757827,0.0067487313789135,0.0912275978046638,0.3365238167238228,0.0514823695072716,143,24,9,1,2.5,2.2958030105080045,0.1222938373684883,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row225,0.0004616843989826,0.0002308421994913,0.0236416561235249,0.9950317255886488,0.0049903927796653,16,10,4,4,1.0,0.0887442234614244,0.0249513639137148,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row235,0.0009802995839688,0.0004901497919844,0.03437580917142,0.9892939435941408,0.0054315370747021,15,8,1,1,1.0,0.1264963933812348,0.0150035396218299,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row256,0.0004236173644695,0.0002118086822347,0.0374235686966495,0.9904421391659524,0.0025395803708832,11,11,4,4,1.0,0.0713795898353538,0.0161527674645185,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row259,0.0016530204400715,0.0008265102200357,0.0491455240822908,0.9785732902729608,0.0090764956814902,27,11,3,2,2.0,0.1426802715441844,0.0273410873487591,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row263,0.0137007799914151,0.0068503899957075,0.1017049525911447,0.5428891157340379,0.0404144658467599,130,28,11,6,2.5,1.232659780894616,0.1183825507760047,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row268,0.0018958434039959,0.0009479217019979,0.0639044046389012,0.9645348549786816,0.0069203928300911,19,11,2,2,2.0,0.0882920908345615,0.0466879308223724,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row277,0.0011128241668778,0.0005564120834389,0.0609949159063447,0.9572702570898364,0.0113234244331442,39,11,2,2,2.0,0.3474172759196406,0.0406512897461652,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row286,0.0034524984021864,0.0017262492010932,0.081064786487979,0.9274711367949836,0.0148657966754399,67,12,7,5,3.0,0.2980817878950121,0.0689751710742712,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row289,0.0001440284322253,7.20142161126815e-05,0.0169648226354627,0.9983652971148496,0.0032021427515428,3,2,0,0,0.5,0.7471710857501921,0.0303395297378301,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row296,0.0051752332071118,0.0025876166035559,0.0590273186536334,0.8926692861058058,0.0250940885181937,104,12,7,2,2.0,1.08725801502736,0.0563865602016449,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row297,0.0040993521630376,0.0020496760815188,0.0571393069923542,0.9303295262970004,0.0258587836287915,106,12,2,0,3.0,2.5251720314617514,0.1590341068804264,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row298,0.0060236388886047,0.0030118194443023,0.0767795142629165,0.9050398639359372,0.0259538952179303,106,12,8,6,2.0,1.2936622885330695,0.0910978987812995,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row306,0.0052204617398859,0.0026102308699429,0.066264051521858,0.8858224467909052,0.0275166144541331,111,12,4,4,1.5,2.624697410707035,0.0920708253979682,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row312,0.0090029304294983,0.0045014652147491,0.102724441030011,0.8509783538259201,0.0193187346575515,80,8,4,2,3.0,0.5985920809243113,0.1235281992703676,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row315,0.0049894439112194,0.0024947219556097,0.0541651187113956,0.4973390469262506,0.0087848448513873,6,3,0,0,1.0,0.8597411736792151,0.2366991452872753,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row322,0.0014169986382367,0.0007084993191183,0.0405245254999492,0.9761010583939412,0.0045597734940903,13,8,5,5,1.5,0.0627653594411049,0.0680681690573692,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row323,0.0037772288646382,0.0018886144323191,0.0437302416728922,0.8735540491498552,0.0077066363553915,11,6,2,1,2.0,0.5095669585265251,0.0852624624967575,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row324,0.0029000052790332,0.0014500026395166,0.0584144451731801,0.9442142884313244,0.0048803615303976,14,9,4,3,2.0,0.1812029163108909,0.0458059161901474,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row330,0.000798242014689,0.0003991210073445,0.054150801014481,0.9695371494889456,0.0092948801250895,28,8,3,3,1.5,0.1631054340071442,0.0423597637563943,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row331,0.009145666191796,0.004572833095898,0.0857318150155576,0.7785465766289986,0.0388413872696193,121,26,5,3,3.0,1.6062285736939017,0.1600652858614921,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row334,0.0029974914467223,0.0014987457233611,0.0806784719189633,0.8750192837808052,0.0199087555626673,87,14,4,4,2.5,0.9882406754368752,0.1010916382074356,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row347,0.0117599686561271,0.0058799843280635,0.0914298246838305,0.6031837113672803,0.0430135817909259,132,24,8,4,2.5,1.7311535352760778,0.1285189688205719,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row457,0.0009087128046667,0.0004543564023333,0.0632697555068538,0.9592769434789502,0.0113049326910238,51,8,5,4,1.0,0.2288687281412101,0.0458425665274262,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row458,0.0013067376674137,0.0006533688337068,0.0617107893667774,0.9141575759122372,0.0212098773049988,97,10,6,5,1.0,0.2686977613783561,0.0877821929752826,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row461,0.0013548883588557,0.0006774441794278,0.0627545354625826,0.9356264896343276,0.0161279262055696,80,8,5,3,0.5,0.2711602912669676,0.0558931203559041,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row462,0.0011163746397389,0.0005581873198694,0.0646644190514987,0.9462756779000812,0.01687035692257,80,10,8,5,2.0,0.8185366334541065,0.0494858715683221,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row465,0.001892948982614,0.000946474491307,0.0810611443399308,0.899034995129775,0.0190720077800714,92,8,10,5,1.5,0.2803828659094933,0.0684349108487367,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row466,0.0022825514579885,0.0011412757289942,0.0661547279606615,0.8138065637645473,0.0287297088014228,124,12,13,5,1.5,2.7281912631698333,0.1064616329967975,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row469,0.0003298273121735,0.0001649136560867,0.0418363239717893,0.9880005634212242,0.0038025720763419,12,7,4,4,0.0,0.0680733314822376,0.0333958705887198,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row470,0.0002520861204357,0.0001260430602178,0.040453410769046,0.993089040444249,0.0014509857692142,13,10,4,4,1.0,0.1571491018841465,0.0164446160197258,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row473,0.0009093802411751,0.0004546901205875,0.0480233850250556,0.9784193295690264,0.0064185778158051,26,10,7,6,1.5,0.1030354418980883,0.0329883294180035,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row474,0.000364286843538,0.000182143421769,0.0394950615157974,0.9922337965911148,0.0016847711075011,12,11,5,5,1.0,0.0691350479696154,0.0177681474015116,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row477,0.0004218295500516,0.0002109147750258,0.0430811891885085,0.9805984765833378,0.0039548708754591,13,8,5,3,1.0,0.0417708934748988,0.0291652362793684,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row478,0.0002465413570072,0.0001232706785036,0.0399658001513849,0.9929644337691296,0.0016092509960812,11,10,4,4,1.0,0.0859287553850136,0.0148510010913014,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row479,0.0007433954601177,0.0003716977300588,0.0533052180964537,0.975484646049648,0.0053443635201879,15,9,7,6,2.0,0.0758848102777968,0.0577904991805553,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row480,0.0003784807149372,0.0001892403574686,0.0397349212013525,0.9925559148956026,0.0019561687514716,11,9,4,4,1.0,0.0414663859147636,0.0260518640191346,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row481,0.0031786654763175,0.0015893327381587,0.0585702938759968,0.9429142222775058,0.014870446031647,61,17,12,10,1.0,0.381968468092777,0.117476649582386,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row482,0.0067553965038016,0.0033776982519008,0.1015977748140697,0.9097511438205832,0.0084361264908719,20,11,10,7,2.0,0.228484645093716,0.0860965261235833,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row483,0.0017429970559702,0.0008714985279851,0.0753102750563033,0.9221389572890558,0.0143207964052063,66,6,8,4,2.0,0.8211085228601056,0.1172067355364561,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row484,0.0028896399589222,0.0014448199794611,0.0719841241863412,0.8131725761059893,0.0327119497675448,132,9,19,2,2.0,2.6429989537896974,0.0546061396598815,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row485,0.0160306791831331,0.0080153395915665,0.0809070032135264,0.2976163094615406,0.0526196193613369,136,24,41,11,3.0,3.2350415925115152,0.2017642557621002,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row486,0.00552356059029,0.002761780295145,0.0768010938964758,0.7351530959021717,0.0405900504466678,142,17,29,9,3.0,1.5370041376580508,0.1599059104919433,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row497,0.0047234536104042,0.0023617268052021,0.149117351587365,0.7494987019441937,0.0105195099714079,37,8,6,4,1.5,0.3089406264686785,0.0617178382817655,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row498,0.0037458888480508,0.0018729444240254,0.0500316720162764,0.9088509175639252,0.0121769519576004,50,13,7,5,1.0,0.2743157464410662,0.0734537243843078,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row31,0.00226946756913,0.001134733784565,0.0259317759311728,0.8632328048508613,0.0073861217818089,7,3,2,1,1.0,0.1617071048708751,0.043525755405426,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row33,0.0001578731427672,7.893657138361787e-05,0.0167436768975999,0.9982308803634472,0.0033340425164039,8,2,1,1,1.5,0.2716502547069134,0.023821311071515,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row36,0.0039743346327253,0.0019871673163626,0.1518284799853714,0.8053715347531915,0.0115020100618858,61,12,4,3,2.0,0.9790581145246317,0.054399786517024,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row37,0.0068682899990221,0.003434144999511,0.1253067153074143,0.8254886562488499,0.0186474402620115,82,14,5,2,2.5,0.818793460828968,0.0966691700741648,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row38,0.0024363994612443,0.0012181997306221,0.0837780384420489,0.933572207020307,0.0088288824190385,34,14,3,3,1.0,0.3638442133071711,0.0360228195786476,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row50,0.0028234336192336,0.0014117168096168,0.1330625941461587,0.8838755167069707,0.006307557230162,22,12,2,2,1.5,0.2083774909043297,0.0337200921494513,,,,,,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row54,0.0013286280685792,0.0006643140342896,0.0162941873367257,0.8882390624865014,0.0066833962287221,11,6,1,1,2.5,0.3711648062103971,0.0924980640411377,,,,,,,,
