evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
quality_pass,domain_only,instrument,Mira-2,426,74,domain,domain__quality_pass__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row149,0.003359111034763323,0.0016795555173816615,0.07974014395714903,0.9470889896830914,0.004778691765719227,9,3,0,0,1.0,0.41673484764539226,0.022470969706773758
quality_pass,domain_only,instrument,Mira-2,426,74,domain,domain__quality_pass__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row150,0.007931426848499415,0.0039657134242497075,0.10731836353134863,0.8988050533876237,0.007330176312742489,18,12,0,0,1.0,0.18748868652573733,0.1032515037804842
quality_pass,domain_only,instrument,Mira-2,426,74,domain,domain__quality_pass__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row162,0.0045844877201722135,0.0022922438600861067,0.07734061270166905,0.949014547976448,0.005692822938768326,14,8,0,0,1.0,0.08533798348454352,0.07649081037379801
quality_pass,domain_only,instrument,Mira-2,426,74,domain,domain__quality_pass__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row164,0.0028346647276233164,0.0014173323638116582,0.08749109076118566,0.9463465043876306,0.003835345999603825,5,3,0,0,2.0,0.18650748800998895,0.030365046579390764
quality_pass,domain_only,instrument,Mira-2,426,74,domain,domain__quality_pass__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row165,0.003458668455057003,0.0017293342275285016,0.09375121899499592,0.9405419405219256,0.00509404934543584,10,8,0,0,1.0,0.18006343050515053,0.06212672218680382
quality_pass,domain_only,instrument,Mira-2,426,74,domain,domain__quality_pass__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row167,0.0007958159084171579,0.00039790795420857893,0.047436948342881015,0.9871226340821097,0.001993332234602089,10,9,0,0,1.0,0.057295706943058876,0.05929280538111925
quality_pass,domain_only,instrument,Mira-2,426,74,domain,domain__quality_pass__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row169,0.00518833824353759,0.002594169121768795,0.07829625154771869,0.9477103461480127,0.005684165111742914,12,8,0,0,3.0,0.13932588250666364,0.150315978564322
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row10,0.001075453415599107,0.0005377267077995535,0.04906481661879686,0.9858921877226998,0.004031595082155295,5,3,0,0,1.0,0.4725217236809972,0.04005517065525055
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row13,0.0028269451996820578,0.0014134725998410289,0.07729159359520298,0.9702339385067377,0.006339825200183051,17,5,0,0,1.0,0.1531317921295184,0.02500428631901741
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row14,0.006187343180454234,0.003093671590227117,0.057191889789509724,0.7832163578651511,0.009918148134435926,24,7,0,0,2.0,0.36448931251599737,0.05573931336402893
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row16,0.0011472474994139125,0.0005736237497069562,0.04813657789452943,0.9869854551212708,0.0034430474939290434,3,0,0,0,,,
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row17,0.0006525201618182055,0.00032626008090910275,0.036290570517289816,0.9918735498030009,0.0039560540432908705,4,1,0,0,2.0,3.5369325117667483,0.04138560965657234
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row26,0.002242152974717839,0.0011210764873589194,0.06140424737698833,0.9801082951235194,0.0046834839933684895,6,2,0,0,0.5,0.749310603648269,0.08094736933708191
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row31,0.013182337852959853,0.006591168926479926,0.04579736759250525,0.5324081061464555,0.009798809119633265,7,3,0,0,2.0,0.8233348962870428,0.1263386309146881
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row33,0.0008406303183061191,0.00042031515915305954,0.04252494612899501,0.9886987530372876,0.0037988371468548263,8,1,0,0,3.0,0.11591913329945724,0.06641583144664764
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row35,0.0015978338697337324,0.0007989169348668662,0.056115301714977237,0.9812350278011557,0.004337784945964813,8,4,0,0,2.0,0.2226379192960946,0.025144854560494423
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row41,0.052471108611714175,0.026235554305857087,0.04106273936602128,0.24324360028957995,0.01269992000689464,12,6,0,0,2.5,0.5743981822360745,0.055238157510757446
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row48,0.0012122885031160043,0.0006061442515580022,0.04969299339043489,0.9833586346778965,0.008032168250397912,28,3,0,0,2.0,2.32841421263171,0.013623673468828201
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row52,0.0033609464815906173,0.0016804732407953086,0.09431920085565526,0.9396935498701439,0.007401174029135811,16,2,0,0,2.0,1.8448228421118376,0.004956603981554508
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row54,0.036433058930481016,0.018216529465240508,0.042001099437379216,0.25821592651675773,0.011901057064533234,11,4,0,0,3.0,0.8751301767334053,0.09286391735076904
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row64,0.00749894045354398,0.00374947022677199,0.10166441498578017,0.9072928010260871,0.009754575872128564,33,13,0,0,2.0,0.42688460564778197,0.045470692217350006
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row19,0.0023653166226808154,0.0011826583113404077,0.07655768039456652,0.8771262972565376,0.00441353835697685,14,11,0,0,1.0,0.11147550949499485,0.030095785856246948
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row25,0.010658527341443118,0.005329263670721559,0.12326739209414761,0.9039326162862522,0.007542620580643415,17,9,0,0,1.0,0.1184813276707306,0.026980387046933174
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row30,0.0028773245832283815,0.0014386622916141908,0.054602869293010774,0.9039831975901714,0.008243945374602584,22,11,0,0,2.0,0.14474195692971384,0.027808040380477905
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row36,0.004625600437321696,0.002312800218660848,0.08213306310075048,0.9656538735259771,0.005089347032564027,14,9,0,0,1.0,0.18870971278100487,0.07461796142160892
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row37,0.0031245184456526543,0.0015622592228263271,0.057190294022867356,0.8722672125198316,0.006722539067268372,15,9,0,0,1.0,0.10010332825450553,0.05128404498100281
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row40,0.009788686160892552,0.004894343080446276,0.12817377322658624,0.8859211854359994,0.006680194001112665,19,9,0,0,2.0,0.19132366406569037,0.05544763803482056
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row41,0.002187625318479071,0.0010938126592395356,0.053208041898442464,0.9690827791364115,0.006318407878279686,10,2,0,0,4.5,0.3710757066336964,0.10232699476182461
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row44,0.0017825901316299512,0.0008912950658149756,0.053218430108411804,0.9809268272168795,0.005688717817621571,13,2,0,0,1.0,0.9754437846827884,0.07127673923969269
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row46,0.000919124384331828,0.000459562192165914,0.039811028085893166,0.9885960691350496,0.0051924166669570174,11,5,0,0,2.0,0.3130759745559086,0.0285794734954834
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row48,0.0022057885000211445,0.0011028942500105722,0.059094113263075065,0.9794210720250043,0.00472931971199744,10,6,0,0,2.0,0.23032131629827898,0.0514501016587019
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row66,0.0006672310494422548,0.0003336155247211274,0.0361294245991243,0.9912452044431682,0.004352690240900432,7,1,0,0,2.0,0.22562342751950393,0.005566084757447243
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row87,0.010985028563960126,0.005492514281980063,0.11498282963667095,0.8947849660722087,0.007816959305533342,19,10,0,0,3.0,0.1423803750166756,0.05396154895424843
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row89,0.07438255404129196,0.03719127702064598,0.0423699168478692,0.19158939174882875,0.012704164859605953,6,3,0,0,2.0,0.21819970033433642,0.08775243163108826
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row90,0.0011444859401755383,0.0005722429700877692,0.04555611013532409,0.9845045898041662,0.005330877761755671,10,2,0,0,3.5,0.7777544472713487,0.020525703206658363
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row93,0.0031823342473282766,0.0015911671236641383,0.08255958746298328,0.8805803517151123,0.005974272936582565,16,9,0,0,2.0,0.1627270934217599,0.03966382145881653
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row95,0.002785655434408747,0.0013928277172043735,0.07508497706350105,0.8875319722622671,0.005740997078163283,17,11,0,0,2.0,0.1462465264279109,0.028571218252182007
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row97,0.0017556278549776421,0.0008778139274888211,0.07980306632884322,0.9368822979133583,0.005109320357026133,15,11,0,0,2.0,0.23401537945278517,0.02974756620824337
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row104,0.07952051663951389,0.03976025831975694,0.044420539999853154,0.07191253008405543,0.013021703575338637,9,1,0,0,0.0,0.6693300318512405,0.026683330535888672
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row211,0.004741059585832316,0.002370529792916158,0.032263845106644234,0.6129476133141419,0.0075851236922400336,11,6,0,0,2.0,0.26201690992554694,0.03795352578163147
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row215,0.00849877954278247,0.004249389771391235,0.13986104882293618,0.8325973232271918,0.004889262376319883,12,9,0,0,2.0,0.11728604142816784,0.04145818203687668
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row219,0.000986796163151549,0.0004933980815757745,0.0459989186470549,0.9874092334027953,0.0036835644938297005,7,1,0,0,0.0,0.64923861459452,0.008119978476315737
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row222,0.0016985820262857658,0.0008492910131428829,0.057139912379424285,0.9806410197915427,0.004934645388275385,10,5,0,0,1.0,0.08347567929062853,0.058154333382844925
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row225,0.009402841876516407,0.004701420938258203,0.134554955922976,0.8588574612839256,0.006556242228086506,16,9,0,0,1.0,0.17970819338481184,0.03179404139518738
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row228,0.03692136772657172,0.01846068386328586,0.03796905472562148,0.49053776583820335,0.01374911863889013,43,21,0,0,2.0,0.9977073719119764,0.04910293221473694
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row231,0.00519664122869476,0.00259832061434738,0.056343977914407574,0.8207322309036692,0.010685992943389075,27,9,0,0,2.0,0.7712830526533788,0.05278709530830383
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row235,0.005560900610078401,0.0027804503050392003,0.0844570091761012,0.934459932526116,0.007374077279652868,15,6,0,0,2.0,0.426607782819151,0.0024590902030467987
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row238,0.002336425844767195,0.0011682129223835975,0.05932425357950463,0.9729219400092195,0.004116488660552672,10,2,0,0,1.0,0.254545667555081,0.10102052986621857
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row243,0.006317646209203607,0.0031588231046018036,0.06943871752850388,0.8378907796570656,0.007550956639461219,11,6,0,0,2.0,0.6484104211693175,0.06988757103681564
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row246,0.0015269525230110078,0.0007634762615055039,0.060009140013853976,0.9773227873593306,0.0046975669431101,10,3,0,0,2.0,0.0460583329392143,0.0393671989440918
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row248,0.0015840727111914093,0.0007920363555957047,0.06567211992810225,0.9402467273032503,0.005069738096956696,15,9,0,0,1.0,0.15641697940906585,0.07707494497299194
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row252,0.0008170452421361326,0.0004085226210680663,0.03971274692578703,0.9895484400084525,0.003908388340579612,8,3,0,0,1.0,0.4740623039144855,0.03282840549945831
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row255,0.0021377984006592733,0.0010688992003296367,0.06232579915557873,0.9759103893982742,0.0049785225060103196,12,6,0,0,1.5,0.26361440628177835,0.03513745218515396
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row258,0.0049552766975396,0.0024776383487698,0.13825288781050962,0.8199894289538198,0.005811508164874145,5,1,0,0,2.0,0.31879420536480735,0.0033764131367206573
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row261,0.007456803591119032,0.003728401795559516,0.17373052147821705,0.8146347975555445,0.005481027141920224,4,1,0,0,3.0,3.3696858669939376,0.034505695104599
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row264,0.004905075641481589,0.0024525378207407946,0.05820448820493124,0.9626503648474919,0.006981690137514047,12,7,0,0,1.0,0.3568276488210703,0.022556476294994354
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row285,0.0022596682141667315,0.0011298341070833657,0.05862163208184975,0.9772585142540002,0.0062347200512886045,11,0,0,0,,,
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row289,0.0004922553939237232,0.0002461276969618616,0.03153003762240466,0.9941522711227434,0.0036344763585033696,3,1,0,0,5.0,1.6644701156509036,0.005979688838124275
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row290,0.010221449236364406,0.005110724618182203,0.11102124649183673,0.9069329995755314,0.0073798960766621995,17,10,0,0,1.5,0.1347480898785065,0.07477568089962006
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row293,0.04112716206250382,0.02056358103125191,0.0457416156087874,0.2163552183926317,0.013098806291818619,16,7,0,0,3.0,0.31791813666725965,0.12669211626052856
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row295,0.008658472141645276,0.004329236070822638,0.11129147968802668,0.9173114989256043,0.008412591233583433,20,6,0,0,1.0,0.12747118220181622,0.041105860844254494
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row300,0.02054438881330127,0.010272194406650635,0.04391172594251352,0.4663725394730864,0.010519640328628677,11,4,0,0,1.0,0.8243019536516464,0.06838072836399078
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row301,0.008045742241765417,0.004022871120882708,0.07390228507557413,0.8409985825406343,0.019486417169017452,90,14,0,0,2.0,0.39780996089243753,0.06749081611633301
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row304,0.009602046335650339,0.004801023167825169,0.06885129327059783,0.7933126282865043,0.010121539467280465,14,6,0,0,2.0,0.3249331184386127,0.07686910778284073
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row307,0.006385489859652224,0.003192744929826112,0.17370676699907778,0.5730430644692344,0.009080122835085993,18,5,0,0,2.0,0.2928526539732043,0.04875966161489487
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row310,0.008475900880686671,0.0042379504403433355,0.0730297008600219,0.8631882565881207,0.009362512970609324,18,10,0,0,3.0,0.3749914223399335,0.029578112065792084
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row311,0.023870661556124693,0.011935330778062346,0.1259240510867421,0.5782388862347253,0.010824667106249502,7,4,0,0,2.5,0.36354408116251097,0.4330689013004303
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row313,0.003782827705751445,0.0018914138528757225,0.10355972633945514,0.9167714334877489,0.00490555418256138,8,1,0,0,4.0,3.7017481079929295,0.2733345814049244
