stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row114,0.002071927963759911,0.0010359639818799556,0.05612206646580722,0.9639515954342848,0.016370538563600608,72,8,8,5,3.0,0.6422671914068926,0.07004754338413477
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row129,0.0018280751377359895,0.0009140375688679947,0.062011283955225906,0.8920604770543756,0.018685291921096255,91,10,13,8,1.0,0.3726123289624641,0.09403141960501671
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row133,0.001592977838887348,0.000796488919443674,0.07738518673152642,0.9098492478134186,0.022900479396006892,105,11,9,6,3.0,0.39745144942381666,0.10089061968028545
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row134,0.014008484673962578,0.007004242336981289,0.10129325971697244,0.9016338924918695,0.009693426281280284,13,8,3,2,2.5,0.2481529386162042,0.09294848563149571
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row137,0.0010541965155138218,0.0005270982577569109,0.07294617802595346,0.9423354135538662,0.013347235884450909,58,8,5,4,2.0,0.13271845712156236,0.0670703100040555
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row139,0.003523167183563052,0.001761583591781526,0.06398734972514705,0.9145360568049692,0.02679918932063239,111,10,4,1,3.0,2.1337243824804877,0.12360979616641998
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row140,0.0006391449372115266,0.0003195724686057633,0.061468780906262746,0.9619883194076092,0.00966905632388911,33,8,4,3,1.0,0.1399227657691158,0.021936774253845215
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row141,0.0031260112561006036,0.0015630056280503018,0.06341997954596673,0.9592935265685513,0.007343451452418646,13,5,2,1,3.0,0.2452500691462401,0.07168278470635414
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row225,0.002292788191200262,0.001146394095600131,0.06964003274461934,0.9669530291248166,0.002078241487911977,2,0,0,0,,,
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row229,0.0014351263542295009,0.0007175631771147504,0.04383130874284476,0.9825732617295979,0.003443494159728289,12,12,6,6,1.0,0.059412640962628056,0.023023278918117285
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row236,0.0013773842525071204,0.0006886921262535602,0.06346814777353714,0.9696469259335186,0.0024180854274059777,11,9,2,2,1.0,0.13052456816040536,0.03017245326191187
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row241,0.0018470944789150887,0.0009235472394575443,0.056085578788807655,0.9803715835501723,0.002284841174633974,7,3,0,0,1.0,0.1869628178521381,0.047806849936023355
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row250,0.0005631653640802175,0.00028158268204010875,0.031223709674881906,0.993142369077736,0.004021244762615035,14,11,7,7,1.0,0.08018380893206234,0.010879619512706995
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row254,0.00020790452692343126,0.00010395226346171563,0.01987663292027386,0.9977161481575527,0.0014055501443259086,10,10,7,7,1.0,0.04377004732638926,0.014046651311218739
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row258,0.000523579833437868,0.000261789916718934,0.031413391628390096,0.9922637827062679,0.006866916722335321,19,11,7,7,2.0,0.08286950647776316,0.04848362971097231
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row46,0.0003460365181107781,0.00017301825905538905,0.021013206143289043,0.9967300445550531,0.004275196987686546,11,4,1,1,0.5,1.1006611048497705,0.03684832155704498
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row92,0.002060554933823996,0.001030277466911998,0.062453990084965,0.9142739790608556,0.018226770239499663,76,9,5,3,1.0,1.2287408482638806,0.05744245648384094
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row93,0.0006233110781016682,0.0003116555390508341,0.03677464453722848,0.9770794499796372,0.005001323803194932,16,11,4,4,1.0,0.07228450203705078,0.05558574199676514
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row94,0.0021146572985583233,0.0010573286492791616,0.07109425668367507,0.8976221271907504,0.019096694574026126,86,10,2,2,2.0,1.7941185623572005,0.08180244825780392
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row95,0.0005162002666534572,0.0002581001333267286,0.03268190865921373,0.9797031139153766,0.0048712081781455445,17,9,4,4,2.0,0.06344561870597745,0.06926955282688141
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row104,0.007631431955691004,0.003815715977845502,0.029145002741247063,0.28843733577283537,0.007431556821268584,9,6,0,0,3.5,0.7648220732388644,0.073892742395401
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row114,0.0003992953553333042,0.0001996476776666521,0.03297674831604874,0.9937438459402161,0.0029571257421048356,13,11,5,5,2.0,0.08292107759801493,0.023554900428280234
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row121,0.00022960036181548921,0.00011480018090774461,0.029727672820684954,0.9944482085208012,0.0017867735622192932,15,11,6,6,1.0,0.11449279037617079,0.02958640828728676
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row122,0.000448407267453383,0.0002242036337266915,0.03990318807111231,0.9898719472549424,0.0019352722576149973,14,11,4,4,1.0,0.10979252641745657,0.030719871472683735
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row124,0.001628406981980596,0.000814203490990298,0.06042390848431576,0.9731328981979434,0.004044102623707399,16,11,2,2,1.0,0.17703560912375269,0.024219564627856016
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row138,0.014883766245626753,0.0074418831228133765,0.08928381140755566,0.33189337791300516,0.05088809381638255,147,17,48,8,3.0,3.194685748542186,0.1593073606491089
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row139,0.02168819558431182,0.01084409779215591,0.10734719333008962,0.4605435972611221,0.06016596765390464,150,24,54,13,3.0,2.0084174245791067,0.2343064844608307
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row155,0.004687417718359079,0.0023437088591795395,0.0778745052302933,0.8589420054497108,0.038660941851225546,134,15,32,4,2.0,4.5119554604407766,0.08772489428520203
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row159,0.000996841834098702,0.000498420917049351,0.06485823876198162,0.9464371781374767,0.013019415737528886,61,12,3,3,1.5,0.40365008005084857,0.05228858347982168
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row173,0.0008254131039687937,0.00041270655198439687,0.0639005458681792,0.9583320165599366,0.0116891412509202,54,12,5,5,1.5,0.27151450126613336,0.03425835445523262
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row179,0.0021487829652047266,0.0010743914826023633,0.0721988433564283,0.8506003514485913,0.028700159353071027,129,11,13,6,2.0,1.0203245891005217,0.10708346217870712
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row181,0.0005936143289746451,0.00029680716448732253,0.05498004418043781,0.9666879424384859,0.010987644141340363,41,9,4,4,2.0,0.1897923219797601,0.03543579950928688
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row189,0.020096146758855262,0.010048073379427631,0.10066082134890517,0.3839604325050592,0.05349530562758446,147,16,41,8,2.0,5.4675637558738694,0.14832298457622528
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row205,0.009350897933985684,0.004675448966992842,0.06159125141699542,0.6608630255613934,0.05193243416824511,146,20,34,10,2.0,1.1363384242550485,0.1554521769285202
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row233,0.0024200847609304713,0.0012100423804652356,0.09645046376600798,0.8760417450891522,0.015722333679773978,65,10,9,8,1.0,0.21827841100655038,0.11269122269004583
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row251,0.0009675037907201847,0.00048375189536009237,0.06568922155807004,0.9504656484575124,0.011880777672548512,46,9,8,7,1.0,0.17476725047878183,0.07266605086624622
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row254,0.0006525351147981494,0.0003262675573990747,0.05804323264215769,0.959080412017086,0.012174501764987196,49,10,4,4,1.0,0.3366114257940273,0.035141336265951395
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row257,0.0008066374979218621,0.00040331874896093104,0.05922823568001544,0.9667921436175068,0.011233704483934811,46,12,5,5,2.0,0.13232894502765832,0.03717857040464878
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row263,0.000719562052811845,0.0003597810264059225,0.056084755532393886,0.9694844486325228,0.009830882645245375,41,10,4,4,1.0,0.42083397910399867,0.03203326789662242
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row270,0.0005080656744302688,0.0002540328372151344,0.05243388793426202,0.9738838791790961,0.008961772547959948,33,10,4,4,1.0,0.2122696012378485,0.04274923074990511
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row289,0.00048787031670178324,0.00024393515835089162,0.03812207162108052,0.9896458913987055,0.003689071630194251,11,10,5,5,0.5,0.06962537277429535,0.04363703588023782
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row296,0.010713651375423638,0.005356825687711819,0.131539571255571,0.8618283092053093,0.01754784304307707,68,13,3,0,3.0,0.38989367669359926,0.10586047917604446
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row297,0.00047402243418118357,0.00023701121709059178,0.04056777658669189,0.9882577741296734,0.0020467968185922864,10,9,3,3,1.0,0.08220292723324152,0.03293434530496597
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row306,0.015043755325922132,0.007521877662961066,0.07507369259621242,0.9518429442275894,0.005141865459341456,4,1,0,0,2.0,0.08561221549591103,0.06038705399259925
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row316,0.0003485706719287035,0.00017428533596435176,0.018223086223125573,0.9964643064625267,0.0039059397510884863,10,10,1,1,1.0,0.05167530563167591,0.01897367648780346
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row337,0.0014172214474678368,0.0007086107237339184,0.044720750717195265,0.9810399203028913,0.006335908823779651,15,12,8,8,1.0,0.20366324005573222,0.069775081705302
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row341,0.001188925587399171,0.0005944627936995855,0.04769114842849262,0.9790203878076799,0.004087812381996108,16,10,7,5,1.0,0.17682246740128008,0.0395310390740633
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row348,0.0006745432533965078,0.0003372716266982539,0.02934186986191763,0.9904101408917608,0.006956541234893458,14,8,0,0,1.0,0.0746543529390693,0.015985893085598946
