stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row16,0.00203710372477333,0.001018551862386665,0.07476586252701088,0.9152893500379711,0.015561209166678185,73,11,3,3,1.0,0.9033147385806415,0.04149934649467468
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row25,0.0013412453118590573,0.0006706226559295286,0.040647623587001226,0.9873838232673211,0.0063565218149285235,17,6,5,4,1.5,0.12034260255145612,0.06610064837150276
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row89,0.02241084678285066,0.01120542339142533,0.02861823211246484,0.41927548780546586,0.0068550905585289005,6,2,0,0,3.0,0.60471811233236,0.11959987878799438
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row96,0.002648148790632247,0.0013240743953161235,0.07654267144264096,0.8952560002996642,0.019348913009536253,83,6,5,2,3.5,4.739459513429665,0.08653951808810234
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row97,0.0018468509953347189,0.0009234254976673594,0.08124379899814467,0.9344940731298538,0.00522468973283789,15,10,2,2,1.5,0.12631625968602903,0.04387735575437546
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row106,0.0013467140413115954,0.0006733570206557977,0.07134535203004706,0.961755643879345,0.0029162642639130355,15,11,4,4,1.0,0.11895459002715866,0.060808451380580664
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row119,0.003094085597098294,0.001547042798549147,0.06959589023745526,0.9630749578603063,0.004896146662524968,16,13,2,2,1.0,0.1035601013288308,0.055977026000618935
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row123,0.0006603915930226208,0.0003301957965113104,0.051330328355284435,0.9857008515537163,0.002161050914281597,12,9,4,4,1.0,0.12235497095181863,0.027965037152171135
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row169,0.018931449548448963,0.009465724774224481,0.09506201245174907,0.3831476017869605,0.05611340661666223,146,14,71,9,2.0,3.856041561853048,0.12819945067167282
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row170,0.01877833586527976,0.00938916793263988,0.09415759506029849,0.3934807126889171,0.055019128583371636,142,15,64,10,2.0,5.628971457306225,0.19037538766860962
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row178,0.020662535820466846,0.010331267910233423,0.10209352631670904,0.2534449948592129,0.08673030440512645,171,15,84,8,1.0,4.573574609293612,0.1363653838634491
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row180,0.01274524855403343,0.006372624277016715,0.09223531522663553,0.42071380444829476,0.05149005760039602,155,15,57,8,4.0,2.9647883512521007,0.11093004047870636
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row193,0.0024568018178216743,0.0012284009089108372,0.08003892089785666,0.8765332143385668,0.016692055447825364,77,12,2,2,2.5,0.47297831394087175,0.05503684049472213
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row200,0.0022368645313448664,0.0011184322656724332,0.08036746714450296,0.9002563427940554,0.0148650658189607,64,10,5,5,2.0,0.39961063686800635,0.0593054611235857
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row210,0.0012808850307280712,0.0006404425153640356,0.07929727111709162,0.9557745767346163,0.004742738036272515,11,9,5,5,2.0,0.1870428509519954,0.04458742216229439
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row227,0.0020669023565896864,0.0010334511782948432,0.08741038488745816,0.9080562473664303,0.01364043667110049,62,8,5,5,3.5,0.4694714613727976,0.06099827727302909
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row232,0.012085304592522668,0.006042652296261334,0.07179883745110768,0.4445485043344625,0.04580044948562448,139,12,62,6,1.5,7.329346988722564,0.14344385266304016
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row244,0.0032319611947555092,0.0016159805973777546,0.1003631135431834,0.8481494812085996,0.01914990581838148,86,10,0,0,1.5,0.46149469721148206,0.08184010908007622
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row247,0.01827192861006074,0.00913596430503037,0.07593623719107603,0.33639081394581977,0.04913434702370848,139,15,47,5,2.0,2.8126971674739667,0.1044057309627533
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row248,0.01631744062310158,0.00815872031155079,0.0953115734697694,0.4044956804871989,0.04787216165502157,138,12,47,7,3.0,1.901794651676211,0.2998400330543518
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row286,0.003117368480004875,0.0015586842400024375,0.0623744422513626,0.9639521408327553,0.0077869217616223195,19,15,2,2,1.0,0.12437227148800724,0.05148939788341522
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row290,0.02001481400562738,0.01000740700281369,0.2085565966384922,0.5745458938339872,0.010763692266679885,21,3,2,0,3.0,1.2646346152019514,0.35128359496593475
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row291,0.002261273772623579,0.0011306368863117896,0.05568561286122436,0.9751074906599179,0.0037844997524682966,14,13,3,3,1.0,0.09475100447412674,0.04293903708457947
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row294,0.041140193268229056,0.020570096634114528,0.20721930685698248,0.5935134063207249,0.021978564741016594,61,4,2,1,2.0,7.075745915389801,0.14781193929957226
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row295,0.008801995865008044,0.004400997932504022,0.06808138685461756,0.6501268522462494,0.007272912085921105,17,7,4,4,2.0,0.23119456582267675,0.09565708041191101
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row298,0.003497487076569354,0.001748743538284677,0.06351535366539135,0.9521600678451687,0.007899813421868853,16,7,2,1,2.0,0.15605753418669507,0.028629198670387268
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row302,0.004275400494752826,0.002137700247376413,0.06815197660736357,0.9243662666734063,0.005513477299495467,15,9,0,0,3.0,0.136851290829597,0.03254419565200806
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row304,0.006554787786512271,0.0032773938932561357,0.06980794225714437,0.9294825186839871,0.005503484753093549,15,10,1,1,2.5,0.1700748942644471,0.08077384904026985
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row305,0.005924429061294373,0.0029622145306471867,0.09019676362919798,0.9205591827421232,0.009892688992466512,21,7,1,1,1.0,0.5916377260464094,0.014130186289548874
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row309,0.004722802620210372,0.002361401310105186,0.07302541190540088,0.918707721139309,0.005186869273228305,16,9,0,0,3.0,0.3668348017462425,0.10538797080516815
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row310,0.00432203056343171,0.002161015281715855,0.0573380785644587,0.9818831427404869,0.003543801080834653,3,0,0,0,,,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row312,0.0015418115895911352,0.0007709057947955676,0.054885285055663285,0.9775735327783144,0.003331837270608438,8,2,1,1,3.0,0.2647015483444368,0.11384261061903089
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row314,0.0012608545910959435,0.0006304272955479718,0.037048983047176895,0.9876471311814318,0.0038798134612651274,12,8,0,0,2.0,0.13763817640684156,0.06474276981316507
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row370,0.000964157338040446,0.000482078669020223,0.04219657257241483,0.9920411511081692,0.0026490868712426164,11,10,6,6,0.5,0.1089959478995948,0.0348432034952566
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row371,0.0042784641085067115,0.0021392320542533557,0.06794765625592948,0.9335300213651038,0.02276171007326671,81,13,6,6,1.0,0.3865676338181649,0.09993575140833855
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row379,0.002050183512884134,0.001025091756442067,0.06582362943842861,0.9752129127398678,0.0029073282673821917,10,9,4,4,2.0,0.06288799333690424,0.06063662236556411
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row388,0.001151741670810662,0.000575870835405331,0.032217457604812774,0.9898710971466491,0.004452164255001533,12,7,1,1,1.0,0.2013260898939618,0.024696655571460724
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row392,0.0022091522121168426,0.0011045761060584213,0.054553021369019856,0.9771759829416731,0.005672178443388215,9,4,1,1,2.5,0.030842570000022516,0.07806956395506859
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row26,0.00871065149172513,0.004355325745862565,0.11055123839767164,0.8792423677104557,0.011360658344679645,23,8,3,3,2.0,0.09331028940069239,0.1958063431084156
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row27,0.0041352334100714675,0.0020676167050357338,0.08374861971931906,0.9244943280134497,0.005821167767280712,15,7,3,3,1.0,0.13073415191519594,0.059085071086883545
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row34,0.0029582578124530802,0.0014791289062265401,0.0821536750321862,0.9529764025148132,0.006716075775745724,13,8,3,3,1.0,0.3563280561390095,0.13395152892917395
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row35,0.0006398020993944975,0.00031990104969724874,0.03568583030965698,0.9935741644692653,0.002419440343177744,4,2,0,0,3.0,0.655457348946063,0.0033091213554143906
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row83,0.0031827947072950225,0.0015913973536475113,0.07817895460381415,0.9221115475567859,0.01814256928555551,73,11,8,8,2.0,0.16530340673487462,0.054433008655905724
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row135,0.0012606968799629345,0.0006303484399814673,0.04450107447474391,0.9873873276506017,0.005012358098839676,10,9,7,7,1.0,0.11281661874716661,0.03067713975906372
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row136,0.0009534000060740399,0.00047670000303701995,0.04699621225787452,0.9891867872220136,0.002089190858647011,9,9,7,7,1.0,0.04927748131138977,0.0668126679956913
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row166,0.001154389379184936,0.000577194689592468,0.04419786575184428,0.9873858459861649,0.005039648001090557,10,9,7,7,1.0,0.1161950376799302,0.030919146724045277
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row167,0.0014254121824366975,0.0007127060912183488,0.05445097222606476,0.9839307621109783,0.0023813001452279944,10,9,7,7,1.0,0.06313152016667546,0.04892401862889528
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row209,0.0013444589468652728,0.0006722294734326364,0.06767797894902017,0.9549271651664508,0.010123684970562213,33,11,4,4,4.0,0.14515074891981447,0.029922913759946823
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row215,0.0017214733658717158,0.0008607366829358579,0.057764677937981374,0.9710178846976935,0.004027381299030301,12,8,6,5,0.5,0.13349224452123865,0.08112053107470274
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row236,0.0014884938649571205,0.0007442469324785602,0.06835811161419811,0.9675327702787823,0.0026357504587420926,9,8,2,2,3.0,0.2140951540808395,0.043934216955676675
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row257,0.01748650071648056,0.00874325035824028,0.08646704361023658,0.38333629821037324,0.05447528571422611,142,12,3,2,2.5,3.2144887976521614,0.1196989119052887
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row261,0.008346940067937913,0.004173470033968956,0.16484991303911906,0.8316489110536283,0.005312318569049239,4,1,0,0,2.0,0.6457678963208058,0.010340377688407898
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row264,0.004728072817659897,0.0023640364088299485,0.056408596051548916,0.9696340915541419,0.005619678954992976,12,3,2,1,3.0,0.1194665932789019,0.060241036117076874
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row283,0.003220414348291994,0.001610207174145997,0.0907700134245443,0.9345142358959948,0.01024385498911475,41,8,2,2,2.5,0.3716682275514474,0.05580864334478974
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row285,0.0007186340795476551,0.00035931703977382757,0.03192028815793927,0.9902532617983526,0.005081408327179296,11,3,1,1,1.0,0.4742241349474515,0.05191529169678688
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row287,0.0023314268527453107,0.0011657134263726554,0.0770101529926862,0.9049106257916456,0.018128919141100985,92,11,6,5,2.0,0.9357593159904026,0.07559512555599213
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row294,0.0008821660820301137,0.00044108304101505685,0.058850312288305104,0.9770253071215819,0.003856050047067713,13,10,4,4,2.0,0.08721321007346122,0.038767411722801626
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row295,0.0013455125065982775,0.0006727562532991388,0.041716439376558764,0.9857992039231239,0.007207400255969593,20,7,5,4,1.0,0.19294468270019038,0.058020591735839844
