epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,fixed_epoch_count
17,1.0,0.031499586254358294,0.02747535638511181,5.637947082519531,0.004024230608507874,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
18,1.0,0.031104390174150467,0.025870497673749923,7.332683601379395,0.005233892649093072,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
19,1.0,0.030285006389021873,0.0254433860629797,6.783109550476074,0.004841619950375499,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
20,1.0,0.02960475370287895,0.023719251900911332,8.245587863922118,0.005885501687310577,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
21,1.0,0.02915887825191021,0.02465764284133911,6.306230125427246,0.0045012349217896114,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
22,1.0,0.028094457685947417,0.023025115951895714,7.102148780822754,0.00506934245597627,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
23,1.0,0.028377537578344346,0.02360936939716339,6.680203247070312,0.004768167913683306,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
24,1.0,0.02764258697628975,0.02274633854627609,6.85964412689209,0.004896248484576795,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
25,1.0,0.026572733744978906,0.021133371591567994,7.62054672241211,0.005439362400008644,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
26,0.0,0.020734621956944466,0.020734621956944466,8.526540451049804,0.006086038865845684,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
27,0.08,0.019914156533777715,0.01911890134215355,13.926905975341796,0.009940689489894216,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
28,0.16,0.0194987553358078,0.01730498477816582,19.209205780029297,0.013711067651698284,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
29,0.24,0.020113865584135054,0.016374588683247565,21.828030853271486,0.01558032180818807,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
30,0.32,0.02047541454434395,0.016247613877058028,18.509840850830077,0.01321187783785159,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
31,0.4,0.020646660476922988,0.01620169185101986,15.568498992919922,0.01111241898138467,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
32,0.48,0.02164063386619091,0.017161166444420815,13.074446105957032,0.009332224201254126,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
33,0.56,0.021952916756272315,0.017208731323480605,11.86893455505371,0.008471759139938409,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
34,0.64,0.02226002261042595,0.016691890209913254,12.188989944458008,0.008700206955359035,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
35,0.72,0.022951437160372734,0.016809183433651925,11.951801910400391,0.008530907858958166,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
36,0.8,0.022552436962723733,0.01645198442041874,10.683417358398437,0.007625565566308663,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
37,0.88,0.023899082243442536,0.018197164833545686,9.077711868286134,0.0064794517261142996,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
38,0.96,0.02387678176164627,0.01806731067597866,8.478197479248047,0.006051532818877978,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
39,1.0,0.023353503718972206,0.01777068443596363,7.821530036926269,0.005582819441060863,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
40,1.0,0.023689522445201873,0.01825539641082287,7.613210830688477,0.005434126217479284,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
41,1.0,0.02340610347688198,0.018028142750263213,7.534522914886475,0.005377960681574929,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
42,1.0,0.023457321673631668,0.018636231869459154,6.75434648513794,0.004821089568264054,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
43,1.0,0.023614628463983534,0.018626238740980624,6.988733253479004,0.004988389188778732,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
44,1.0,0.02295270636677742,0.01739474058151245,7.786710205078125,0.005557965885137848,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
45,1.0,0.022943629175424574,0.017928837239742278,7.025724067687988,0.005014792339534609,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
46,1.0,0.02279347017407417,0.018110229820013046,6.5612197113037105,0.004683240336405218,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
47,1.0,0.022570130303502082,0.017611965388059616,6.946389236450195,0.004958165050999426,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
48,1.0,0.022685234397649766,0.017525052428245546,7.229415225982666,0.005160182174148941,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
49,1.0,0.022830478101968765,0.01764679580926895,7.262339363098144,0.005183682628906598,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
50,1.0,0.021905588805675506,0.016445084139704705,7.650166931152344,0.005460504590401388,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
51,0.0,0.01621290050446987,0.01621290050446987,7.651643905639649,0.005461558819157494,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
52,0.08,0.016295094564557074,0.015733873397111894,9.828379745483398,0.007015260346526337,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
53,0.16,0.016359836012125015,0.014703171700239182,14.50617431640625,0.01035415725653551,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
54,0.24,0.01702755317091942,0.01407695360481739,17.224124603271484,0.012294164599051737,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
55,0.32,0.01812401533126831,0.01422008715569973,17.09188735961914,0.012199776844838786,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
56,0.4,0.018289527371525765,0.013850807882845402,15.546611824035644,0.01109679644827669,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
57,0.48,0.01904674470424652,0.014943475127220154,11.976417541503906,0.008548477902572382,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
58,0.56,0.019313767105340957,0.015161333903670311,10.388497467041015,0.007415058862984308,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
59,0.64,0.020355101600289346,0.015537953488528728,10.545038528442383,0.00752679409596173,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
60,0.72,0.02005874216556549,0.015225517712533474,9.404648399353027,0.0067128111344418465,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
61,0.8,0.02104733183979988,0.016290462762117385,8.330466651916504,0.005946086118427198,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
62,0.88,0.020863461345434188,0.015760133415460585,8.124730491638184,0.005799236610733893,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
63,0.96,0.021187319234013558,0.016325658932328225,7.094985427856446,0.005064229427449283,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
64,1.0,0.02079212687909603,0.015806157812476157,6.985342636108398,0.004985969047900355,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
65,1.0,0.021184392422437668,0.01620602771639824,6.974688758850098,0.004978364567344824,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
66,1.0,0.020710054636001587,0.015933557823300363,6.6918713569641115,0.004776496329025061,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
67,1.0,0.020589416325092317,0.015979776568710805,6.458104515075684,0.004609639197056163,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
68,1.0,0.020707176178693772,0.01607535593211651,6.489180374145508,0.0046318203955356945,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
69,1.0,0.020780201256275176,0.01598963737487793,6.711580085754394,0.004790563944150174,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
70,1.0,0.021339835971593855,0.016622504219412804,6.608981246948242,0.004717331368271408,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
71,1.0,0.02084894321858883,0.01643140472471714,6.188971099853515,0.004417538258282309,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
72,1.0,0.020730895176529884,0.016521061882376672,5.897976684570312,0.004209833465075169,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
73,1.0,0.020445842891931534,0.015970448069274425,6.270027580261231,0.004475394418459123,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
74,1.0,0.020348199903964997,0.015473131015896797,6.829972248077393,0.0048750694133314725,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
75,1.0,0.020767182111740112,0.01602843351662159,6.638986854553223,0.004738748647075819,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
76,0.0,0.015444858148694039,0.015444858148694039,7.192043838500976,0.005133507379372574,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
77,0.08,0.01517974805086851,0.014579717032611371,10.508049011230469,0.00750039187097107,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
78,0.16,0.01590773455798626,0.014189093299210071,15.048849868774415,0.010741505973429275,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
79,0.24,0.016085468307137488,0.013214883469045162,16.757037582397462,0.01196076915231796,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
80,0.32,0.016924875527620314,0.013453092984855175,15.199900054931641,0.010849321952128224,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
81,0.4,0.01728737711906433,0.013409572765231132,13.582013015747071,0.009694513216093555,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
82,0.48,0.01765983961522579,0.013482903949916364,12.191432266235351,0.008701950225721164,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
83,0.56,0.01816302090883255,0.013892181813716889,10.684725036621094,0.007626498955475442,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
84,0.64,0.0182357919216156,0.01404882475733757,9.165533180236816,0.006542136459840696,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
85,0.72,0.018731632083654404,0.014454684033989907,8.322227725982666,0.005940205371864858,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
86,0.8,0.019320599734783173,0.014781210757791995,7.949605216979981,0.005674236414689494,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
87,0.88,0.019819126054644583,0.015045431330800057,7.59993911743164,0.005424653188744926,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
88,0.96,0.019976444840431214,0.014709248840808868,7.686814651489258,0.005486662849028735,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
89,1.0,0.019916308522224428,0.01479624442756176,7.173209381103516,0.005120063798075314,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
90,1.0,0.020121025368571282,0.015568606443703175,6.377938022613526,0.004552418288803373,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
91,1.0,0.02035990484058857,0.01588314026594162,6.271947193145752,0.004476764591824234,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
92,1.0,0.020034576877951623,0.015142833143472671,6.853334007263183,0.004891744473421259,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
93,1.0,0.019701819866895676,0.014536806121468545,7.236184616088867,0.005165014001490983,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
94,1.0,0.019486973211169243,0.014613741002976894,6.82739803314209,0.004873232000815196,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
95,1.0,0.02063236653804779,0.016099808998405934,6.3501130485534665,0.00453255749361418,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
96,1.0,0.01955147162079811,0.014461547210812569,7.130983276367187,0.005089923823245673,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
97,1.0,0.02062315471470356,0.015222233310341836,7.566690826416016,0.005400921360753759,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
98,1.0,0.019166525155305862,0.014140105322003365,7.0420135879516605,0.005026419406103969,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
99,1.0,0.019955225512385367,0.015781066119670867,5.847998504638672,0.004174160245994769,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
1,0.0,0.0966725343465805,0.0966725343465805,5.004063746929169,0.0035717799763948384,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,99
2,0.08,0.09064842611551285,0.08848485559225082,37.88953338623047,0.02704463482243431,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,99
3,0.16,0.08450811177492142,0.07679060697555543,67.57640533447265,0.04823440780476278,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,99
4,0.24,0.07332935094833375,0.06145014241337776,69.34488311767578,0.04949670458078214,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,99
5,0.32,0.06009025275707245,0.049040577113628386,48.37686279296875,0.03453023753959226,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,99
