epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,fixed_epoch_count
38,0.96,0.022764016717672347,0.017070214599370956,8.309392814636231,0.005931044121796025,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
39,1.0,0.02301186004281044,0.017152174800634384,8.20941896057129,0.0058596851966961384,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
40,1.0,0.02282583762705326,0.017206942662596703,7.8720720138549805,0.005618895084835818,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
41,1.0,0.023382043808698655,0.017519901677966118,8.212860980987548,0.005862142027828371,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
42,1.0,0.022994753524661064,0.017373911798000335,7.87479963684082,0.005620841996317502,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
43,1.0,0.02266982378065586,0.017193185716867447,7.672770172119141,0.005476638238486182,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
44,1.0,0.022390809759497643,0.01704607254266739,7.487977245330811,0.005344737505589444,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
45,1.0,0.022222171068191528,0.01651833924651146,7.991068298339844,0.005703831761841431,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
46,1.0,0.02219945979118347,0.01668027561903,7.73237678527832,0.005519184000912434,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
47,1.0,0.02224007859826088,0.01659728929400444,7.905548194885254,0.005642789575221452,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
48,1.0,0.02204320515692234,0.016466753385961055,7.812608573913574,0.005576451515998269,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
49,1.0,0.021914480432868005,0.01671060520410538,7.290629493713379,0.005203875441622683,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
50,1.0,0.021994295284152032,0.01636481197178364,7.886906379699707,0.005629483497287442,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
51,0.0,0.015076160982251167,0.015076160982251167,10.807742134094239,0.007714305591787466,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
52,0.08,0.014581972673535348,0.013276027515530586,22.87036750793457,0.01632431656526379,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
53,0.16,0.015728167489171028,0.012767929077148438,25.92058753967285,0.018501490035455283,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
54,0.24,0.01622775787115097,0.012908230409026146,19.377741592407226,0.013831364448541918,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
55,0.32,0.016693363144993784,0.013436150714755058,14.260482810974121,0.010178788587419073,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
56,0.4,0.017104447111487387,0.01359397678822279,12.29542170715332,0.008776175379838201,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
57,0.48,0.017726709097623826,0.013572884559631347,12.123976013183594,0.008653801579717055,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
58,0.56,0.01831903161108494,0.013827812045812607,11.236068641662598,0.008020034719245252,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
59,0.64,0.018811911061406134,0.014300495192408561,9.875771545410156,0.007049087469957285,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
60,0.72,0.019087586373090742,0.01409511387348175,9.714519157409669,0.006933989405717108,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
61,0.8,0.019593758136034013,0.014472313776612282,8.968928962707519,0.006401805112567822,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
62,0.88,0.020102945625782014,0.014743542864918708,8.532412788391113,0.006090230398566105,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
63,0.96,0.020507159546017648,0.014800212703645229,8.328575695037841,0.005944736399027724,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
64,1.0,0.02061289532482624,0.015170773066580295,7.624413902282715,0.005442122699702152,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
65,1.0,0.02043733748793602,0.014978756420314312,7.647472663879395,0.005458581487422837,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
66,1.0,0.02036417777836323,0.014758110232651233,7.854100868225098,0.00560606771465032,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
67,1.0,0.020260482043027876,0.015043303266167641,7.309268363952636,0.005217179417525079,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
68,1.0,0.02032966522872448,0.014747935846447945,7.820002754211425,0.005581729303505657,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
69,1.0,0.020186076447367668,0.01467684803903103,7.7184293098449706,0.005509228629439665,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
70,1.0,0.02012825699150562,0.014893065728247166,7.334503044128418,0.005235191323432133,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
71,1.0,0.019947325795888902,0.014558074623346328,7.550341442108154,0.005389251564673915,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
72,1.0,0.01986845275759697,0.014641037814319134,7.323608486175537,0.0052274150508033815,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
73,1.0,0.01991738694906235,0.014646030038595199,7.385171047210694,0.005271356921635042,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
74,1.0,0.019730332732200623,0.014608295544981956,7.1759739608764646,0.005122037088420032,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
75,1.0,0.01994860818982124,0.0146254400908947,7.457759002685547,0.005323168453023231,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
76,0.0,0.013594117581844329,0.013594117581844329,10.112899330139161,0.007218343561840943,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
77,0.08,0.013212505057454109,0.012060567557811737,20.173305419921874,0.014399218715147662,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
78,0.16,0.014142315670847892,0.011585726454854011,22.38613638305664,0.01597868407070424,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
79,0.24,0.014622679367661475,0.01175949376821518,16.713845756530763,0.011929939869044085,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
80,0.32,0.015110051423311234,0.012302670948207379,12.291064178466797,0.008773065080989862,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
81,0.4,0.01562716144323349,0.01241248319298029,11.25941081237793,0.008036695797557409,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
82,0.48,0.016280183851718904,0.012499881349503994,11.033759086608887,0.007875631039692282,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
83,0.56,0.01675904206931591,0.012737019173800945,10.062239318847656,0.0071821836679854785,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
84,0.64,0.017273796603083612,0.012897140614688397,9.580774444580078,0.006838525656374074,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
85,0.72,0.017997632026672362,0.013338974580168724,9.064970565795898,0.006470357291788649,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
86,0.8,0.01815560494363308,0.013170154735445977,8.73077004623413,0.006231813023721721,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
87,0.88,0.018521273985505102,0.01346235766261816,8.054024929046632,0.0057487686859718995,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
88,0.96,0.01912680335342884,0.01367916127294302,7.950153266906738,0.005674627599505166,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
89,1.0,0.019340486720204355,0.013956846699118614,7.542480228424072,0.005383640420002907,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
90,1.0,0.019128358095884323,0.013655561208724975,7.667388572692871,0.005472796982650158,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
91,1.0,0.019245225325226784,0.014055202126502991,7.271222602844238,0.005190023271123653,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
92,1.0,0.019245582684874536,0.013828504145145417,7.589327716827393,0.0054170790270002805,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
93,1.0,0.01913483688235283,0.013791113391518593,7.486556365966797,0.0053437233161790125,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
94,1.0,0.01911638978123665,0.01404742243885994,7.101623035430908,0.005068967191599506,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
95,1.0,0.018924300760030745,0.013676141873002052,7.352671005249023,0.005248159175766612,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
96,1.0,0.018983427420258523,0.013876919075846672,7.154218227386474,0.0051065083707255345,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
97,1.0,0.018893172323703765,0.013639361314475537,7.360589450836182,0.00525381117118928,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
98,1.0,0.019013776510953904,0.013738435290753841,7.390753002166748,0.005275341186414524,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
99,1.0,0.01910367476940155,0.01383524464070797,7.381070720672607,0.0052684302074750946,strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
