epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,fixed_epoch_count
62,0.88,0.021750999425974072,0.016609738569093657,8.185121393404932,0.0058423421794467755,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
63,0.96,0.021991618983604737,0.016783448997177656,7.6006735990822065,0.005425177444027271,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
64,1.0,0.022321210026678154,0.016657396302193025,7.935003079442535,0.005663813761200953,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
65,1.0,0.022051085022431385,0.016920236611290822,7.188318574478858,0.005130848375787907,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
66,1.0,0.02209607366362453,0.016807621879353803,7.409121068721079,0.005288451869179928,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
67,1.0,0.021828910878187495,0.016731711587856843,7.141176038653539,0.005097199171058915,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
68,1.0,0.021924257419909103,0.01683952943873808,7.123703908316696,0.005084727985950533,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
69,1.0,0.022119510879559354,0.016985135585195404,7.193259637567062,0.005134375187414034,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
70,1.0,0.021824831653873628,0.016433337318243358,7.553483725600102,0.005391494450820915,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
71,1.0,0.02166152928606116,0.01674735076128179,6.8847642970990535,0.0049141786560307306,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
72,1.0,0.021674240385241145,0.01664350930019773,7.048054151897189,0.005030731014915909,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
73,1.0,0.02162016965920412,0.01638094357014457,7.340155887201366,0.0052392261864392334,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
74,1.0,0.021597287684427535,0.01669321632020584,6.870604496967943,0.004904071732311166,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
75,1.0,0.02183080219392535,0.01636550419881374,7.656882565735764,0.005465298048348155,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
76,0.0,0.01546954960102522,0.01546954960102522,10.018005391213462,0.007150610557611322,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
77,0.08,0.015075991877240721,0.01396225379457705,19.5043393469058,0.013921726871453106,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
78,0.16,0.01605830718036191,0.013554069276443263,21.92773387603116,0.01565148742043623,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
79,0.24,0.01669521325656885,0.013806131982759333,16.8650123902011,0.012037838965168524,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
80,0.32,0.017041308993968784,0.01407072586223546,13.005584089061882,0.009283072154933535,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
81,0.4,0.017404577525859142,0.014233218333074815,11.1076870286515,0.007928399021164524,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
82,0.48,0.01805808625423707,0.014336769728438009,10.861593516064092,0.0077527434090393236,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
83,0.56,0.018561275762344714,0.014613408076612256,9.87671922530806,0.007049763901005039,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
84,0.64,0.01897265615122479,0.01476166044845234,9.2181330692919,0.006579680991643041,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
85,0.72,0.01960283280487805,0.015094015157864064,8.773407634300522,0.006262246705425069,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
86,0.8,0.02002136883982123,0.015204571753363066,8.435416169307404,0.006020996551968168,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
87,0.88,0.020281005697914318,0.015196097602101066,8.095405047452903,0.005778304816169096,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
88,0.96,0.02085522234534161,0.015626104910099557,7.631243297319372,0.005446997357115897,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
89,1.0,0.02099408286344653,0.01573329117101959,7.370369154692702,0.005260791687860601,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
90,1.0,0.02112126023457523,0.015951363393400288,7.243025558407297,0.005169896901075872,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
91,1.0,0.020928627217997983,0.015545015242972455,7.542440985828512,0.005383612409584948,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
92,1.0,0.021134978993343906,0.016166639085937653,6.960644011759054,0.004968339765709532,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
93,1.0,0.020948934789259726,0.01563543030198365,7.444219492658784,0.005313504277415264,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
94,1.0,0.020896131856532038,0.015961650982970678,6.913207822711156,0.004934480958394829,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
95,1.0,0.020832479565958434,0.015689570763254466,7.205215283084017,0.0051429088387466215,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
96,1.0,0.02085231443403391,0.015942136128334807,6.87915990121254,0.004910178373456488,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
97,1.0,0.020699090799827617,0.015626199009046274,7.1071213348002376,0.005072891745039427,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
98,1.0,0.020846305202834214,0.015794042293532488,7.078220665203368,0.005052263144327886,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,98
1,0.0,0.07269492242406692,0.07269492242406692,76.80254110102915,0.05481980092864322,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
2,0.08,0.06366560120874316,0.04887067507716674,259.0961649769972,0.18493659170378102,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
3,0.16,0.04342455715569766,0.03676797405576907,58.28671079547093,0.04160364796250602,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
4,0.24,0.04092359847786054,0.03376923245279598,41.763608465717816,0.02980985614969152,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
5,0.32,0.03614544352901636,0.032944974957136164,14.01205395243842,0.010001466061697658,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
6,0.4,0.03463196683722206,0.03152797129083786,10.871742775671592,0.00775998770568993,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
7,0.48,0.03291991477211317,0.02947126652746764,10.065742746184144,0.007184684329895891,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
8,0.56,0.031257098202715446,0.02698351216467121,10.69159650199021,0.007631403641677523,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
9,0.64,0.030957897857837535,0.026424713464225896,9.92342475697964,0.007083101182712092,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
10,0.72,0.030353122567640074,0.025615835491615006,9.21797097684965,0.0065795652939683435,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
11,0.8,0.029818066116815378,0.02525289491101911,7.9947555075214884,0.005706463602799063,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
12,0.88,0.029615917129104146,0.024269989868508108,8.510959637315967,0.0060749176568993335,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
13,0.96,0.029045229070360147,0.023773127459461176,7.693973412493613,0.005491772599924063,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
14,1.0,0.028467204602521685,0.023140796236222304,7.4622984777523,0.005326408620808208,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
15,1.0,0.028184045868521,0.022691826442185835,7.694599203922578,0.005492219274748449,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
16,1.0,0.02725379291591765,0.02178603649642397,7.660327022085713,0.0054677566181910876,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
17,1.0,0.02679545169829819,0.02133966536744486,7.643557081745647,0.005455786639361633,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
18,1.0,0.026272241882822685,0.020869221546164544,7.569631781759141,0.005403020543725297,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
19,1.0,0.025648404510086598,0.019969703983279723,7.955859325103116,0.005678700446183523,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
20,1.0,0.02589635866132215,0.02073999227099278,7.2240695430256645,0.005156366554622173,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
21,1.0,0.025492582407304506,0.020298714666992804,7.2766085355090695,0.005193867619920821,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
22,1.0,0.02532213913740488,0.019893714521504655,7.605222716110165,0.0054284244940115385,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
23,1.0,0.02562388431925311,0.019927615213369016,7.980472614996544,0.0056962688186984614,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
24,1.0,0.025286220548525137,0.020105293877265625,7.258478522803713,0.005180926854249617,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
25,1.0,0.024948921840527893,0.019331404947153123,7.870141391512714,0.005617517053185378,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
26,0.0,0.018733703708158262,0.018733703708158262,10.585968862606,0.007556009181017845,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
27,0.08,0.017871443119355897,0.01663990430376701,21.567325093072174,0.01539423632624709,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
28,0.16,0.018620272453890068,0.015716214518884063,25.42865875501673,0.01815036313705691,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
29,0.24,0.019185271255577667,0.015505492066343626,21.48071009800907,0.015332412632411899,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
30,0.32,0.019608180993531323,0.016087230570017035,15.415161390344805,0.011002970300031981,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
31,0.4,0.020446956165543588,0.01657192508065248,13.572297180755228,0.009687578287476965,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
32,0.48,0.02102337627502685,0.016687129683132414,12.656420257021104,0.009033847435418347,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
33,0.56,0.021733241218617697,0.017138898152590804,11.494062351275094,0.008204184404907276,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
34,0.64,0.021954112281464825,0.017233972677387265,10.332681152891006,0.00737521852454747,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
35,0.72,0.022311128605204292,0.017271229726132712,9.806803325057533,0.006999859618170973,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
36,0.8,0.023132539491801826,0.0178985267736112,9.166065051082821,0.006542516096418859,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
37,0.88,0.023438611959857778,0.017660241259678508,9.199428872217107,0.006566330387021489,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
38,0.96,0.023852165654804636,0.018477816731995167,7.843190736408475,0.0055982803257733586,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
39,1.0,0.0241029589173663,0.01843890113921105,7.935345245313041,0.0056640579909443545,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
40,1.0,0.02364505029711794,0.0182896499376634,7.502916350143368,0.005355400678189413,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
41,1.0,0.023869354741545667,0.01819527619184321,7.949383904662313,0.00567407844729644,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
42,1.0,0.023774094738160508,0.01861675919076813,7.225426925385552,0.005157335421402964,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
43,1.0,0.02395405540172058,0.018252151267689493,7.988367390532031,0.005701903919009301,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
44,1.0,0.023792208357073588,0.018163690477106642,7.885553754331694,0.0056285180259326864,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
45,1.0,0.023642204670463435,0.01805823668051621,7.823139580996227,0.0055839682947867435,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
46,1.0,0.023542998452918438,0.01836486324227812,7.254567482300448,0.005178135247894681,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
47,1.0,0.02341165094153036,0.018019289556372015,7.554698585960935,0.0053923615888372125,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
48,1.0,0.023653385524131074,0.018293450621864462,7.509268722453701,0.005359934848289579,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
49,1.0,0.02328918732797043,0.017688322639415034,7.846811618483017,0.005600864824042125,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
50,1.0,0.02319678672852647,0.017834123782027624,7.513090570264728,0.005362662791052625,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
51,0.0,0.016860068182339146,0.016860068182339146,10.382690123867889,0.007410913721533111,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
52,0.08,0.01617111877109934,0.014894174011070517,22.362501788239943,0.015961814267123443,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
53,0.16,0.01714774884503602,0.014175750299470838,26.023565308454167,0.018574993082408398,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
54,0.24,0.017718724875007502,0.014387166779881288,19.44796807655302,0.013881490418667396,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
55,0.32,0.018074080292999995,0.014877914722207227,13.99321357710955,0.009988018256323733,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
56,0.4,0.018769894871970772,0.015201042197990518,12.499906065091805,0.008922131381221846,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
57,0.48,0.019367791146417207,0.015321642820593676,11.80969638261111,0.008429476361606788,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
58,0.56,0.019839621011466416,0.015385974984506012,11.142067466607074,0.007952938948327676,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
59,0.64,0.02022250634048307,0.015388208987655016,10.582578888422326,0.007553589499230782,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
60,0.72,0.020991283409957644,0.01627322482848972,9.180554945257645,0.006552858633303102,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
61,0.8,0.021420314994479533,0.01600633971471701,9.481224345758495,0.006767469197543537,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
62,0.88,0.021714445942313358,0.016498667639896335,8.303756198802578,0.00592702084140084,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
63,0.96,0.022011756362542826,0.01616160948819752,8.537557915796208,0.00609390286637845,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
64,1.0,0.02222844733530459,0.016914937040033724,7.444228146146622,0.0053135104540661116,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
65,1.0,0.022319880467426927,0.016690788900613283,7.886356991554615,0.005629091357283808,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
66,1.0,0.021882970357620265,0.016460322786735582,7.597129600460519,0.005422647823312291,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
67,1.0,0.021927198418710804,0.01669140896103679,7.33534094452355,0.005235789396519307,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
68,1.0,0.021873187871044697,0.016395507985529516,7.674229957886386,0.005477680198348598,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
69,1.0,0.021662797000777872,0.01648952391485876,7.24775522771264,0.0051732728249198,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
70,1.0,0.021538277349202946,0.016236941978524003,7.427170596545255,0.005301335186684694,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
71,1.0,0.021641145731452146,0.016205388891514596,7.615495611343706,0.0054357570387892256,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
72,1.0,0.021384218746977015,0.016184480515021814,7.2848330751250066,0.005199738097876522,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
73,1.0,0.021485276221600264,0.016032813761367577,7.638900028502388,0.005452462547110912,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
74,1.0,0.02132900181827666,0.01616300836614164,7.237556888081353,0.005165993496132301,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
75,1.0,0.021459007148438364,0.016458488026248753,7.005727279035351,0.005000519114229373,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
76,0.0,0.01503918756129621,0.01503918756129621,10.016805817809287,0.007149754331055879,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
77,0.08,0.014780883818770511,0.013624409390495548,20.252757663968243,0.01445592981011295,outer,nato_outer_o4__train_strict_core__test_strict_core,4,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,98
